policy,date,initial_plan_kwh,executed_adjusted_kwh,emergency_kwh,actual_grid_energy_kwh,plan_cost,adjustment_cost,emergency_cost,total_cost,up_adjust_kwh,down_adjust_kwh
0,2025-02-24,77687.16165975652,77687.16165975652,1489.0360236111117,79176.19768336763,48372.990414610875,0.0,4319.720976311806,52692.71139092268,0.0,0.0
0,2025-02-25,80016.396157,80016.396157,206.76697916666592,80223.16313616667,49376.61836458574,0.0,892.1739482909696,50268.79231287671,0.0,0.0
0,2025-02-26,74051.09401884432,74051.09401884432,1704.73006111111,75755.82407995543,45205.11981803728,0.0,6271.660739111801,51476.78055714908,0.0,0.0
0,2025-02-27,75170.60503609396,75170.60503609396,575.3714805555546,75745.9765166495,46122.355418703264,0.0,2667.890683346524,48790.24610204979,0.0,0.0
0,2025-02-28,75439.08500819615,75439.08500819615,0.0,75439.08500819615,46068.35556438651,0.0,0.0,46068.35556438651,0.0,0.0
0,2025-03-01,85886.78376817558,85886.78376817558,0.0,85886.78376817558,53645.69125830758,0.0,0.0,53645.69125830758,0.0,0.0
0,2025-03-02,83098.92063782646,83098.92063782646,351.29544861111,83450.21608643758,51454.98184984361,0.0,1538.5981036826338,52993.57995352624,0.0,0.0
0,2025-03-03,84687.21983693415,84687.21983693415,890.0060680555533,85577.2259049897,52378.704395007866,0.0,4094.107384704852,56472.81177971272,0.0,0.0
0,2025-03-04,75875.0880087963,75875.0880087963,1773.477779166667,77648.56578796297,46697.9282085675,0.0,6120.4368330340285,52818.36504160153,0.0,0.0
0,2025-03-05,79361.90970108024,79361.90970108024,198.31215277777682,79560.22185385802,48820.09861461712,0.0,988.3292173166619,49808.42783193378,0.0,0.0
0,2025-03-06,75184.81234478738,75184.81234478738,453.74530694444377,75638.55765173183,45896.528776106454,0.0,1985.5100766784706,47882.03885278492,0.0,0.0
0,2025-03-07,80665.62344683951,80665.62344683951,0.0,80665.62344683951,49915.97464325587,0.0,0.0,49915.97464325587,0.0,0.0
0,2025-03-08,74667.39066155556,74667.39066155556,0.0,74667.39066155556,45423.24962275214,0.0,0.0,45423.24962275214,0.0,0.0
0,2025-03-09,78776.92993561385,78776.92993561385,240.56305694444393,79017.4929925583,48031.334328236466,0.0,1307.4289936187472,49338.763321855215,0.0,0.0
0,2025-03-10,75618.67998619686,75618.67998619686,1086.5937180555543,76705.27370425241,45806.47483454832,0.0,4675.787019353466,50482.261853901786,0.0,0.0
0,2025-03-11,67295.29892289094,67295.29892289094,3848.938822222223,71144.23774511316,41139.86259954247,0.0,13262.205137977777,54402.06773752025,0.0,0.0
0,2025-03-12,76704.06132381687,76704.06132381687,250.44740972222155,76954.5087335391,46917.764934709,0.0,843.5570724715258,47761.322007180526,0.0,0.0
0,2025-03-13,77226.19892273663,77226.19892273663,1028.5380194444433,78254.73694218107,47010.08733776506,0.0,4535.8222831743005,51545.90962093936,0.0,0.0
0,2025-03-14,69835.21597866941,69835.21597866941,0.0,69835.21597866941,42585.445959391436,0.0,0.0,42585.445959391436,0.0,0.0
0,2025-03-15,76397.8108736111,76397.8108736111,9.053333333333399,76406.86420694443,46364.323227578745,0.0,19.356026666666803,46383.67925424541,0.0,0.0
0,2025-03-16,73950.30933283607,73950.30933283607,478.79769861111004,74429.10703144719,45267.20287668891,0.0,2001.957992390968,47269.16086907988,0.0,0.0
0,2025-03-17,69398.40242787672,69398.40242787672,772.1040333333328,70170.50646121005,41471.651184979,0.0,3299.5056770388874,44771.15686201789,0.0,0.0
0,2025-03-18,77869.01376249999,77869.01376249999,99.14331666666567,77968.15707916666,47806.30926222612,0.0,283.92237130833024,48090.23163353445,0.0,0.0
0,2025-03-19,65079.80081210562,65079.80081210562,1505.4880958333338,66585.28890793896,39688.72530978568,0.0,5210.558683684028,44899.28399346971,0.0,0.0
0,2025-03-20,73066.57028628257,73066.57028628257,1123.4568472222227,74190.02713350479,44567.43859362263,0.0,4479.956359544446,49047.39495316708,0.0,0.0
0,2025-03-21,71126.58986886145,71126.58986886145,0.0,71126.58986886145,42828.035939267036,0.0,0.0,42828.035939267036,0.0,0.0
0,2025-03-22,73772.56041689197,73772.56041689197,9.078333333333376,73781.6387502253,45145.8645317483,0.0,19.409476666666755,45165.27400841497,0.0,0.0
0,2025-03-23,74245.14979837104,74245.14979837104,240.3689222222216,74485.51872059326,45295.170284286534,0.0,1081.5841581013858,46376.75444238792,0.0,0.0
0,2025-03-24,69847.76149471878,69847.76149471878,445.67238194444417,70293.43387666323,42113.36804215893,0.0,1507.462926093749,43620.83096825268,0.0,0.0
0,2025-03-25,77017.58165118314,77017.58165118314,259.99921527777656,77277.5808664609,47006.19304728956,0.0,905.6041316611077,47911.79717895067,0.0,0.0
0,2025-03-26,67186.71854492456,67186.71854492456,478.749838888888,67665.46838381345,40700.17822400459,0.0,1795.996005942358,42496.17422994695,0.0,0.0
0,2025-03-27,70489.69490859054,70489.69490859054,369.9775499999987,70859.67245859053,42817.80347551008,0.0,1277.616455423606,44095.41993093369,0.0,0.0
0,2025-03-28,68361.37539999999,68361.37539999999,0.0,68361.37539999999,41642.791896256254,0.0,0.0,41642.791896256254,0.0,0.0
0,2025-03-29,63013.482554166665,63013.482554166665,0.0,63013.482554166665,38027.36281387265,0.0,0.0,38027.36281387265,0.0,0.0
0,2025-03-30,68798.59212110768,68798.59212110768,564.9969583333323,69363.58907944101,41197.41459106524,0.0,2053.47611725972,43250.89070832496,0.0,0.0
0,2025-03-31,60270.450690997954,60270.450690997954,2788.9214097222202,63059.372100720175,36289.43373263633,0.0,9630.460303107633,45919.894035743964,0.0,0.0
0,2025-04-01,72096.25897746913,72096.25897746913,1057.9816416666654,73154.24061913579,42830.40045412492,0.0,3950.282951227773,46780.6834053527,0.0,0.0
0,2025-04-02,69617.64484861112,69617.64484861112,843.6169930555543,70461.26184166667,41669.26945208431,0.0,3395.048297184717,45064.31774926902,0.0,0.0
0,2025-04-03,70415.4100060871,70415.4100060871,403.72026666666545,70819.13027275377,42874.12998175607,0.0,1372.3338746993013,44246.463856455375,0.0,0.0
0,2025-04-04,62029.23326944445,62029.23326944445,0.0,62029.23326944445,37208.94934368583,0.0,0.0,37208.94934368583,0.0,0.0
0,2025-04-05,62350.3926875,62350.3926875,0.0,62350.3926875,36988.97235171514,0.0,0.0,36988.97235171514,0.0,0.0
0,2025-04-06,66337.77573630109,66337.77573630109,535.4039569444434,66873.17969324553,39109.4796093865,0.0,2333.8616744326337,41443.341283819136,0.0,0.0
0,2025-04-07,59095.17369305555,59095.17369305555,2774.1314013888873,61869.30509444443,34905.02338476166,0.0,10331.273541081242,45236.29692584291,0.0,0.0
0,2025-04-08,67052.59339862826,67052.59339862826,452.56614861110927,67505.15954723937,40327.15284023147,0.0,1976.0140186562414,42303.166858887715,0.0,0.0
0,2025-04-09,66307.37138127572,66307.37138127572,1502.807027777778,67810.1784090535,39537.70534853361,0.0,4793.64812962153,44331.353478155135,0.0,0.0
0,2025-04-10,64586.644043998625,64586.644043998625,459.4998180555541,65046.14386205418,39029.75446180507,0.0,1900.162456849301,40929.916918654366,0.0,0.0
0,2025-04-11,53976.87837415981,53976.87837415981,0.0,53976.87837415981,32305.900017251544,0.0,0.0,32305.900017251544,0.0,0.0
0,2025-04-12,68675.73529702777,68675.73529702777,0.0,68675.73529702777,40902.72887173429,0.0,0.0,40902.72887173429,0.0,0.0
0,2025-04-13,61612.38380277778,61612.38380277778,859.0378055555535,62471.42160833334,36430.07634795806,0.0,3268.239075682631,39698.315423640684,0.0,0.0
0,2025-04-14,64294.799384773665,64294.799384773665,767.6391930555543,65062.43857782922,38654.6466874452,0.0,2393.154480524996,41047.801167970196,0.0,0.0
0,2025-04-15,56668.82697443415,56668.82697443415,1911.6560013888889,58580.48297582304,33414.71552853981,0.0,7900.303633813192,41315.019162353005,0.0,0.0
0,2025-04-16,62858.396338117294,62858.396338117294,1207.03827222222,64065.434610339515,36651.55557722117,0.0,4916.515950840963,41568.07152806213,0.0,0.0
0,2025-04-17,57352.08148966049,57352.08148966049,2019.74522638889,59371.826716049385,34557.116513232875,0.0,6636.317973281948,41193.43448651482,0.0,0.0
0,2025-04-18,58145.672197719476,58145.672197719476,0.0,58145.672197719476,34401.17278723418,0.0,0.0,34401.17278723418,0.0,0.0
0,2025-04-19,62596.839586111106,62596.839586111106,0.0,62596.839586111106,36583.35513290028,0.0,0.0,36583.35513290028,0.0,0.0
0,2025-04-20,58487.95133515089,58487.95133515089,1723.2450194444436,60211.19635459533,34768.25460550373,0.0,6313.14762337986,41081.40222888359,0.0,0.0
0,2025-04-21,60982.75898050412,60982.75898050412,747.8480152777763,61730.6069957819,36166.0139648341,0.0,2748.1410212520786,38914.15498608618,0.0,0.0
0,2025-04-22,54952.626122222224,54952.626122222224,4067.6065611111126,59020.232683333335,32538.82527213611,0.0,13745.201530070834,46284.02680220694,0.0,0.0
0,2025-04-23,53175.259115740744,53175.259115740744,4038.0663513888894,57213.32546712963,31632.802345371252,0.0,13608.257294871526,45241.05964024278,0.0,0.0
0,2025-04-24,55567.51204228395,55567.51204228395,1192.8574750000005,56760.36951728395,32897.232980606335,0.0,3770.298826945833,36667.531807552165,0.0,0.0
0,2025-04-25,54497.30066502058,54497.30066502058,0.0,54497.30066502058,32946.759809725554,0.0,0.0,32946.759809725554,0.0,0.0
0,2025-04-26,54657.82681421468,54657.82681421468,0.0,54657.82681421468,32850.360323688816,0.0,0.0,32850.360323688816,0.0,0.0
0,2025-04-27,55117.337919393,55117.337919393,2068.009808333333,57185.34772772634,32854.43815284537,0.0,9236.882855733335,42091.3210085787,0.0,0.0
0,2025-04-28,65552.98615468107,65552.98615468107,1150.8073472222213,66703.79350190329,38499.28895091507,0.0,4923.113655829859,43422.40260674493,0.0,0.0
0,2025-04-29,56892.8872409465,56892.8872409465,922.4129111111104,57815.30015205761,33682.10990390746,0.0,4322.707305729165,38004.817209636625,0.0,0.0
0,2025-04-30,54237.30045315501,54237.30045315501,1928.5888666666651,56165.889319821676,32536.975000339844,0.0,6941.731531151384,39478.706531491225,0.0,0.0
0,2025-05-01,56878.97608113855,56878.97608113855,3274.1565680555527,60153.1326491941,34015.53594333657,0.0,15490.581293409015,49506.11723674558,0.0,0.0
0,2025-05-02,67566.18369221536,67566.18369221536,0.0,67566.18369221536,39949.1259317783,0.0,0.0,39949.1259317783,0.0,0.0
0,2025-05-03,64054.707585631,64054.707585631,18.39166666666665,64073.09925229767,37846.35748467524,0.0,39.3213833333333,37885.678868008574,0.0,0.0
0,2025-05-04,61002.92474288408,61002.92474288408,2097.476462499997,63100.40120538408,36014.566369109525,0.0,9734.218445780545,45748.78481489007,0.0,0.0
0,2025-05-05,61804.26269583333,61804.26269583333,2590.007151388888,64394.26984722222,37144.13812852555,0.0,10210.79230204583,47354.930430571374,0.0,0.0
0,2025-05-06,54016.80815768176,54016.80815768176,4676.1053305555515,58692.91348823731,32239.151186410912,0.0,21110.53940323957,53349.69058965048,0.0,0.0
0,2025-05-07,57379.658421827844,57379.658421827844,3300.419588888887,60680.07801071673,34577.19480287672,0.0,13985.055295540966,48562.25009841769,0.0,0.0
0,2025-05-08,63988.10440763889,63988.10440763889,2485.6229138888866,66473.72732152778,37049.08612766284,0.0,12215.036784888878,49264.12291255172,0.0,0.0
0,2025-05-09,67222.95466111111,67222.95466111111,0.0,67222.95466111111,39324.73821788423,0.0,0.0,39324.73821788423,0.0,0.0
0,2025-05-10,65814.28531575171,65814.28531575171,0.0,65814.28531575171,38630.12569834241,0.0,0.0,38630.12569834241,0.0,0.0
0,2025-05-11,62487.65549862826,62487.65549862826,2296.5248541666638,64784.18035279492,36479.486315735914,0.0,11148.251586034708,47627.737901770626,0.0,0.0
0,2025-05-12,55144.78056634088,55144.78056634088,3166.403781944441,58311.18434828532,32674.6078298052,0.0,13635.800533760405,46310.408363565606,0.0,0.0
0,2025-05-13,64193.24975903636,64193.24975903636,1496.0539930555537,65689.30375209192,37576.25903424274,0.0,7137.045519927075,44713.304554169816,0.0,0.0
0,2025-05-14,62934.70256371741,62934.70256371741,1131.1411499999995,64065.843713717404,37946.63764841246,0.0,4194.618855852774,42141.256504265235,0.0,0.0
0,2025-05-15,61727.06308238597,61727.06308238597,1108.9636583333313,62836.0267407193,37891.92488885002,0.0,3733.9675205361036,41625.89240938613,0.0,0.0
0,2025-05-16,58624.71018022976,58624.71018022976,0.0,58624.71018022976,35814.68957221355,0.0,0.0,35814.68957221355,0.0,0.0
0,2025-05-17,66944.41583497942,66944.41583497942,3.5616666666666106,66947.97750164608,39976.99841816776,0.0,7.614843333333213,39984.613261501094,0.0,0.0
0,2025-05-18,66581.20434609053,66581.20434609053,648.0120138888873,67229.21635997941,39295.32269802845,0.0,1992.622829086801,41287.945527115255,0.0,0.0
0,2025-05-19,60458.33473009258,60458.33473009258,743.4289416666654,61201.76367175925,35817.86618033819,0.0,3549.1658458527727,39367.032026190966,0.0,0.0
0,2025-05-20,60081.12863000685,60081.12863000685,2100.69689537037,62181.82552537722,35795.31404342114,0.0,8544.80641235532,44340.12045577646,0.0,0.0
0,2025-05-21,56422.014095833336,56422.014095833336,1899.7378666666643,58321.7519625,34221.823668172496,0.0,7271.852046644434,41493.67571481693,0.0,0.0
0,2025-05-22,59421.81919711934,59421.81919711934,1245.9557208333322,60667.77491795267,36093.91879178134,0.0,3570.5063661048584,39664.425157886195,0.0,0.0
0,2025-05-23,63570.34636205419,63570.34636205419,0.0,63570.34636205419,37696.26427789373,0.0,0.0,37696.26427789373,0.0,0.0
0,2025-05-24,58060.20598655693,58060.20598655693,0.0,58060.20598655693,35313.84194253221,0.0,0.0,35313.84194253221,0.0,0.0
0,2025-05-25,60669.01960044582,60669.01960044582,682.686220833333,61351.70582127915,36059.12918041958,0.0,3062.493525849999,39121.622706269576,0.0,0.0
0,2025-05-26,58609.760960833344,58609.760960833344,2292.3723208333313,60902.133281666676,35486.95815745645,0.0,7519.7615295069345,43006.719686963384,0.0,0.0
0,2025-05-27,55451.56172422839,55451.56172422839,1198.0935291666647,56649.65525339506,33875.86559077653,0.0,4868.262620471518,38744.12821124805,0.0,0.0
0,2025-05-28,63549.789158333326,63549.789158333326,549.8122444444423,64099.60140277777,37681.499381388334,0.0,2266.9471921062423,39948.44657349458,0.0,0.0
0,2025-05-29,62916.784580555555,62916.784580555555,1072.9075736111104,63989.69215416667,37480.36232930361,0.0,4652.977906136803,42133.34023544041,0.0,0.0
0,2025-05-30,66646.06882193072,66646.06882193072,0.0,66646.06882193072,40026.055726345294,0.0,0.0,40026.055726345294,0.0,0.0
0,2025-05-31,69797.36170756191,69797.36170756191,92.18666666666661,69889.54837422857,42596.07734491127,0.0,197.0950933333332,42793.1724382446,0.0,0.0
0,2025-06-01,77486.23261153977,77486.23261153977,4721.7063083333305,82207.93891987311,46998.38924965395,0.0,18287.628180224296,65286.017429878244,0.0,0.0
0,2025-06-02,78592.40225720164,78592.40225720164,4989.629040277775,83582.03129747942,48260.47510426074,0.0,19318.92117548749,67579.39627974822,0.0,0.0
0,2025-06-03,72622.79730246913,72622.79730246913,5449.79363333333,78072.59093580247,44037.608896413454,0.0,21897.10205513332,65934.71095154677,0.0,0.0
0,2025-06-04,83198.84251411179,83198.84251411179,4470.021423611109,87668.8639377229,51386.97735131832,0.0,15890.986947034024,67277.96429835234,0.0,0.0
0,2025-06-05,72825.79362777778,72825.79362777778,6341.188142305549,79166.98177008332,43704.174580889994,0.0,25469.295986173503,69173.4705670635,0.0,0.0
0,2025-06-06,79628.52967139918,79628.52967139918,0.0,79628.52967139918,49333.56750772628,0.0,0.0,49333.56750772628,0.0,0.0
0,2025-06-07,85003.1275361111,85003.1275361111,76.18833333333339,85079.31586944444,52924.06728450695,0.0,162.89065666666679,53086.95794117362,0.0,0.0
0,2025-06-08,69946.47271879287,69946.47271879287,5651.742863888886,75598.21558268175,42129.12407522593,0.0,22274.996158080547,64404.12023330648,0.0,0.0
0,2025-06-09,78259.56910694444,78259.56910694444,3535.169018055552,81794.73812499999,48380.861510814306,0.0,13075.907039487487,61456.76855030179,0.0,0.0
0,2025-06-10,73820.43095905348,73820.43095905348,3924.33569722222,77744.76665627571,44995.50615745527,0.0,14571.85213010138,59567.35828755665,0.0,0.0
0,2025-06-11,79691.15208255556,79691.15208255556,3596.175147222219,83287.32722977779,49966.142437571594,0.0,13513.956820318042,63480.09925788964,0.0,0.0
0,2025-06-12,78673.60630705573,78673.60630705573,1848.056143055553,80521.66245011128,48805.657965998544,0.0,7246.035477890962,56051.693443889504,0.0,0.0
0,2025-06-13,79994.95557387001,79994.95557387001,0.0,79994.95557387001,49747.5472241083,0.0,0.0,49747.5472241083,0.0,0.0
0,2025-06-14,81583.36647510288,81583.36647510288,0.0,81583.36647510288,50102.03687424838,0.0,0.0,50102.03687424838,0.0,0.0
0,2025-06-15,74060.52272530863,74060.52272530863,3738.0917972222214,77798.61452253086,45586.360339589744,0.0,13771.99949819097,59358.359837780714,0.0,0.0
0,2025-06-16,77128.49310487055,77128.49310487055,2642.8111791666643,79771.3042840372,47576.792072344644,0.0,10315.797255757629,57892.58932810227,0.0,0.0
0,2025-06-17,79622.7243907236,79622.7243907236,2140.8920416666656,81763.61643239026,49375.975300139144,0.0,9086.380197887498,58462.35549802664,0.0,0.0
0,2025-06-18,80450.63267726336,80450.63267726336,1032.5541569444438,81483.18683420781,49720.07210540546,0.0,4233.583234717359,53953.655340122816,0.0,0.0
0,2025-06-19,76722.21620713305,76722.21620713305,2515.752187499999,79237.96839463305,47099.33845856865,0.0,11252.037255438192,58351.37571400684,0.0,0.0
0,2025-06-20,79129.75719166666,79129.75719166666,0.0,79129.75719166666,48892.872138098195,0.0,0.0,48892.872138098195,0.0,0.0
0,2025-06-21,74439.13286454475,74439.13286454475,0.0,74439.13286454475,46099.379105740074,0.0,0.0,46099.379105740074,0.0,0.0
0,2025-06-22,74614.80203070988,74614.80203070988,2079.6699611111103,76694.47199182099,45246.94207042754,0.0,8750.487721802077,53997.42979222962,0.0,0.0
0,2025-06-23,75223.3038210048,75223.3038210048,1626.600605555553,76849.90442656034,46896.41896422555,0.0,5529.835492442351,52426.2544566679,0.0,0.0
0,2025-06-24,86969.06232222222,86969.06232222222,654.7133888888873,87623.77571111111,54768.40132967834,0.0,2428.2094069340233,57196.61073661236,0.0,0.0
0,2025-06-25,78263.79604879973,78263.79604879973,2000.210469444443,80264.00651824418,47993.56111466876,0.0,8947.601827506245,56941.162942175004,0.0,0.0
0,2025-06-26,75033.914878738,75033.914878738,2446.269973611111,77480.1848523491,46730.068847253744,0.0,9085.638288360416,55815.70713561416,0.0,0.0
0,2025-06-27,77699.77345468587,77699.77345468587,0.0,77699.77345468587,48971.28380499304,0.0,0.0,48971.28380499304,0.0,0.0
0,2025-06-28,77015.7595489796,77015.7595489796,0.0,77015.7595489796,48309.75005885805,0.0,0.0,48309.75005885805,0.0,0.0
0,2025-06-29,73693.02631476338,73693.02631476338,3956.463684722222,77649.48999948561,45173.65292375874,0.0,14467.016913090276,59640.66983684902,0.0,0.0
0,2025-06-30,79285.4096809122,79285.4096809122,990.5186819444434,80275.92836285665,49301.80118554518,0.0,3729.0263033486062,53030.82748889378,0.0,0.0
0,2025-07-01,70775.20626421468,70775.20626421468,13022.607449999998,83797.81371421467,43416.4019132296,0.0,46595.110572568745,90011.51248579835,0.0,0.0
0,2025-07-02,67650.2228138546,67650.2228138546,9656.77832678326,77307.00114063786,42084.84088049569,0.0,33587.390923224084,75672.23180371977,0.0,0.0
0,2025-07-03,76273.45844562756,76273.45844562756,9094.513640277775,85367.97208590533,47042.81696736546,0.0,33892.752224620825,80935.56919198629,0.0,0.0
0,2025-07-04,69158.63011409465,69158.63011409465,0.0,69158.63011409465,42683.335017373625,0.0,0.0,42683.335017373625,0.0,0.0
0,2025-07-05,68978.74125474966,68978.74125474966,71.99833333333322,69050.739588083,42840.77122060036,0.0,153.93243666666643,42994.70365726703,0.0,0.0
0,2025-07-06,71902.84564290123,71902.84564290123,12190.029043055552,84092.87468595678,45073.152680489075,0.0,47226.97068938818,92300.12336987726,0.0,0.0
0,2025-07-07,72531.02130639573,72531.02130639573,7681.887601388888,80212.90890778461,44996.229903977626,0.0,28148.122084222217,73144.35198819984,0.0,0.0
0,2025-07-08,76781.82174893467,76781.82174893467,7797.890148611107,84579.71189754579,47633.480596974565,0.0,29374.348310112484,77007.82890708705,0.0,0.0
0,2025-07-09,78082.9642832735,78082.9642832735,5933.627686111106,84016.59196938461,48072.625893421966,0.0,22384.977547094422,70457.6034405164,0.0,0.0
0,2025-07-10,72653.73455240055,72653.73455240055,6045.421287499995,78699.15583990054,45354.84654560216,0.0,23566.158886211088,68921.00543181325,0.0,0.0
0,2025-07-11,82500.77338700273,82500.77338700273,0.0,82500.77338700273,51568.33366439269,0.0,0.0,51568.33366439269,0.0,0.0
0,2025-07-12,74326.77625390947,74326.77625390947,0.0,74326.77625390947,46716.17184135709,0.0,0.0,46716.17184135709,0.0,0.0
0,2025-07-13,81053.87048611112,81053.87048611112,1558.5038861111102,82612.37437222223,51708.84923792083,0.0,5432.421809645829,57141.27104756666,0.0,0.0
0,2025-07-14,76905.95713299038,76905.95713299038,3152.275506944443,80058.23263993482,47590.88595057411,0.0,12745.206775979852,60336.092726553965,0.0,0.0
0,2025-07-15,80852.39769022634,80852.39769022634,1742.7217638888878,82595.11945411522,50196.46993296273,0.0,7028.049035918053,57224.51896888079,0.0,0.0
0,2025-07-16,78696.06399314129,78696.06399314129,2931.210401388886,81627.27439453018,49918.53831477881,0.0,9102.3315709986,59020.86988577741,0.0,0.0
0,2025-07-17,76551.2359717421,76551.2359717421,3421.5035250000005,79972.73949674211,47927.07174141104,0.0,13435.380771193752,61362.452512604796,0.0,0.0
0,2025-07-18,87688.2898623611,87688.2898623611,0.0,87688.2898623611,55269.34501048217,0.0,0.0,55269.34501048217,0.0,0.0
0,2025-07-19,85966.58794741082,85966.58794741082,31.36500000000001,85997.95294741083,54792.8608084768,0.0,67.05837000000001,54859.9191784768,0.0,0.0
0,2025-07-20,82803.5431202332,82803.5431202332,898.7599111111097,83702.3030313443,51447.52577254801,0.0,3781.606541257633,55229.13231380565,0.0,0.0
0,2025-07-21,83516.54322750343,83516.54322750343,770.545297222222,84287.08852472565,52399.5388540314,0.0,3239.3954504326384,55638.93430446404,0.0,0.0
0,2025-07-22,79877.80577601166,79877.80577601166,1808.5065930555552,81686.31236906722,50326.46454571407,0.0,6744.030144008331,57070.4946897224,0.0,0.0
0,2025-07-23,89721.84156742113,89721.84156742113,310.38259861111095,90032.22416603223,56995.01430864399,0.0,1202.332844564582,58197.347153208575,0.0,0.0
0,2025-07-24,89667.02516402779,89667.02516402779,267.6654722222212,89934.69063625,57015.878978775465,0.0,810.2749029777744,57826.15388175324,0.0,0.0
0,2025-07-25,79848.3866682956,79848.3866682956,0.0,79848.3866682956,50427.13909206916,0.0,0.0,50427.13909206916,0.0,0.0
0,2025-07-26,85690.43680402313,85690.43680402313,0.0,85690.43680402313,53607.76702978471,0.0,0.0,53607.76702978471,0.0,0.0
0,2025-07-27,82479.66959499332,82479.66959499332,1976.1156361111107,84455.78523110443,51662.49551471243,0.0,8026.125331959722,59688.62084667215,0.0,0.0
0,2025-07-28,85263.15805586247,85263.15805586247,2060.6913638888864,87323.84941975135,53537.41106574297,0.0,8739.771412430546,62277.18247817352,0.0,0.0
0,2025-07-29,82631.98529399863,82631.98529399863,1756.955180555554,84388.94047455418,51894.378405974465,0.0,6732.772241974994,58627.15064794946,0.0,0.0
0,2025-07-30,76546.42425138887,76546.42425138887,4169.644958333331,80716.0692097222,48284.47288302389,0.0,15186.15469564304,63470.62757866693,0.0,0.0
0,2025-07-31,80785.36516649519,80785.36516649519,2085.5363236111093,82870.9014901063,50572.207601770075,0.0,7990.187437056244,58562.39503882632,0.0,0.0
0,2025-08-01,81655.66662954389,81655.66662954389,0.0,81655.66662954389,51758.49473637194,0.0,0.0,51758.49473637194,0.0,0.0
0,2025-08-02,89389.41945416667,89389.41945416667,32.52833333333331,89421.9477875,56619.38742802681,0.0,69.5455766666666,56688.93300469347,0.0,0.0
