date,initial_plan_kwh,executed_grid_kwh,emergency_kwh,total_grid_kwh,plan_cost,adjustment_cost,emergency_cost,total_cost,charge_kwh,discharge_kwh,battery_throughput_kwh,up_adjust_kwh,down_adjust_kwh,emergency_day,price_mean,price_min,price_max,price_range,price_std
2025-02-11,87121.84854352457,87121.84854352457,7.803453884318515,87129.65199740889,54553.92442751305,0.0,16.995185031387486,54570.919612544436,21719.494271837975,17592.790360188763,39312.28463202674,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-12,86218.57667534231,86218.57667534231,149.0757423847941,86367.6524177271,54004.64521839685,0.0,580.5369477038566,54585.182166100705,21467.600635980296,17388.756515144036,38856.357151124335,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-13,85667.98259608333,85667.98259608333,95.63087154289303,85763.61346762622,53803.125770530794,0.0,206.090858382866,54009.21662891366,19387.611732483776,15703.965503311858,35091.57723579563,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-14,52477.38939638526,52477.38939638526,0.0,52477.38939638526,28974.983115744926,0.0,0.0,28974.983115744926,15393.38450228022,12468.641446846977,27862.025949127197,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-15,48173.24756433724,48173.24756433724,0.0,48173.24756433724,26237.75328227958,0.0,0.0,26237.75328227958,15803.681090534981,12800.981683333332,28604.662773868313,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-16,77856.0446891828,77856.0446891828,2636.0473630930846,80492.09205227588,47813.68960745598,0.0,9676.219484355017,57489.909091810994,23158.47611111111,18758.36565,41916.84176111111,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-17,79544.96074957112,79544.96074957112,394.4123011684393,79939.37305073957,49107.157568330105,0.0,1240.8975361446205,50348.055104474726,20797.355584713194,16845.858023617693,37643.21360833089,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-18,80280.8599073975,80280.8599073975,207.3712071369668,80488.23111453447,49723.27145698285,0.0,657.8378660906362,50381.10932307349,21130.379792225744,17115.60763170285,38245.98742392859,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-19,80628.91321393954,80628.91321393954,583.1972265475124,81212.11044048704,50034.569950225414,0.0,1634.6434448142102,51669.213395039624,22250.503688113036,18022.907987371556,40273.41167548459,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-20,81013.52138165454,81013.52138165454,150.40595298442054,81163.92733463897,50300.83087189881,0.0,436.6791265255999,50737.509998424415,20717.50935326999,16781.182576148694,37498.69192941868,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-21,49417.88470258824,49417.88470258824,0.0,49417.88470258824,27234.277399769602,0.0,0.0,27234.277399769602,14970.771681410915,12126.32506194284,27097.096743353755,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-22,44748.045809370946,44748.045809370946,42.39760253574701,44790.443411906694,24411.360261569836,0.0,90.64607422142711,24502.006335791262,15764.32771604938,12769.10545,28533.433166049377,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-23,75015.43952658275,75015.43952658275,2085.257401251828,77100.69692783458,45745.31202770027,0.0,7029.879804742914,52775.19183244318,22852.48540644181,18510.513179217865,41362.998585659676,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-24,76112.16243060018,76112.16243060018,499.51973157399,76611.68216217417,46546.59652229827,0.0,2012.0226083014854,48558.619130599756,21365.502917096892,17306.05736284848,38671.56027994538,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-25,77046.0069472607,77046.0069472607,322.3521247010487,77368.35907196175,47397.67916912723,0.0,859.8908277571492,48257.56999688438,20064.62967444482,16252.350036300304,36316.97971074512,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-26,77249.8343590452,77249.8343590452,512.2506700563395,77762.08502910154,47630.66164435548,0.0,1755.7035758142003,49386.36522016968,20496.392176897985,16602.07766328737,37098.46984018535,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-27,77078.10510526305,77078.10510526305,239.3910753144907,77317.49618057754,47483.40031757283,0.0,1093.3252479164375,48576.725565489265,22050.90839774647,17861.235802174637,39912.14419992111,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-28,45125.41391046423,45125.41391046423,5.684341886080802e-14,45125.41391046423,25027.51760555529,0.0,1.2141754268668593e-13,25027.51760555529,15177.259740321551,12293.580389660456,27470.840129982007,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-01,41564.85173050757,41564.85173050757,0.0,41564.85173050757,22905.618730333877,0.0,0.0,22905.618730333877,14868.972572016462,12043.867783333331,26912.840355349792,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-02,70892.91435205098,70892.91435205098,7216.227142231644,78109.14149428262,42972.66217100443,0.0,24264.89977836136,67237.56194936579,24264.7185873073,19654.42205571891,43919.140643026214,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-03,72291.34976240469,72291.34976240469,5384.2805853274795,77675.63034773216,44083.4399459422,0.0,19618.683657540252,63702.123603482454,23049.395208699898,18670.01011904692,41719.40532774682,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-04,76480.0736932099,76480.0736932099,621.7603041078846,77101.83399731778,47008.45381034308,0.0,1557.0800320562507,48565.53384239933,21839.17212491265,17689.729421179247,39528.901546091896,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-05,78854.55907853943,78854.55907853943,160.91572049465816,79015.47479903408,48660.97584605642,0.0,534.7818666085914,49195.757712665014,19468.342268837492,15769.35723775837,35237.69950659586,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-06,78969.30790555084,78969.30790555084,91.0356345980017,79060.34354014884,48858.74530727162,0.0,279.0497593367062,49137.79506660833,19007.145628303355,15395.78795892572,34402.933587229076,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-07,47908.255864297375,47908.255864297375,0.0,47908.255864297375,26377.39636449959,0.0,0.0,26377.39636449959,13029.829595941155,10554.161972712336,23583.99156865349,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-08,43706.22742862618,43706.22742862618,0.0,43706.22742862618,23897.952311308447,0.0,0.0,23897.952311308447,14004.054279835389,11343.283966666666,25347.338246502055,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-09,73082.02910586592,73082.02910586592,555.0154865669872,73637.04459243291,44390.88053771541,0.0,1860.1740043365326,46251.05454205195,21134.81530568957,17119.200397608554,38254.01570329812,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-10,73056.81864016133,73056.81864016133,1441.9885705050133,74498.80721066635,44465.088950946796,0.0,3717.4783532811657,48182.56730422796,21882.639209853885,17724.937759981643,39607.57696983553,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-11,74013.8971239409,74013.8971239409,428.92239002236425,74442.81951396326,45014.30747927367,0.0,1522.206585978517,46536.51406525219,19964.044160365716,16170.87576989623,36134.919930261945,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-12,74440.04686766371,74440.04686766371,308.5745955550352,74748.62146321875,45433.84836174242,0.0,891.8392758102095,46325.68763755263,19666.630418168057,15929.970638716124,35596.60105688418,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-13,73721.59259017637,73721.59259017637,984.6079587467406,74706.20054892311,45085.86359500585,0.0,2345.5054391975464,47431.369034203395,21673.384407030662,17555.441369694832,39228.8257767255,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-14,43506.5454004513,43506.5454004513,0.0,43506.5454004513,24149.56713677504,0.0,0.0,24149.56713677504,13254.664504747278,10736.278248845294,23990.94275359257,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-15,38878.95868988097,38878.95868988097,52.65799457351329,38931.616684454486,21617.984316456073,0.0,112.52409976225476,21730.508416218327,13901.403292181072,11260.136666666665,25161.539958847738,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-16,69046.39813227869,69046.39813227869,1906.2211154665526,70952.61924774524,41463.70189399483,0.0,6806.334525089302,48270.036419084136,20704.45541672771,16770.60888754945,37475.064304277155,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-17,71113.7095617454,71113.7095617454,243.37736676971645,71357.08692851511,42802.66346065448,0.0,720.764454394083,43523.42791504857,19282.911032154432,15619.157936045092,34902.06896819953,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-18,69953.50995548855,69953.50995548855,462.4107145889395,70415.9206700775,42172.32796926549,0.0,1980.3786832128912,44152.70665247838,21374.07392098802,17312.999876000296,38687.07379698832,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-19,70332.6962510832,70332.6962510832,53.424628758610766,70386.12087984181,42613.67717008205,0.0,154.80814655484798,42768.4853166369,20715.33051570799,16779.417717723474,37494.74823343146,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-20,70561.74931118578,70561.74931118578,308.9964469735274,70870.7457581593,42917.52275518729,0.0,875.7257347511443,43793.248489938436,20199.523738242144,16361.614227976133,36561.13796621827,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-21,39639.1606088822,39639.1606088822,0.0,39639.1606088822,22246.6794607619,0.0,0.0,22246.6794607619,13177.067078822993,10673.424333846622,23850.491412669617,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-22,37557.96660308872,37557.96660308872,13.477208140217499,37571.443811228935,20827.081007722514,0.0,28.814271003785013,20855.8952787263,12933.38845661971,10476.044649861966,23409.433106481676,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-23,64798.471509221185,64798.471509221185,1558.52238198997,66356.99389121115,38699.54826823038,0.0,5446.921749560348,44146.47001779072,21094.26029872804,17086.350841969706,38180.61114069774,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-24,66075.13449173546,66075.13449173546,1096.4400621235284,67171.57455385898,39667.225240276326,0.0,3610.4272619723483,43277.652502248675,20463.3743015223,16575.333184233063,37038.70748575537,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-25,66917.67884095832,66917.67884095832,784.6163020239852,67702.29514298232,40283.4321685417,0.0,2345.265393243269,42628.69756178497,20870.098523880886,16904.779804343518,37774.878328224404,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-26,67988.83293261858,67988.83293261858,124.66480112445106,68113.49773374303,41063.90679174901,0.0,272.9162427372818,41336.82303448629,19380.956599039317,15698.574845221854,35079.53144426117,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-27,68321.07349012936,68321.07349012936,325.82718693802747,68646.90067706739,41331.67413227648,0.0,933.0383675154895,42264.71249979197,19483.362030597535,15781.523244784006,35264.885275381544,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-28,38630.10262109398,38630.10262109398,0.0,38630.10262109398,21548.909288070103,0.0,0.0,21548.909288070103,12712.620832632629,10297.222874432427,23009.843707065054,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-29,36754.725165759744,36754.725165759744,0.0,36754.725165759744,20179.44050601908,0.0,0.0,20179.44050601908,12635.90738683127,10235.084983333332,22870.992370164604,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-30,61477.09400929528,61477.09400929528,1511.657626550029,62988.75163584531,36594.91617931633,0.0,4601.245700371745,41196.16187968807,21038.049505059782,17040.82009909842,38078.8696041582,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-31,62322.13765809698,62322.13765809698,2297.8879024006437,64620.02556049763,37239.82290431645,0.0,7230.4997465561555,44470.3226508726,19794.4606158814,16033.513098863938,35827.973714745334,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-01,64336.58409860568,64336.58409860568,1905.6072266878186,66242.1913252935,38513.37248338404,0.0,4551.171284303862,43064.5437676879,19985.780703943048,16188.482370193868,36174.263074136914,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-02,65127.89901901926,65127.89901901926,3089.402821116175,68217.30184013543,38910.76011875279,0.0,10829.328264787204,49740.088383539995,21138.853073347556,17122.470989411515,38261.32406275907,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-03,67181.47008645206,67181.47008645206,217.39509758609842,67398.86518403815,40262.11493201998,0.0,656.3197331784428,40918.434665198416,20500.19331602867,16605.156585983226,37105.3499020119,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-04,37814.20492599982,37814.20492599982,0.0,37814.20492599982,21081.31460822154,0.0,0.0,21081.31460822154,12031.363526493022,9745.404456459346,21776.76798295237,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-05,35930.09537125158,35930.09537125158,0.0,35930.09537125158,19693.359024097437,0.0,0.0,19693.359024097437,12120.031589479428,9817.225587478337,21937.257176957763,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-06,61626.58462141721,61626.58462141721,716.7872194980139,62343.37184091523,36339.527304408846,0.0,2743.9329131172417,39083.46021752609,20935.47226827322,16957.732537301305,37893.204805574525,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-07,63469.60921864364,63469.60921864364,443.99859381056854,63913.60781245421,37496.93546766629,0.0,1049.3251638144375,38546.26063148073,19720.53637093959,15973.634460461071,35694.17083140066,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-08,65013.260892616585,65013.260892616585,534.9252355766699,65548.18612819325,38458.30980429932,0.0,2224.2154220103666,40682.52522630969,20750.44654254133,16807.861699458477,37558.30824199981,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-09,64794.5875653655,64794.5875653655,1006.1641961722403,65800.75176153774,38645.24938063868,0.0,3297.4626030705476,41942.711983709225,20210.83999242358,16370.780393863093,36581.62038628667,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-10,65980.85110121615,65980.85110121615,238.5327127083773,66219.38381392452,39392.8946792199,0.0,879.9027777727465,40272.797456992645,20016.186669774732,16213.111202517528,36229.297872292256,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-11,37360.36921816645,37360.36921816645,0.0,37360.36921816645,20706.637966986244,0.0,0.0,20706.637966986244,11633.306646967309,9422.978384043521,21056.28503101083,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-12,35611.5914729015,35611.5914729015,1.7860785095444953,35613.377551411046,19439.072411591478,0.0,3.8186358534061307,19442.891047444886,11604.646840957463,9399.76394117554,21004.410782133004,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-13,60629.95667267969,60629.95667267969,988.8200813294807,61618.77675400917,35705.39168608605,0.0,3762.1548314999163,39467.546517585964,20376.43382716049,16504.911399999997,36881.34522716049,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-14,62224.00589719803,62224.00589719803,389.86391001184506,62613.86980720988,36701.831829401286,0.0,1182.3681044355587,37884.19993383685,19990.357066751247,16192.189224068512,36182.54629081976,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-15,63536.10511272094,63536.10511272094,164.59330258136123,63700.69841530231,37676.56944163883,0.0,555.297860857831,38231.86730249666,18611.418318704244,15075.248838150444,33686.66715685469,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-16,64376.329042666,64376.329042666,307.82723083827597,64684.156273504275,38103.79033984839,0.0,788.4870024921565,38892.277342340545,19507.81929051284,15801.333625315398,35309.152915828236,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-17,64114.92252540297,64114.92252540297,62.31618360241589,64177.23870900539,38029.29121389119,0.0,218.3809557104471,38247.67216960164,19348.68869084408,15672.437839583705,35021.126530427784,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-18,36105.39107646069,36105.39107646069,0.0,36105.39107646069,19872.46633081556,0.0,0.0,19872.46633081556,11451.98483271059,9276.107714495576,20728.092547206164,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-19,34121.26379317927,34121.26379317927,4.579907782160603,34125.84370096143,18438.278772865015,0.0,9.79184283825937,18448.070615703273,12328.726159767644,9986.26818941179,22314.994349179433,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-20,58313.430465107485,58313.430465107485,825.3812200372151,59138.8116851447,34294.24136494666,0.0,2932.114288310207,37226.35565325687,19897.470756022747,16116.951312378427,36014.422068401174,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-21,59944.32845556026,59944.32845556026,353.6992715838586,60298.027727144115,35201.675214204195,0.0,894.5901115501504,36096.26532575434,18577.216419753084,15047.545300000002,33624.761719753085,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-22,60692.12277207777,60692.12277207777,631.8310958301581,61323.95386790793,35983.959710547904,0.0,1729.8996750048852,37713.85938555279,18749.826364266763,15187.359355056082,33937.18571932284,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-23,62409.99035705615,62409.99035705615,122.46477757315961,62532.45513462931,36782.614056412174,0.0,287.7672506589191,37070.3813070711,18312.951216023335,14833.490484978905,33146.441701002244,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-24,61405.18770402948,61405.18770402948,29.845294649714333,61435.03299867919,36298.73460130946,0.0,105.79884345600001,36404.53344476546,18071.460252066827,14637.88280417413,32709.343056240956,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-25,34845.86286390148,34845.86286390148,0.0,34845.86286390148,18888.54082056311,0.0,0.0,18888.54082056311,11632.472959728872,9422.303097380387,21054.77605710926,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-26,32977.81667814793,32977.81667814793,0.0,32977.81667814793,17515.204311549875,0.0,0.0,17515.204311549875,12226.790935185432,9903.7006575002,22130.491592685634,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-27,54593.51463123728,54593.51463123728,1926.49757098705,56520.01220222433,31929.214655321226,0.0,7937.4599428092515,39866.67459813048,19870.58602880658,16095.174683333333,35965.76071213991,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-28,56145.74430444844,56145.74430444844,5425.610330595377,61571.35463504381,33092.69316006037,0.0,14858.622045373371,47951.31520543374,20431.04394672242,16549.145596845163,36980.18954356758,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-29,59436.363262279294,59436.363262279294,536.5902833971383,59972.953545676435,35147.3542820291,0.0,2159.6273846314125,37306.98166666051,17085.453951942058,13839.217701073067,30924.671653015124,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-30,60153.30645267353,60153.30645267353,254.60204611399183,60407.908498787525,35760.58162132053,0.0,593.1514958950238,36353.733117215554,17413.30527907929,14104.777276054225,31518.082555133515,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-01,59860.144174371555,59860.144174371555,2081.4003541872576,61941.544528558814,35730.1333228582,0.0,9596.358700917572,45326.492023775776,19208.44738683127,15558.842383333333,34767.2897701646,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-02,35401.96337050398,35401.96337050398,24.846645862130515,35426.810016366115,19649.13202261125,0.0,52.862958319326104,19701.994980930576,13248.334820440177,10731.151204556538,23979.486024996717,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-03,33943.5732100286,33943.5732100286,29.6972943239183,33973.27050435251,18554.988543420885,0.0,63.51548860006068,18618.504032020945,13849.915850275927,11218.431838723503,25068.34768899943,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-04,57917.57563492129,57917.57563492129,2331.799876338697,60249.37551125999,34386.062289059264,0.0,10309.418877478864,44695.48116653813,17774.99990869032,14397.74992603916,32172.74983472948,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-05,60876.45798767739,60876.45798767739,1965.3129201845009,62841.770907861894,36222.15754008938,0.0,7791.030776235077,44013.18831632446,20170.73643708404,16338.296514038073,36509.03295112211,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-06,61481.426661990896,61481.426661990896,1108.9349769702285,62590.36163896113,36793.21734244348,0.0,3908.990896101629,40702.20823854511,19814.39781893004,16049.662233333333,35864.060052263376,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-07,63722.66454101486,63722.66454101486,1458.0569564495174,65180.72149746438,37938.06782556981,0.0,6312.837423241848,44250.90524881166,19287.519197530863,15622.890549999998,34910.40974753086,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-08,65495.55070693231,65495.55070693231,680.8622102139777,66176.41291714628,39864.14592198845,0.0,2212.945771433161,42077.09169342161,18590.300063108367,15058.143051117782,33648.443114226146,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-09,38231.40195907219,38231.40195907219,0.0,38231.40195907219,21897.799493123588,0.0,0.0,21897.799493123588,11538.86903496458,9346.483918321312,20885.352953285892,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-10,36228.08759636849,36228.08759636849,0.0,36228.08759636849,20451.8163494332,0.0,0.0,20451.8163494332,11947.934375737923,9677.826844347714,21625.76122008564,0.0,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-11,61594.670675188645,61594.670675188645,1350.6091535788628,62945.27982876751,36891.86323728241,0.0,5005.5970220479685,41897.46025933037,18466.782667456126,14958.093960639466,33424.87662809559,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-12,64801.680130877445,64801.680130877445,587.0006998618495,65388.68083073929,38856.00082611351,0.0,2046.0027207905891,40902.003546904096,16141.473290796794,13074.593365545406,29216.0666563422,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-13,65342.70962645585,65342.70962645585,138.1726893946023,65480.88231585045,39303.76685878834,0.0,340.37836083813994,39644.14521962648,18292.732212264815,14817.113091934503,33109.84530419932,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-14,65848.39379189581,65848.39379189581,142.8131102519194,65991.20690214774,39775.84504682159,0.0,312.27375409477054,40088.11880091636,17512.836074730938,14185.397220532059,31698.233295262995,0.0,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
