date,planned_grid_total,emergency_total,total_grid_purchase,planned_cost,emergency_cost,total_cost
2025-03-06,77411.88386584361,199.89786666666703,77611.78173251028,51250.275472160756,824.9025149333352,52075.17798709409
2025-03-07,86434.72931440329,0.0,86434.72931440329,40649.47633258199,0.0,40649.47633258199
2025-03-08,85069.07114588477,0.0,85069.07114588477,39840.86234106512,0.0,39840.86234106512
2025-03-09,76793.94379344444,132.72738333333325,76926.67117677777,49245.53328338405,738.593828183333,49984.12711156738
2025-03-10,75633.67734190123,1030.0104333333336,76663.68777523456,50394.44865648856,3350.9624799833337,53745.41113647189
2025-03-11,81276.48414423868,148.82439999999974,81425.30854423868,51633.14870723912,502.9458844916659,52136.09459173078
2025-03-12,77842.34563950618,240.20330000000058,78082.54893950617,49459.562148902834,813.2613029416698,50272.8234518445
2025-03-13,74285.26798183333,1356.4952000000005,75641.76318183333,48915.14748464397,5422.774440391669,54337.92192503563
2025-03-14,84837.39611872428,0.0,84837.39611872428,38123.28800002473,0.0,38123.28800002473
2025-03-15,81253.24437489711,9.053333333333399,81262.29770823044,38473.23816710109,21.95433333333349,38495.19250043442
2025-03-16,70289.75979156379,116.64334999999983,70406.40314156379,46056.49032312571,474.70132882499894,46531.191651950714
2025-03-17,77283.45559016666,171.7321999999998,77455.18779016666,47402.42490408213,831.791809899999,48234.21671398213
2025-03-18,77260.94554794238,98.74998333333338,77359.6955312757,48135.50568967816,287.40260635833346,48422.9082960365
2025-03-19,78481.211161,65.36291666666693,78546.57407766666,48073.55400332533,186.66586408333393,48260.21986740866
2025-03-20,70635.59166666666,205.56333333333328,70841.155,45304.985163825,993.0407520583327,46298.02591588333
2025-03-21,80542.3891979424,0.0,80542.3891979424,35323.53911503967,0.0,35323.53911503967
2025-03-22,79750.10039156378,9.078333333333376,79759.17872489712,35953.56790993128,16.30922583333341,35969.87713576461
2025-03-23,68901.10783744855,202.5691333333334,69103.67697078189,43404.80807993555,867.6901518166671,44272.49823175222
2025-03-24,74284.08354032921,205.10011666666662,74489.18365699588,45377.72388483656,536.6513108333334,45914.37519566989
2025-03-25,71092.93308283333,452.6215833333328,71545.55466616666,44332.28797033988,1817.5118462416663,46149.799816581544
2025-03-26,77823.47343333333,173.1903833333331,77996.66381666667,46372.45043122167,521.5147262416651,46893.96515746333
2025-03-27,67591.77874897118,296.01411666666695,67887.79286563785,42131.8385319291,976.2836378916674,43108.12216982077
2025-03-28,79630.11324958847,0.0,79630.11324958847,34658.00802861412,0.0,34658.00802861412
2025-03-29,75177.3022372428,0.0,75177.3022372428,32908.8227698072,0.0,32908.8227698072
2025-03-30,68704.56472119341,306.54599999999994,69011.11072119341,41500.173673195386,875.2514414333328,42375.42511462872
2025-03-31,68791.25206016254,153.94186666666667,68945.1939268292,42100.69890119617,432.0340680416664,42532.73296923783
2025-04-01,73824.57392799588,919.9140333333326,74744.48796132921,45339.90103400561,2738.029048741664,48077.930082747276
2025-04-02,71563.3972701646,574.6170499999998,72138.0143201646,43624.38655572002,2327.1997081999993,45951.58626392002
2025-04-03,65444.759029218105,335.41166666666686,65780.17069588476,40519.50180922479,1117.3201561083342,41636.821965333125
2025-04-04,75320.95420000001,0.0,75320.95420000001,32683.079728576668,0.0,32683.079728576668
2025-04-05,73932.17387037037,0.0,73932.17387037037,32776.15627707485,0.0,32776.15627707485
2025-04-06,63096.53403703703,232.59784999999965,63329.13188703703,39234.14464877518,910.6433296833318,40144.78797845852
2025-04-07,68481.81949855966,210.30295000000012,68692.12244855966,40947.19627777508,586.7822439000005,41533.97852167508
2025-04-08,69167.46586419753,222.0460833333326,69389.51194753086,40928.04517360623,746.1370555333303,41674.18222913956
2025-04-09,67133.5821691358,430.7531499999993,67564.3353191358,40682.51265545488,1306.212269741664,41988.72492519654
2025-04-10,65928.91531131687,308.6775333333329,66237.59284465021,39517.07740311243,1166.0084615833318,40683.085864695764
2025-04-11,72174.07132757202,0.0,72174.07132757202,31025.053976900494,0.0,31025.053976900494
2025-04-12,71440.63651193415,0.0,71440.63651193415,31137.259454079995,0.0,31137.259454079995
2025-04-13,63138.11275514403,209.18921666666654,63347.301971810695,38408.673090475,791.3777959916663,39200.05088646667
2025-04-14,64722.70245967078,360.54249999999996,65083.24495967078,38385.947976715244,1271.1493534749993,39657.09733019024
2025-04-15,71416.57206316871,213.58911666666654,71630.16117983538,40577.51185100796,1023.7975696666658,41601.30942067463
2025-04-16,62940.431214197524,520.3835499999999,63460.81476419752,38425.909484085365,1608.1274774083324,40034.0369614937
2025-04-17,61657.751289506166,134.27541666666696,61792.02670617283,36890.73616931721,460.68146157500246,37351.41763089222
2025-04-18,73884.73467572016,0.0,73884.73467572016,31623.725842124444,0.0,31623.725842124444
2025-04-19,66520.02782098766,0.0,66520.02782098766,28832.980831876725,0.0,28832.980831876725
2025-04-20,58368.85092757201,125.07356666666698,58493.92449423868,35498.555443360674,331.22243973333417,35829.77788309401
2025-04-21,65938.05803683127,367.8857999999999,66305.94383683127,37989.56471480205,1066.6139171333332,39056.178631935385
2025-04-22,62568.996820164604,328.13945000000064,62897.13627016461,37197.323976293,1060.4865606583357,38257.810536951336
2025-04-23,67608.37906090534,545.8133166666664,68154.192377572,39390.0748063535,1735.0447967583325,41125.11960311183
2025-04-24,59074.396540123445,212.67396666666673,59287.070506790114,35358.622488134,869.3981790249995,36228.020667159
2025-04-25,68467.0813946502,0.0,68467.0813946502,28409.65500253786,0.0,28409.65500253786
2025-04-26,67047.97964423869,0.0,67047.97964423869,28126.63365841014,0.0,28126.63365841014
2025-04-27,60627.94767325102,229.02838333333295,60856.97605658435,35164.32802938683,554.0913789916663,35718.4194083785
2025-04-28,57968.340521728394,2458.7126,60427.05312172839,35283.96445247876,8766.630555675001,44050.59500815376
2025-04-29,65877.0751899177,147.79643333333286,66024.87162325103,37075.703801692056,640.7970417916649,37716.50084348372
2025-04-30,63541.00719320987,434.4671833333331,63975.47437654321,36570.42619758802,1431.534418308332,38001.96061589635
2025-05-01,57162.770957818924,2277.9188833333333,59440.689841152256,34451.25458323347,10754.8362646,45206.090847833475
2025-05-02,63998.08889300411,0.0,63998.08889300411,29249.4288815901,0.0,29249.4288815901
2025-05-03,70045.83901275719,18.39166666666665,70064.23067942385,30693.62371462913,38.25466666666664,30731.8783812958
2025-05-04,53292.47988559671,2558.0756499999998,55850.55553559671,33472.785258119344,11062.240012841667,44535.02527096101
2025-05-05,63385.052083240735,2508.6661333333336,65893.71821657407,37172.379090214105,11189.46047305,48361.839563264104
2025-05-06,60720.12755164609,2272.0136166666666,62992.14116831275,36277.88873017763,10049.989318183332,46327.87804836096
2025-05-07,62532.15110226338,2188.092483333333,64720.24358559671,37311.03850790353,10209.73308725833,47520.77159516186
2025-05-08,58177.590613786,2764.9687166666677,60942.55933045267,35376.421343202426,11738.167886283336,47114.58922948576
2025-05-09,65168.354136419744,0.0,65168.354136419744,28980.512812608147,0.0,28980.512812608147
2025-05-10,67756.000668107,0.0,67756.000668107,30091.474879204034,0.0,30091.474879204034
2025-05-11,53728.432205967074,2221.5701,55950.00230596707,33564.68506270798,9627.732919533333,43192.41798224131
2025-05-12,59264.60884547324,2289.261616666667,61553.87046213991,35952.45278026195,8625.654815008336,44578.10759527028
2025-05-13,62286.77596790122,920.880983333333,63207.65695123456,36907.0063413961,3934.6276520583315,40841.63399345444
2025-05-14,61471.44312818929,1000.9374833333334,62472.380611522625,36523.899840058264,3698.1544935083334,40222.0543335666
2025-05-15,59205.61532407406,909.4775500000005,60115.092874074064,35951.018299214644,3494.0110066000025,39445.02930581465
2025-05-16,63754.78687716049,0.0,63754.78687716049,28182.369742093208,0.0,28182.369742093208
2025-05-17,69924.45941604937,3.5616666666666106,69928.02108271603,31575.94320184442,7.9888183333332075,31583.932020177752
2025-05-18,54000.02762510287,1651.0633500000004,55651.09097510287,33760.99254358814,4800.3444320083345,38561.336975596474
2025-05-19,61005.307403086415,464.27170000000024,61469.57910308641,36082.691378279385,2258.1703906916678,38340.86176897105
2025-05-20,62370.36801213991,2022.8687166666675,64393.23672880657,36938.64511427849,8309.004338041668,45247.64945232016
2025-05-21,59635.669781893,1235.6778666666678,60871.34764855966,36110.492091698965,4727.105185225004,40837.59727692397
2025-05-22,59725.895904732504,195.17905000000025,59921.0749547325,35908.962281049935,843.7799373083345,36752.74221835827
2025-05-23,65950.62535185185,0.0,65950.62535185185,29141.602031519815,0.0,29141.602031519815
2025-05-24,66817.21155390947,0.0,66817.21155390947,29696.32197955446,0.0,29696.32197955446
2025-05-25,55820.155345267485,327.45136666666656,56147.60671193415,34186.13179276035,1532.3317798416665,35718.46357260202
2025-05-26,59076.38579300411,1906.582283333334,60982.96807633745,35580.211707158145,6876.569406491668,42456.78111364981
2025-05-27,61928.99393539094,466.0387333333334,62395.03266872428,36439.016436934195,1687.222993283333,38126.23943021753
2025-05-28,60945.44610967078,1300.3780524691342,62245.824162139914,36801.4665142888,4393.1786869058615,41194.64520119466
2025-05-29,58746.8779664609,1152.2907999999993,59899.168766460905,35847.44031134631,4457.515165766665,40304.95547711298
2025-05-30,61722.349649588476,0.0,61722.349649588476,27981.250731018084,0.0,27981.250731018084
2025-05-31,71341.4493674897,92.18666666666661,71433.63603415636,30634.21363398794,244.20247999999987,30878.41611398794
2025-06-01,51106.49109773662,14562.574266666667,65669.06536440329,35561.32456654147,63088.17224385,98649.49681039147
2025-06-02,62609.801561111104,12298.4146,74908.21616111111,40013.22939129055,55692.342595833325,95705.57198712387
2025-06-03,61642.90942654322,10538.487983333333,72181.39740987655,40050.3332876413,46687.20861788333,86737.54190552462
2025-06-04,61603.40034753085,10937.099033333332,72540.49938086417,40279.70191144665,45147.2736516,85426.97556304665
2025-06-05,63629.46469609053,11294.89718333333,74924.36187942386,41666.91448183362,48541.594452341655,90208.50893417528
2025-06-06,65534.835199999994,0.0,65534.835199999994,33906.77642650358,0.0,33906.77642650358
2025-06-07,73905.79884074074,76.18833333333339,73981.98717407408,37378.92099218337,188.90897250000012,37567.82996468337
2025-06-08,59631.62647592592,6172.218766666667,65803.8452425926,39868.481423287594,25392.706710600003,65261.1881338876
2025-06-09,66986.22720720163,9796.314849999999,76782.54205720163,43758.882317828415,43212.49640449167,86971.37872232008
2025-06-10,65454.20650823045,8909.295000000002,74363.50150823045,43209.18705419493,37659.30775535,80868.49480954494
2025-06-11,70515.6352366255,10834.584532166666,81350.21976879217,46200.677299401,50376.829319324745,96577.50661872575
2025-06-12,70142.5004285144,6329.20375,76471.7041785144,46673.00010661456,28240.6840437,74913.68415031457
2025-06-13,72417.47743847736,0.0,72417.47743847736,37537.48922997833,0.0,37537.48922997833
2025-06-14,79959.06193539093,0.0,79959.06193539093,41180.32024033934,0.0,41180.32024033934
2025-06-15,67533.87408086419,3232.1007,70765.97478086418,46146.6174335485,14429.531022608335,60576.148456156836
2025-06-16,73074.45815637859,4710.568,77785.02615637859,49014.581463639915,20730.0981717,69744.67963533991
2025-06-17,74982.37578909466,5500.2234166666685,80482.59920576133,50167.2964321444,25637.369838150007,75804.6662702944
2025-06-18,74814.60273865226,2271.7999333333337,77086.40267198559,50698.17647856422,9098.739444350002,59796.915922914224
2025-06-19,75506.55430390945,1260.447366666666,76767.00167057611,50546.36867477938,5938.019730233332,56484.388405012716
2025-06-20,77530.94563682305,0.0,77530.94563682305,39571.960069799956,0.0,39571.960069799956
2025-06-21,85930.0908728395,0.0,85930.0908728395,41598.210059539444,0.0,41598.210059539444
2025-06-22,69686.09048132304,1069.2446,70755.33508132305,47888.234005689694,4635.116269316665,52523.350275006356
2025-06-23,78098.44600122634,726.3354499999999,78824.78145122634,51533.07108023517,3644.527445091667,55177.59852532684
2025-06-24,76542.30482118929,4854.9865666666665,81397.29138785595,52575.79717102454,22790.127614775003,75365.92478579955
2025-06-25,78844.64224012344,1836.845816666666,80681.48805679011,52341.3198880244,7960.905017758332,60302.224905782736
2025-06-26,77294.12778950616,600.5806000000003,77894.70838950617,51058.35172761994,2923.1377375416682,53981.48946516161
2025-06-27,81356.33119341562,0.0,81356.33119341562,39830.04988500901,0.0,39830.04988500901
2025-06-28,84544.03425493828,0.0,84544.03425493828,41962.40569813142,0.0,41962.40569813142
2025-06-29,73187.51722016462,990.5375666666673,74178.05478683129,50589.848411992054,3716.899125741671,54306.747537733725
2025-06-30,82861.5362940329,1094.0756499999993,83955.6119440329,54241.84156691304,4332.7283907583305,58574.569957671374
2025-07-01,76928.76563806584,7072.936966666666,84001.7026047325,56181.95198214296,29622.020609633328,85803.97259177628
2025-07-02,76749.82777242798,6502.107233333332,83251.9350057613,55796.432031585515,27276.68907362499,83073.1211052105
2025-07-03,78640.91500658434,7485.020483333334,86125.93548991767,58283.32551361009,32921.285098391665,91204.61061200176
2025-07-04,81677.27592427982,0.0,81677.27592427982,44916.44463442855,0.0,44916.44463442855
2025-07-05,86905.09468230452,71.99833333333322,86977.09301563786,47437.31678604313,190.8315824999997,47628.14836854313
2025-07-06,73098.71212304526,7605.073033333332,80703.7851563786,55066.19632026488,34602.166237891666,89668.36255815654
2025-07-07,78164.79729074074,6235.828716666665,84400.62600740741,56553.508023798706,25841.311299449997,82394.8193232487
2025-07-08,80288.9438037037,6804.526583333332,87093.47038703703,57930.312659022406,30096.74836938333,88027.06102840573
2025-07-09,81788.86967489711,5192.059266666666,86980.92894156378,58780.12767800373,22458.20537839166,81238.3330563954
2025-07-10,80969.90888765431,4356.497633333333,85326.40652098764,58628.580367578084,19653.007563025,78281.58793060308
2025-07-11,83742.71483333333,0.0,83742.71483333333,48358.939295611664,0.0,48358.939295611664
2025-07-12,89892.6017057613,0.0,89892.6017057613,50445.218192413435,0.0,50445.218192413435
2025-07-13,79456.14482746707,1805.8651833333329,81262.0100108004,56913.053547710515,8384.238222516664,65297.29177022718
2025-07-14,82731.92896584362,2047.4115833333335,84779.34054917695,59100.94813850061,9627.871187991666,68728.81932649227
2025-07-15,84106.02341353291,1766.362316666667,85872.38573019957,60483.82472654281,7742.112651350005,68225.93737789281
2025-07-16,83142.36317304526,1636.9138833333325,84779.27705637859,60945.980310181665,7129.569018699998,68075.54932888167
2025-07-17,84348.23687917489,1454.4326999999998,85802.6695791749,60776.38937288227,6520.792366316668,67297.18173919895
2025-07-18,84231.62526399177,0.0,84231.62526399177,48026.64194414871,0.0,48026.64194414871
2025-07-19,92528.45190921605,30.38166666666666,92558.83357588272,50939.6799504574,89.21576416666666,51028.895714624065
2025-07-20,76569.37769773662,541.246383333333,77110.62408106995,56448.50803025162,2376.841815358333,58825.349845609955
2025-07-21,82356.8636505391,1114.8205666666668,83471.68421720577,60615.70828721967,5147.504457133335,65763.212744353
2025-07-22,83598.81935471193,1094.2832666666668,84693.1026213786,60322.46455100094,4972.033452358334,65294.49800335928
2025-07-23,85569.22672674897,1070.555666666667,86639.78239341563,61453.622650065365,4816.494173541667,66270.11682360704
2025-07-24,81989.8353106996,1332.9060524999986,83322.74136319959,59949.03425738938,6273.39162071916,66222.42587810854
2025-07-25,84067.39873866667,0.0,84067.39873866667,47015.6428815102,0.0,47015.6428815102
2025-07-26,91341.24810361728,0.0,91341.24810361728,51184.4714260272,0.0,51184.4714260272
2025-07-27,75607.84732146708,824.0494166666654,76431.89673813374,56338.49845014145,3462.601718799995,59801.10016894145
2025-07-28,82732.41260346296,2356.81425,85089.22685346295,60204.71676620142,10213.6787334,70418.39549960142
2025-07-29,84371.26030884773,1862.7502833333328,86234.01059218106,60998.174820096596,7995.855574391666,68994.03039448826
2025-07-30,81732.94911108437,819.0953833333331,82552.0444944177,60527.915503474054,3739.083919533333,64266.999423007386
2025-07-31,83515.29210658435,598.0995000000003,84113.39160658435,60524.45833489224,2929.49514434167,63453.95347923391
2025-08-01,83812.24892933332,0.0,83812.24892933332,46855.96844740293,0.0,46855.96844740293
2025-08-02,89735.90991584361,31.343333333333476,89767.25324917695,48589.19214029782,93.51283500000044,48682.70497529782
2025-08-03,78857.98197367282,354.50690000000037,79212.48887367283,56146.595499756004,1877.9686435916706,58024.56414334768
2025-08-04,80507.73156111111,197.69765000000018,80705.42921111111,57339.856383181104,793.4825213333343,58133.338904514436
2025-08-05,82236.71451027777,143.86585000000002,82380.58036027777,58215.68099058939,514.5802411750003,58730.26123176439
2025-08-06,82120.5172924856,651.0458499999997,82771.5631424856,59257.01511314343,2987.0608978333325,62244.076010976765
2025-08-07,80826.93680495885,337.2188833333339,81164.15568829219,57184.189144563614,1347.973371216669,58532.162515780285
2025-08-08,82676.17481851851,0.0,82676.17481851851,44357.44454182333,0.0,44357.44454182333
2025-08-09,87319.31376687242,0.0,87319.31376687242,47591.64092755315,0.0,47591.64092755315
2025-08-10,74144.36285555555,135.75743333333332,74280.12028888888,54732.47874320047,443.1707910416673,55175.64953424213
2025-08-11,81604.55350246913,301.47329999999994,81906.02680246913,56595.27600475934,1279.8560918749995,57875.13209663434
2025-08-12,80399.83169728395,380.2290833333332,80780.06078061729,57686.32516421862,1670.200836649999,59356.526000868624
2025-08-13,80716.3545829218,435.0445833333334,81151.39916625514,57522.937175946376,2055.9642977666676,59578.90147371304
2025-08-14,79908.47463683126,522.3969333333335,80430.8715701646,56819.18562886117,2581.8588466500023,59401.04447551117
2025-08-15,80417.28661267078,0.0,80417.28661267078,44510.13630668743,0.0,44510.13630668743
2025-08-16,87802.52601275721,0.0,87802.52601275721,47705.48605269946,0.0,47705.48605269946
2025-08-17,75078.75113971192,448.2368499999997,75526.98798971192,53823.727257802544,2535.682688833331,56359.409946635875
2025-08-18,78867.99507106584,508.5039999999997,79376.49907106585,55985.23572546747,2674.851895816666,58660.08762128414
2025-08-19,77897.20724850413,427.05923333333374,78324.26648183746,55827.48102231178,2540.1483014833357,58367.62932379512
2025-08-20,79638.99037613168,1383.098045500001,81022.08842163168,57323.60033277229,6133.103461373923,63456.70379414621
2025-08-21,79371.88669917695,360.4958333333328,79732.38253251028,56427.07676561926,1869.5353336749984,58296.61209929426
2025-08-22,79483.68036296297,0.0,79483.68036296297,44794.84245922253,0.0,44794.84245922253
2025-08-23,89338.8924674897,0.0,89338.8924674897,47857.11016924422,0.0,47857.11016924422
2025-08-24,71126.09580246912,586.7148833333333,71712.81068580245,52181.75207388621,3087.8159984249987,55269.56807231121
2025-08-25,76032.12115041152,2186.001216666666,78218.12236707819,54703.14296288766,8972.571650008333,63675.71461289599
2025-08-26,77218.8317574074,555.752516666667,77774.58427407406,54418.63704354068,2716.0485444833357,57134.68558802402
2025-08-27,79463.32828683127,790.7994333333338,80254.1277201646,55750.6242383686,3813.01997841667,59563.644216785266
2025-08-28,76678.98099408024,2059.1878166666665,78738.16881074691,54928.17283640179,9459.82912735,64388.00196375179
2025-08-29,78130.92075308642,0.0,78130.92075308642,43782.20170948222,0.0,43782.20170948222
2025-08-30,82762.89862078188,0.0,82762.89862078188,45907.10190932492,0.0,45907.10190932492
2025-08-31,69397.33649053499,1228.1414333333323,70625.47792386833,50342.5000754823,5377.604595141663,55720.10467062396
2025-09-01,77901.64469731275,292.0889999999998,78193.73369731274,48862.34799527938,816.9578659749998,49679.305861254375
2025-09-02,75200.74734035184,52.350300000000175,75253.09764035184,47592.493650426244,188.3665409250009,47780.86019135125
2025-09-03,72866.3870510288,89.64241666666669,72956.02946769547,47638.252987317486,343.8082478416664,47982.061235159155
2025-09-04,74312.4583691358,102.30149999999975,74414.7598691358,47417.61312539203,456.8221170666655,47874.4352424587
2025-09-05,76793.56564444443,0.0,76793.56564444443,37277.431117593995,0.0,37277.431117593995
2025-09-06,82555.21015041153,0.0,82555.21015041153,39290.886816625556,0.0,39290.886816625556
2025-09-07,68798.67037201647,116.56524999999976,68915.23562201647,44809.93186631342,438.3417760083329,45248.27364232175
2025-09-08,74093.19970164608,682.9881500000001,74776.18785164609,47677.42168796921,3043.719392566667,50721.141080535876
2025-09-09,73510.10745205761,64.24791666666664,73574.35536872427,46999.3603391444,263.2949416499999,47262.655280794395
2025-09-10,75971.03738127572,1704.5998666666665,77675.63724794239,48887.48796576989,7710.25913185,56597.74709761989
2025-09-11,69969.84766460906,194.17866666666671,70164.02633127573,45364.677035471585,1021.8084716500003,46386.485507121586
2025-09-12,77379.44664691358,0.0,77379.44664691358,37400.805091064874,0.0,37400.805091064874
2025-09-13,81601.49614279835,0.0,81601.49614279835,38894.35372117488,0.0,38894.35372117488
2025-09-14,68135.85762210493,779.480283333333,68915.33790543827,45273.78941587548,2887.3285927583324,48161.11800863381
2025-09-15,70758.24599526748,881.6455500000003,71639.89154526748,45933.249130468685,3742.267590200001,49675.51672066869
2025-09-16,71825.89863004113,741.7575166666663,72567.6561467078,47045.09523182527,2458.669757691665,49503.76498951693
2025-09-17,74933.36643127573,1113.527933333334,76046.89436460906,48045.38219599159,5092.4727858916685,53137.854981883254
2025-09-18,72158.05577921809,416.98795000000007,72575.04372921809,46114.47057503559,2003.1141668416667,48117.58474187726
2025-09-19,75115.30207695473,0.0,75115.30207695473,37301.81679935375,0.0,37301.81679935375
2025-09-20,81504.66001234567,0.0,81504.66001234567,38686.288710270244,0.0,38686.288710270244
2025-09-21,67383.21380246914,877.9004666666671,68261.11426913581,44678.85982368882,3250.2750921166685,47929.13491580549
2025-09-22,65940.03771975308,1259.558333333333,67199.59605308641,43261.60887621061,5192.835821666666,48454.444697877276
2025-09-23,67673.05134526748,1928.4596999999999,69601.51104526749,43392.58837469191,8564.487557674998,51957.07593236691
2025-09-24,68248.27036193415,1653.9198666666657,69902.19022860081,43731.0745963122,6869.423400449996,50600.4979967622
2025-09-25,68063.99161296297,1188.1688833333321,69252.1604962963,43449.06615073407,5140.503149616661,48589.56930035073
2025-09-26,72603.33273868312,0.0,72603.33273868312,34462.389984232694,0.0,34462.389984232694
2025-09-27,72306.48958868312,0.0,72306.48958868312,35633.67135105637,0.0,35633.67135105637
2025-09-28,58947.32492139918,2588.3252999999986,61535.65022139918,39887.78229327928,11609.396713299995,51497.179006579274
2025-09-29,67384.63469403291,2381.5737999999997,69766.20849403291,43028.95976251531,10585.114230208332,53614.07399272364
2025-09-30,69839.03761543208,4292.550416666665,74131.58803209875,43802.849246250495,19962.64642203333,63765.495668283824
2025-10-01,67874.70654814814,76.1965166666667,67950.9030648148,41416.97124945666,278.1017259666667,41695.07297542333
2025-10-02,63828.71867674896,264.9475666666665,64093.66624341563,40107.560166870186,954.426108716666,41061.98627558685
2025-10-03,73323.85900082304,0.0,73323.85900082304,32756.946499886704,0.0,32756.946499886704
2025-10-04,73267.74683847737,0.0,73267.74683847737,34268.73726412448,0.0,34268.73726412448
2025-10-05,63674.5130074074,277.64154999999954,63952.1545574074,40176.419950393494,1003.0723188249979,41179.49226921849
2025-10-06,66746.23590082303,496.75818333333353,67242.99408415637,42148.381998604294,2000.4062516666672,44148.78825027096
2025-10-07,67862.9138882716,569.6842333333327,68432.59812160494,42090.680021494336,2574.269853099998,44664.949874594335
2025-10-08,69392.78277633744,965.5554833333333,70358.33825967077,42966.882990723534,3812.296143166667,46779.179133890204
2025-10-09,61187.36110082304,741.6766666666672,61929.0377674897,39428.57781122529,3288.197701625002,42716.77551285029
2025-10-10,72700.23543127571,0.0,72700.23543127571,33039.6598233072,0.0,33039.6598233072
2025-10-11,72704.27318991769,0.0,72704.27318991769,34030.68932066868,0.0,34030.68932066868
2025-10-12,63449.525386213994,835.002116666667,64284.527502880665,40011.96176935056,3492.5615137500017,43504.523283100556
2025-10-13,69747.63271954733,571.3215500000003,70318.95426954732,42811.82482244872,2469.4156866833346,45281.240509132054
2025-10-14,66638.92489218106,1872.488650000001,68511.41354218106,41605.77214634251,8651.261817908335,50257.03396425085
2025-10-15,66953.22898127572,2181.9003000000002,69135.12928127572,41862.50379766177,9181.945735441666,51044.449533103434
2025-10-16,61834.448881893004,3639.8674,65474.31628189301,40139.34544430798,16899.562731933333,57038.90817624131
2025-10-17,70684.69761584362,0.0,70684.69761584362,33517.020741258595,0.0,33517.020741258595
2025-10-18,74965.69299526748,0.0,74965.69299526748,34597.58348227193,0.0,34597.58348227193
2025-10-19,61710.88234588478,3422.959466666667,65133.84181255144,40477.43013503113,15665.612334258332,56143.04246928946
2025-10-20,69612.06824588477,3607.9041833333335,73219.9724292181,43345.6665643074,17005.229449483337,60350.89601379074
