policy,date,initial_plan_kwh,executed_adjusted_kwh,emergency_kwh,actual_grid_energy_kwh,plan_cost,adjustment_cost,emergency_cost,total_cost,up_adjust_kwh,down_adjust_kwh
0,2025-04-09,67571.72350908344,67571.72350908344,1056.7579108829182,68628.48141996637,40497.54729927707,0.0,2763.7764922126344,43261.3237914897,0.0,0.0
0,2025-04-10,66790.04199708797,66790.04199708797,70.66998992681499,66860.71198701479,40600.83722172999,0.0,158.92765718136934,40759.76487891136,0.0,0.0
0,2025-04-11,35222.826976252414,35222.826976252414,0.0,35222.826976252414,19269.264180398735,0.0,0.0,19269.264180398735,0.0,0.0
0,2025-04-12,36941.77952339982,36941.77952339982,1.7860785095444953,36943.565601909366,20448.59808000512,0.0,3.8186358534061307,20452.416715858526,0.0,0.0
0,2025-04-13,59172.07543239238,59172.07543239238,1392.4014893593856,60564.47692175177,34855.688030365134,0.0,5023.299184341033,39878.98721470617,0.0,0.0
0,2025-04-14,65241.04997667586,65241.04997667586,539.6427982259188,65780.69277490178,39042.518387894255,0.0,1593.9098519611043,40636.42823985536,0.0,0.0
0,2025-04-15,57345.93527371963,57345.93527371963,1073.6566556419534,58419.59192936159,34005.76059473092,0.0,4234.156188513576,38239.916783244495,0.0,0.0
0,2025-04-16,65238.63989042938,65238.63989042938,263.15136299966724,65501.79125342905,38303.10672471592,0.0,914.8158096339466,39217.92253434987,0.0,0.0
0,2025-04-17,59375.402131601826,59375.402131601826,1340.9302358188652,60716.33236742069,36077.62562343231,0.0,3067.7423335459953,39145.367956978305,0.0,0.0
0,2025-04-18,35529.6325126463,35529.6325126463,0.0,35529.6325126463,19533.245465437903,0.0,0.0,19533.245465437903,0.0,0.0
0,2025-04-19,33690.08077576627,33690.08077576627,4.579907782160603,33694.66068354843,17809.601197273638,0.0,9.79184283825937,17819.393040111896,0.0,0.0
0,2025-04-20,56227.348405762415,56227.348405762415,2077.6911074925697,58305.03951325498,33365.69590461731,0.0,6216.803453625067,39582.49935824238,0.0,0.0
0,2025-04-21,62213.15030217559,62213.15030217559,469.89129059171523,62683.04159276731,36711.31161477312,0.0,1273.4729836888368,37984.784598461956,0.0,0.0
0,2025-04-22,56595.128757725804,56595.128757725804,2502.585638824074,59097.714396549876,33623.19508659303,0.0,7062.993384688652,40686.18847128168,0.0,0.0
0,2025-04-23,56607.36133322568,56607.36133322568,1599.307745351291,58206.66907857697,33474.4062968998,0.0,4445.971429358183,37920.37772625798,0.0,0.0
0,2025-04-24,59581.12228760252,59581.12228760252,98.89714801220447,59680.019435614726,35271.17096285787,0.0,387.37415122379775,35658.545114081666,0.0,0.0
0,2025-04-25,35097.952595468996,35097.952595468996,0.0,35097.952595468996,19341.1299188335,0.0,0.0,19341.1299188335,0.0,0.0
0,2025-04-26,33124.72880291242,33124.72880291242,0.0,33124.72880291242,17826.91203630894,0.0,0.0,17826.91203630894,0.0,0.0
0,2025-04-27,53429.282679944416,53429.282679944416,2269.605976028472,55698.888655972885,31616.953993118856,0.0,7895.683727121897,39512.63772024075,0.0,0.0
0,2025-04-28,66847.23166685528,66847.23166685528,266.59279678989685,67113.82446364517,39126.49148840251,0.0,876.6038178036416,40003.09530620615,0.0,0.0
0,2025-04-29,59097.41575988631,59097.41575988631,429.83275085897964,59527.24851074529,34944.19775557444,0.0,1774.9042070924986,36719.10196266694,0.0,0.0
0,2025-04-30,56999.78189335465,56999.78189335465,419.13456639674905,57418.9164597514,34093.24193244737,0.0,920.6438004894967,35013.88573293686,0.0,0.0
0,2025-05-01,59877.466020135056,59877.466020135056,2007.6524594353261,61885.11847957038,35907.1490946713,0.0,9149.102628094752,45056.25172276606,0.0,0.0
0,2025-05-02,39523.3458641334,39523.3458641334,24.846645862130515,39548.19250999553,22105.338518518183,0.0,52.862958319326104,22158.20147683751,0.0,0.0
0,2025-05-03,34897.89628367593,34897.89628367593,29.6972943239183,34927.59357799985,19067.964704616017,0.0,63.51548860006068,19131.480193216077,0.0,0.0
0,2025-05-04,60219.503956307104,60219.503956307104,2347.357573596175,62566.86152990328,35540.09638330963,0.0,10319.266505554817,45859.362888864445,0.0,0.0
0,2025-05-05,62774.678030440016,62774.678030440016,1097.735008703511,63872.413039143525,38016.70907443664,0.0,4511.625661528607,42528.334735965254,0.0,0.0
0,2025-05-06,56430.76099213784,56430.76099213784,2565.7519819255376,58996.51297406338,34055.34735321185,0.0,8263.755176646715,42319.10252985857,0.0,0.0
0,2025-05-07,61844.10582570984,61844.10582570984,871.1613394370108,62715.267165146855,37626.59227359363,0.0,3320.257059042944,40946.84933263658,0.0,0.0
0,2025-05-08,69114.51163102695,69114.51163102695,329.3548884953551,69443.8665195223,41222.27610972659,0.0,1261.5026079187728,42483.778717645364,0.0,0.0
0,2025-05-09,40091.606684134575,40091.606684134575,0.0,40091.606684134575,22625.42792326795,0.0,0.0,22625.42792326795,0.0,0.0
0,2025-05-10,36304.0431388617,36304.0431388617,17.840596056819773,36321.88373491852,20194.555952299557,0.0,75.99201890402382,20270.54797120358,0.0,0.0
0,2025-05-11,62127.87983169684,62127.87983169684,1547.5695796701216,63675.44941136696,36740.92105550162,0.0,6593.861540637041,43334.782596138655,0.0,0.0
0,2025-05-12,56606.33501344992,56606.33501344992,1736.6652979953517,58343.00031144527,34242.451664970315,0.0,6702.207861760701,40944.65952673102,0.0,0.0
0,2025-05-13,67588.4781733001,67588.4781733001,141.40771939638756,67729.88589269649,40356.46521605936,0.0,533.2718994768617,40889.73711553622,0.0,0.0
0,2025-05-14,66575.77241110962,66575.77241110962,138.54323035594388,66714.31564146557,40701.97992721766,0.0,300.44776075498964,41002.42768797265,0.0,0.0
0,2025-05-15,65658.71884078428,65658.71884078428,286.8603581582294,65945.5791989425,41133.81152309512,0.0,634.8973730389453,41768.70889613407,0.0,0.0
0,2025-05-16,37489.99668644785,37489.99668644785,0.0,37489.99668644785,22101.398358531234,0.0,0.0,22101.398358531234,0.0,0.0
0,2025-05-17,35903.47213240203,35903.47213240203,9.760510248608739,35913.23264265064,20701.489611767414,0.0,21.11922697587612,20722.60883874329,0.0,0.0
0,2025-05-18,65843.002209312,65843.002209312,434.9804862439247,66277.98269555593,39325.43434920563,0.0,973.2292509052932,40298.66360011092,0.0,0.0
0,2025-05-19,61125.37556807228,61125.37556807228,171.97224387945408,61297.34781195174,36657.71481591703,0.0,895.6030346983935,37553.31785061542,0.0,0.0
0,2025-05-20,61537.364314601306,61537.364314601306,1665.5443484151,63202.90866301641,37233.95778579105,0.0,5522.633087670693,42756.59087346174,0.0,0.0
0,2025-05-21,59251.29764770234,59251.29764770234,706.967790389106,59958.26543809145,36360.97810602911,0.0,2478.871785453237,38839.84989148235,0.0,0.0
0,2025-05-22,62381.7396312793,62381.7396312793,124.55806078025097,62506.29769205955,38544.08596250358,0.0,368.7752796701183,38912.8612421737,0.0,0.0
0,2025-05-23,36367.110172185996,36367.110172185996,0.0,36367.110172185996,20854.66542023989,0.0,0.0,20854.66542023989,0.0,0.0
0,2025-05-24,35268.40799213657,35268.40799213657,0.0,35268.40799213657,20328.80277534718,0.0,0.0,20328.80277534718,0.0,0.0
0,2025-05-25,59107.00554778174,59107.00554778174,502.83001193025814,59609.835559711995,35448.39706751643,0.0,1910.1925370321992,37358.58960454863,0.0,0.0
0,2025-05-26,58673.07336912934,58673.07336912934,2078.859012086174,60751.93238121552,35922.90679894209,0.0,4962.182508793723,40885.08930773581,0.0,0.0
0,2025-05-27,57906.68642541312,57906.68642541312,241.80104037280194,58148.487465785925,35618.955849880775,0.0,522.3798089676447,36141.33565884842,0.0,0.0
0,2025-05-28,66484.44965191098,66484.44965191098,224.3047425472521,66708.75439445823,39830.14385288481,0.0,717.9020199266511,40548.04587281146,0.0,0.0
0,2025-05-29,65593.08498209508,65593.08498209508,330.32922589139,65923.41420798647,39466.43720387464,0.0,1149.2026866677443,40615.639890542385,0.0,0.0
0,2025-05-30,38245.379572152175,38245.379572152175,13.458559991347954,38258.83813214352,22189.92240251993,0.0,29.292555821168822,22219.214958341097,0.0,0.0
0,2025-05-31,38876.262674154554,38876.262674154554,125.92390583471837,39002.18657998927,22626.63435077672,0.0,269.20982892340066,22895.84417970012,0.0,0.0
0,2025-06-01,75408.21674120649,75408.21674120649,4615.755795269666,80023.97253647615,45559.90019974833,0.0,17317.44794392772,62877.34814367605,0.0,0.0
0,2025-06-02,80195.4511073154,80195.4511073154,3718.6698611269203,83914.12096844232,49544.61919663017,0.0,13450.507928061365,62995.127124691535,0.0,0.0
0,2025-06-03,75965.2667482036,75965.2667482036,2615.1057235759204,78580.37247177953,46901.09206244377,0.0,9638.550175254924,56539.642237698696,0.0,0.0
0,2025-06-04,88218.97167994062,88218.97167994062,1301.0929386111482,89520.06461855177,55326.86887533506,0.0,3511.0931514930567,58837.962026828114,0.0,0.0
0,2025-06-05,78148.59477952812,78148.59477952812,1639.0323515961975,79787.62713112432,47893.27035323024,0.0,6481.486971477153,54374.757324707396,0.0,0.0
0,2025-06-06,54020.18922609267,54020.18922609267,5.917550048132284,54026.1067761408,31832.877235063246,0.0,12.678350978123419,31845.55558604137,0.0,0.0
0,2025-06-07,55699.14035458544,55699.14035458544,0.0,55699.14035458544,31368.044762424164,0.0,0.0,31368.044762424164,0.0,0.0
0,2025-06-08,73842.84432959612,73842.84432959612,2533.3204090132904,76376.16473860941,45195.27219298552,0.0,8770.486437106865,53965.75863009239,0.0,0.0
0,2025-06-09,84366.96835845716,84366.96835845716,592.334044291702,84959.30240274886,53095.34963757314,0.0,1865.745614941659,54961.0952525148,0.0,0.0
0,2025-06-10,80006.70978871282,80006.70978871282,416.4180934161287,80423.12788212895,49785.803027468166,0.0,1000.8765567541716,50786.67958422234,0.0,0.0
0,2025-06-11,86023.32796062058,86023.32796062058,928.6654072816264,86951.9933679022,54816.96465882364,0.0,2733.692903635205,57550.657562458844,0.0,0.0
0,2025-06-12,85246.65083288943,85246.65083288943,126.96959127625166,85373.62042416568,53903.87621719041,0.0,323.75581256378916,54227.6320297542,0.0,0.0
0,2025-06-13,53267.71435657119,53267.71435657119,0.0,53267.71435657119,31255.65016850418,0.0,0.0,31255.65016850418,0.0,0.0
0,2025-06-14,50710.245220842495,50710.245220842495,19.799746937604255,50730.0449677801,29645.751035499023,0.0,41.98536338118982,29687.736398880214,0.0,0.0
0,2025-06-15,76114.11257750593,76114.11257750593,3408.0871439478396,79522.19972145377,47418.001147832816,0.0,9584.550158258346,57002.55130609116,0.0,0.0
0,2025-06-16,81352.05072137062,81352.05072137062,859.0396853270001,82211.09040669762,50817.22521188597,0.0,2448.612471493375,53265.837683379345,0.0,0.0
0,2025-06-17,84781.72442913993,84781.72442913993,243.97993152187834,85025.70436066181,53057.9637573818,0.0,903.8063636869078,53961.77012106871,0.0,0.0
0,2025-06-18,85990.87783074784,85990.87783074784,237.12743150029684,86228.00526224813,53819.52698919268,0.0,858.1503803863153,54677.677369578996,0.0,0.0
0,2025-06-19,82199.4130854642,82199.4130854642,672.4626411744619,82871.87572663867,51368.50389414988,0.0,2611.787658369537,53980.29155251942,0.0,0.0
0,2025-06-20,52230.2043425456,52230.2043425456,0.0,52230.2043425456,31098.759676720685,0.0,0.0,31098.759676720685,0.0,0.0
0,2025-06-21,44536.65655798801,44536.65655798801,0.0,44536.65655798801,26727.822916172558,0.0,0.0,26727.822916172558,0.0,0.0
0,2025-06-22,76272.39082358082,76272.39082358082,1340.147561184202,77612.53838476502,46528.02276171635,0.0,5046.169749771744,51574.192511488094,0.0,0.0
0,2025-06-23,78379.19191627127,78379.19191627127,801.0094739267695,79180.20139019804,49277.24098625047,0.0,2108.494895308696,51385.735881559165,0.0,0.0
0,2025-06-24,90940.56529644315,90940.56529644315,110.5082692524793,91051.07356569562,57814.99380177265,0.0,243.02462273297846,58058.01842450563,0.0,0.0
0,2025-06-25,82143.9204742276,82143.9204742276,877.8571311635454,83021.77760539115,50836.60166159742,0.0,3309.3296225111017,54145.93128410853,0.0,0.0
0,2025-06-26,79389.287467329,79389.287467329,907.5908259345248,80296.87829326354,50068.666992395956,0.0,2454.2844139629024,52522.95140635886,0.0,0.0
0,2025-06-27,50256.760849174956,50256.760849174956,0.0,50256.760849174956,30283.13681245091,0.0,0.0,30283.13681245091,0.0,0.0
0,2025-06-28,46129.74212026107,46129.74212026107,30.431671971801563,46160.173792232876,27530.717767429847,0.0,65.90582784332398,27596.62359527317,0.0,0.0
0,2025-06-29,73512.06296332032,73512.06296332032,3169.5524803870003,76681.61544370733,44904.82511094086,0.0,11044.117302062892,55948.94241300375,0.0,0.0
0,2025-06-30,81674.82378698328,81674.82378698328,332.0382654702208,82006.8620524535,50900.02575896806,0.0,1186.7295432385163,52086.75530220658,0.0,0.0
0,2025-07-01,73461.819800222,73461.819800222,10313.712822891663,83775.53262311366,45276.42934010321,0.0,34949.53193670954,80225.96127681276,0.0,0.0
0,2025-07-02,74115.81585613012,74115.81585613012,4328.617998814867,78444.43385494499,46256.53283838005,0.0,13993.203225334319,60249.73606371437,0.0,0.0
0,2025-07-03,84771.44420866974,84771.44420866974,3031.2808870472722,87802.725095717,53223.67226296518,0.0,10169.282277395585,63392.95454036076,0.0,0.0
0,2025-07-04,48250.39715149799,48250.39715149799,123.28519825378612,48373.682349751776,29266.5154709111,0.0,304.2365627895536,29570.752033700654,0.0,0.0
0,2025-07-05,47146.63425425171,47146.63425425171,212.34753270572122,47358.98178695743,28428.234517258945,0.0,514.6856102342626,28942.920127493206,0.0,0.0
0,2025-07-06,76486.45699406511,76486.45699406511,8753.020224490585,85239.4772185557,48224.09185835501,0.0,28046.30020176361,76270.39206011861,0.0,0.0
0,2025-07-07,80775.20962851855,80775.20962851855,1597.6573535390535,82372.8669820576,50400.001103320494,0.0,5146.858507823539,55546.859611144035,0.0,0.0
0,2025-07-08,91920.56517584599,91920.56517584599,119.3064511182613,92039.87162696425,58373.68778529905,0.0,435.58187666885374,58809.269661967905,0.0,0.0
0,2025-07-09,92005.98930394425,92005.98930394425,214.40947370625247,92220.39877765051,57951.0892426801,0.0,1169.453949967142,59120.543192647245,0.0,0.0
0,2025-07-10,85309.97346691799,85309.97346691799,163.15777913015654,85473.13124604814,53976.98716764028,0.0,420.19591024790253,54397.183077888185,0.0,0.0
0,2025-07-11,61415.81067907124,61415.81067907124,0.0,61415.81067907124,36978.9360991183,0.0,0.0,36978.9360991183,0.0,0.0
0,2025-07-12,51548.30541957445,51548.30541957445,0.0,51548.30541957445,31466.68875465031,0.0,0.0,31466.68875465031,0.0,0.0
0,2025-07-13,86250.02428302474,86250.02428302474,177.45499435928696,86427.47927738403,55028.37188134616,0.0,846.7157571830153,55875.08763852918,0.0,0.0
0,2025-07-14,82179.64803582834,82179.64803582834,974.4700912272021,83154.11812705555,50964.689855694116,0.0,4597.221432202716,55561.91128789683,0.0,0.0
0,2025-07-15,90131.86896958962,90131.86896958962,48.33025664348088,90180.1992262331,56690.978530804,0.0,127.19730231904956,56818.17583312305,0.0,0.0
0,2025-07-16,86941.46741949952,86941.46741949952,489.4248784965274,87430.89229799605,55664.63354461665,0.0,1148.6587361578931,56813.29228077454,0.0,0.0
0,2025-07-17,85853.77835559749,85853.77835559749,826.3685381708428,86680.14689376834,54460.26316901005,0.0,3073.7849931361643,57534.04816214622,0.0,0.0
0,2025-07-18,63644.87932997047,63644.87932997047,0.0,63644.87932997047,39006.37882282004,0.0,0.0,39006.37882282004,0.0,0.0
0,2025-07-19,58412.82178639296,58412.82178639296,35.551867300603476,58448.37365369356,36255.48811265708,0.0,76.00989228869022,36331.49800494577,0.0,0.0
0,2025-07-20,86129.81179611568,86129.81179611568,265.1250370944801,86394.93683321016,53707.492548938724,0.0,1203.3860629000185,54910.87861183874,0.0,0.0
0,2025-07-21,88054.1186012014,88054.1186012014,102.24792325209887,88156.3665244535,55640.41427225662,0.0,300.0225134568348,55940.43678571345,0.0,0.0
0,2025-07-22,86565.7413236991,86565.7413236991,258.0942850161964,86823.8356087153,54920.70095125965,0.0,805.2763780423176,55725.97732930197,0.0,0.0
0,2025-07-23,97431.60956960652,97431.60956960652,0.0,97431.60956960652,62516.308292646485,0.0,0.0,62516.308292646485,0.0,0.0
0,2025-07-24,96872.15859820967,96872.15859820967,0.3925710204034658,96872.55116923008,62370.1010965694,0.0,0.8713113797854923,62370.972407949186,0.0,0.0
0,2025-07-25,54460.52428083438,54460.52428083438,0.0,54460.52428083438,33991.89239310617,0.0,0.0,33991.89239310617,0.0,0.0
0,2025-07-26,56521.91689576526,56521.91689576526,0.0,56521.91689576526,33943.27237568423,0.0,0.0,33943.27237568423,0.0,0.0
0,2025-07-27,83131.14012709887,83131.14012709887,1939.3986336852568,85070.53876078413,52062.258234649475,0.0,6821.981991791954,58884.24022644143,0.0,0.0
0,2025-07-28,87573.76822211167,87573.76822211167,580.1255797211277,88153.8938018328,55177.99979119001,0.0,1906.8469090511107,57084.84670024112,0.0,0.0
0,2025-07-29,87179.17653161596,87179.17653161596,162.73064114555746,87341.90717276151,55012.8674746508,0.0,467.0581725214739,55479.92564717227,0.0,0.0
0,2025-07-30,81228.64451979594,81228.64451979594,1907.7903567353476,83136.43487653129,51433.66077333516,0.0,5837.744797885298,57271.40557122046,0.0,0.0
0,2025-07-31,86559.77531493094,86559.77531493094,425.3473013835244,86985.12261631446,54673.48427246794,0.0,1536.5720485930917,56210.056321061034,0.0,0.0
