date,planned_grid_total,emergency_total,total_grid_purchase,planned_cost,emergency_cost,total_cost,surplus_kwh,scenario_method,mean_scenario_load_kwh,p80_scenario_load_kwh,actual_load_kwh,scenario_mean_bias_kwh,scenario_p80_coverage
2025-04-12,31411.09716833333,90.38990666666689,31501.487074999997,16197.147235271164,194.86401915750048,16392.011254428664,19436.326524999997,weekday_corrected,72361.65103397847,74799.43748833332,71957.17576666665,404.47526731182006,0.8472222222222222
2025-04-13,68586.13063469136,133.40157499999987,68719.53220969136,41317.80841829997,525.8786663583334,41843.6870846583,10301.630988333338,weekday_corrected,117647.75987075269,120130.47914333334,117283.0622,364.6976707526919,0.8125
2025-04-14,67590.39641253086,274.61153833333265,67865.0079508642,40563.48427310287,1095.095829207498,41658.58010231037,11212.103346666669,weekday_corrected,117201.05527903224,119675.28425666667,117901.37268333332,-700.3174043010804,0.7152777777777778
2025-04-15,67966.55758341563,54.56310999999994,68021.12069341564,40952.67785400465,246.48791939249998,41199.16577339715,13754.274830000002,weekday_corrected,117826.19295456988,120306.18961166668,117056.90516666666,769.2877879032167,0.8680555555555556
2025-04-16,67378.0945381687,414.38410999999894,67792.4786481687,40496.81086089435,1355.7609227341632,41852.57178362851,7888.819034999999,weekday_corrected,117741.3656088172,120183.59247500001,117924.88506666667,-183.5194578494702,0.7777777777777778
2025-04-17,67077.37200738682,32.38171999999986,67109.75372738682,40331.9534677913,124.73487079333268,40456.68833858464,10119.587646666667,weekday_corrected,117774.54402107527,120245.41152166665,117487.04263333333,287.50138774194056,0.8680555555555556
2025-04-18,30413.81562833333,156.69750166666705,30570.513129999996,15499.920374567497,458.4925670875008,15958.412941654997,21176.395946666664,weekday_corrected,71984.4990692473,74445.65736666665,71490.16935,494.32971924729645,0.8333333333333334
2025-04-19,30360.574449999993,190.17607666666692,30550.75052666666,15485.18405671683,614.6419584225016,16099.826015139332,20726.071276666662,weekday_corrected,72193.86454580644,74626.39032666665,71905.41535,288.44919580644637,0.8333333333333334
2025-04-20,66200.23179804526,87.54309166666644,66287.77488971193,39639.37158521637,189.38077582499952,39828.75236104137,10210.000056666668,weekday_corrected,117489.96052370967,119924.33538833333,117197.81635000001,292.1441737096611,0.8472222222222222
2025-04-21,65732.19261349794,240.7314366666658,65972.92405016461,39222.88171526464,687.4970110908306,39910.37872635547,13344.838116666668,weekday_corrected,117481.45631080645,119916.8784833333,118481.63788333333,-1000.1815725268825,0.6597222222222222
2025-04-22,65698.23411946502,232.162278333333,65930.39639779835,39359.81829510057,651.2753047158321,40011.093599816406,9674.773031666668,weekday_corrected,117547.67385806449,119994.96149333334,117811.00101666668,-263.3271586021874,0.7777777777777778
2025-04-23,65610.70064853909,211.00450666666615,65821.70515520575,39136.07282996947,636.4916416266641,39772.56447159613,10320.053716666669,weekday_corrected,117855.15206499999,120324.760945,118030.51476666666,-175.36270166667236,0.7361111111111112
2025-04-24,65180.79913506174,63.087298333333194,65243.88643339507,38979.91454836857,251.25168394083286,39231.166232309406,14055.700090000002,weekday_corrected,117656.11927731181,120138.43251999999,117497.77966666665,158.3396106451546,0.7986111111111112
2025-04-25,29729.464493333333,150.11211333333398,29879.576606666666,15030.615522266833,492.92077122333535,15523.536293490168,24839.218956666664,weekday_corrected,71769.16182451611,74229.60338833333,71763.32119999999,5.840624516116804,0.7708333333333334
2025-04-26,29689.28951166666,193.85789500000027,29883.14740666666,15009.155242950663,712.5220609983342,15721.677303948996,26772.953773333327,weekday_corrected,72087.96015403225,74572.07364166665,72100.92436666666,-12.964212634411524,0.7569444444444444
2025-04-27,63886.94210518518,205.07578999999942,64092.017895185185,37911.66713112322,517.0157098783314,38428.68284100155,11421.959495000003,weekday_corrected,117318.18358655914,119827.74922333333,117032.52253333331,285.6610532258346,0.7708333333333334
2025-04-28,64141.35591547325,1966.2044583333325,66107.56037380658,38059.85419993101,6032.3496510541645,44092.20385098518,5391.356265000002,weekday_corrected,117890.17883790321,120427.32246000001,117537.3008,352.8780379032105,0.8333333333333334
2025-04-29,64001.795980802475,105.46218333333314,64107.25816413581,38017.48024977429,483.84735766166597,38501.32760743596,12580.303503333334,weekday_corrected,117583.45051430108,120079.03825833334,117252.75871666666,330.69179763441207,0.8611111111111112
2025-04-30,64273.54977736625,212.51385333333408,64486.06363069959,38077.216033441226,667.2879273916686,38744.503960832895,12131.528633333335,weekday_corrected,117939.30592607526,120427.64795833333,117682.88071666665,256.4252094086114,0.7986111111111112
2025-05-01,63797.99256884772,1839.398338333334,65637.39090718106,37983.796624302675,8319.938928542502,46303.73555284517,10531.505465,weekday_corrected,117556.71464215053,120061.50886999999,120364.58391666666,-2807.8692745161243,0.5416666666666666
2025-05-02,29096.848229999996,1868.1063750000021,30964.954605,14632.388458952832,8394.219631150008,23026.60809010284,13634.63452166666,weekday_corrected,71711.7808660215,74312.31183166665,74761.02673333333,-3049.245867311838,0.5277777777777778
2025-05-03,29112.834886666657,1575.6959233333353,30688.530809999993,14598.14881618733,7891.345297457508,22489.49411364484,18781.35916,weekday_corrected,71958.23004768815,74617.74803666666,74894.84928333333,-2936.6192356451793,0.5763888888888888
2025-05-04,62550.73410742798,2256.0807083333316,64806.81481576132,37024.09479712519,9753.543929652493,46777.63872677768,8989.066253333332,weekday_corrected,116988.06736731183,119688.51067333332,120670.08423333333,-3682.0168660214986,0.4305555555555556
2025-05-05,63125.64950057614,1876.4065433333326,65002.05604390947,37334.318782796254,8406.829781650827,45741.14856444708,5873.844316666669,weekday_corrected,117648.69262870967,120383.96410333333,120612.16386666667,-2963.4712379569974,0.5138888888888888
2025-05-06,62765.30841242798,1953.257976666666,64718.566389094645,37216.972492123416,8291.263580561663,45508.236072685075,7826.146205000003,weekday_corrected,117205.80903290323,120083.37302333333,121017.1901,-3811.3810670967796,0.4861111111111111
2025-05-07,63112.321138189305,1680.9165683333326,64793.23770652264,37426.11260852505,7981.859888430001,45407.97249695505,5701.068020000002,weekday_corrected,117570.5663988172,120563.27373166665,121160.21501666665,-3589.6486178494524,0.5902777777777778
2025-05-08,63893.81118656379,1509.8883733333332,65403.699559897126,38502.6774958036,5616.710107758331,44119.387603561925,5538.851506666669,weekday_corrected,118375.57186655913,121684.08560166667,120445.47738333333,-2069.9055167742044,0.6805555555555556
2025-05-09,30209.33037,424.6297833333337,30633.960153333333,15731.100145616329,1831.0271068125028,17562.127252428832,19094.574303333327,weekday_corrected,72660.31029408601,76075.50922999998,74253.82545,-1593.5151559139922,0.7222222222222222
2025-05-10,30131.10909833333,817.7999150000011,30948.90901333333,15707.852624887999,3291.3428784050043,18999.195503293002,15787.863729999995,weekday_corrected,72864.38488758064,76342.69363166665,74647.98705,-1783.6021624193527,0.6527777777777778
2025-05-11,63639.39353596708,1270.562641666665,64909.95617763374,38198.69330268394,5215.3928944558265,43414.08619713977,5455.493576666668,weekday_corrected,118239.69863526881,121873.58838333332,120743.09041666666,-2503.391781397848,0.6180555555555556
2025-05-12,64068.12214076132,1198.9154249999997,65267.03756576132,38439.85912628386,3639.050269594998,42078.90939587886,9376.872111666671,weekday_corrected,118667.61833252688,122409.21027,120448.60361666666,-1780.9852841397806,0.7013888888888888
2025-05-13,63860.26920294238,428.26203999999973,64288.53124294238,38298.7261265893,1788.5328214266674,40087.25894801597,7227.608524416664,weekday_corrected,118507.7449534946,122274.393115,120269.6316,-1761.886646505387,0.7083333333333334
2025-05-14,63975.94830467077,432.4209483333336,64408.3692530041,38396.58100571038,1373.5617770516694,39770.14278276205,7451.602880000002,weekday_corrected,118824.54708333332,122648.60261,120592.00526666667,-1767.4581833333505,0.7222222222222222
2025-05-15,64275.22205545267,335.89385166666625,64611.11590711934,39001.64638870976,1258.9274153658325,40260.5738040756,7907.783949500002,weekday_corrected,119203.45424989246,123033.70907666665,119598.30981666666,-394.8555667742039,0.8333333333333334
2025-05-16,30238.062269999995,359.4722533333334,30597.53452333333,16034.105449862996,1165.1653291366665,17199.270778999664,24842.027989999995,weekday_corrected,73309.74326795698,77115.88537333332,74681.34474999999,-1371.6014820430137,0.6875
2025-05-17,30473.69430666666,548.966415000001,31022.660721666663,16129.43277225933,2240.889135112505,18370.321907371836,17533.86163833333,weekday_corrected,73638.04286252687,77470.46229833332,75274.53043333333,-1636.4875708064646,0.7291666666666666
2025-05-18,64114.75317880658,1100.8220900000006,65215.575268806584,38785.49804109885,2760.003676955834,41545.501718054686,7653.82179,weekday_corrected,119315.96081505374,123105.90555,120687.03700000001,-1371.0761849462724,0.7291666666666666
2025-05-19,64094.33074024691,270.15210999999965,64364.48285024691,38587.32193876992,1551.2038589308324,40138.52579770076,12939.63052166667,weekday_corrected,119406.1964504301,123115.25145500002,120072.38798333332,-666.1915329032199,0.8125
2025-05-20,63904.00730174896,1205.802433333333,65109.80973508229,38500.869283517764,4637.934293743333,43138.8035772611,6681.082624999999,weekday_corrected,119374.38106301073,123060.17349333334,120437.57771666668,-1063.1966536559485,0.7777777777777778
2025-05-21,64019.81530909465,681.4373033333336,64701.25261242798,38581.47710272015,2543.5244323250004,41125.00153504515,9480.88330666667,weekday_corrected,119673.84550817203,123290.53042333332,120283.05128333333,-609.2057751613029,0.8263888888888888
2025-05-22,63895.3803354321,94.03556166666684,63989.41589709876,38735.533651240985,414.0091608300006,39149.542812070984,9341.852998333336,weekday_corrected,119591.86827881719,123158.38756166666,119729.68001666667,-137.81173784947896,0.8263888888888888
2025-05-23,30325.614163333328,155.2442250000003,30480.858388333327,16142.691408264998,444.1737347491679,16586.865143014165,21019.909505,weekday_corrected,74082.82466736558,77599.67158666666,74983.38438333332,-900.5597159677418,0.7847222222222222
2025-05-24,30678.130419999994,185.40425333333377,30863.534673333328,16395.91224295333,567.7668272725023,16963.679070225833,24067.83712936214,weekday_corrected,74509.84976317204,77924.74061666665,74693.81781666668,-183.9680534946383,0.8125
2025-05-25,64169.32701512346,156.53219833333344,64325.859213456795,38822.27379599573,748.1663402650004,39570.44013626073,11968.558065000001,weekday_corrected,120170.58151650536,123533.37311666665,120319.8776,-149.29608349464252,0.7430555555555556
2025-05-26,63842.80913183128,1345.3337616666659,65188.14289349795,38586.07478103564,4371.364346529164,42957.43912756481,6796.603115000005,weekday_corrected,119891.11311876343,123178.33873833335,119407.96936666666,483.1437520967738,0.8541666666666666
2025-05-27,64126.87085497942,184.112338333333,64310.98319331275,38776.048382917055,507.4099665349977,39283.458349452056,11095.68741166667,weekday_corrected,120109.29409134407,123379.24423833334,120046.82734999999,62.46674134407658,0.8125
2025-05-28,64158.59655495885,807.6738583333328,64966.270413292186,38759.16020706894,2464.174064519998,41223.33427158894,8893.787668333334,weekday_corrected,120260.42122736559,123472.11525833333,119921.84721666668,338.57401069891057,0.8680555555555556
2025-05-29,63929.75590074074,692.9402933333325,64622.69619407407,38644.490566397,2479.296589875829,41123.787156272825,6693.676895000003,weekday_corrected,119943.6241760215,123013.78905166665,120439.31426666665,-495.6900906451483,0.7986111111111112
2025-05-30,30158.708988333332,231.37120833333353,30390.080196666666,15996.399048182664,695.9244149725012,16692.323463155164,20753.846929999996,weekday_corrected,74812.5741776344,77808.69707333331,74612.22448333332,200.34969430106867,0.7986111111111112
2025-05-31,30498.92732666666,275.80092333333346,30774.728249999993,16221.847796063497,756.6092895850009,16978.457085648497,19345.410748349997,weekday_corrected,75027.24473779569,77960.70564666665,74778.33258333334,248.91215446234855,0.7638888888888888
2025-06-01,64459.60451716049,11866.096619999998,76325.70113716049,38949.174738134796,45267.830545198325,84217.00528333313,1290.9016116666662,weekday_corrected,120748.06005032257,123670.42902,128248.56003333333,-7500.499983010755,0.2916666666666667
2025-06-02,64416.288398930046,9634.623449999996,74050.91184893005,38871.887847541584,39005.07500093832,77876.9628484799,1619.8299633333338,weekday_corrected,119932.09867526882,123048.36056166668,128080.53698333332,-8148.438308064506,0.2569444444444444
2025-06-03,64700.05433016461,8043.156642749995,72743.2109729146,39028.289532191586,33083.488122469236,72111.77765466082,721.0317883333346,weekday_corrected,120119.12069241935,123407.10015166667,128076.84056666668,-7957.7198742473265,0.2777777777777778
