date,planned_grid_total,emergency_total,total_grid_purchase,planned_cost,emergency_cost,total_cost,surplus_kwh,scenario_method,mean_scenario_load_kwh,p80_scenario_load_kwh,actual_load_kwh,scenario_mean_bias_kwh,scenario_p80_coverage
2025-02-17,77192.39702907592,1781.251478567377,78973.64850764329,47885.581983274315,6776.343626853348,54661.92561012766,3939.095070682476,residual_weighted,115592.70929767106,122129.61713494333,120960.37281666664,-5367.663518995585,0.625
2025-02-18,78086.78125603148,2208.170337249245,80294.95159328073,48595.286198859045,7568.58770878441,56163.87390764346,4191.250695227487,residual_weighted,117037.2383912348,123109.87962141822,121331.27123333333,-4294.032842098532,0.7291666666666666
2025-02-19,78361.27509445809,2580.4728162349156,80941.74791069301,48787.445728596664,10018.752623184962,58806.198351781626,4109.494920590051,residual_weighted,118280.370219106,124028.52345775504,121866.79411666666,-3586.4238975606568,0.75
2025-02-20,78460.02960384614,2913.3583059737475,81373.38790981988,48904.60425624658,12578.731673678512,61483.335929925095,6822.110305272875,residual_weighted,119298.14740692463,124877.7985229668,121105.25703333333,-1807.1096264086955,0.8611111111111112
2025-02-21,45760.4227895824,980.9303196465117,46741.35310922891,25580.96068474577,3221.681920117126,28802.642604862896,18381.921224666145,residual_weighted,86434.95977421843,93069.94642294462,75802.00203333332,10632.957740885104,1.0
2025-02-22,42188.28586463827,1704.9568483801359,43893.2427130184,23275.79748401451,5966.567030019318,29242.364514033827,13102.742355626995,residual_weighted,82331.60190958246,89281.4875513443,75682.24226666667,6649.3596429157915,0.9930555555555556
2025-02-23,72482.03915563929,3853.229771935144,76335.26892757443,44400.756623643305,11985.244101247335,56386.00072489064,520.3545959925771,residual_weighted,112933.21988431553,119534.31921751692,121142.14093333331,-8208.92104901778,0.3194444444444444
2025-02-24,73561.85607702925,1116.554067151426,74678.41014418069,45174.23765007552,4498.981905748049,49673.21955582357,2466.708830736439,residual_weighted,115023.905994156,121492.64259616374,120628.98855000001,-5605.082555844012,0.5972222222222222
2025-02-25,74338.57288258878,843.5525579904005,75182.12544057918,46112.87202426348,2871.7498788329967,48984.62190309648,5594.2603020687475,residual_weighted,116685.06595827187,122807.98591019877,121093.33288333332,-4408.266925061456,0.6875
2025-02-26,73810.46478336066,629.6241002090226,74440.08888356968,45825.58213152236,2010.4205149315133,47836.002646453875,1662.4933937301416,residual_weighted,118088.55322559197,123993.93953891484,121060.73411666666,-2972.1808910746913,0.7986111111111112
2025-02-27,73703.56231525553,2066.030355607875,75769.5926708634,45754.38531466496,8480.155359486387,54234.54067415135,4753.165041164965,residual_weighted,118715.64988048207,124271.37210794704,120599.48893333333,-1883.8390528512537,0.9166666666666666
2025-02-28,42922.93456986182,827.5386195858728,43750.47318944769,23975.921852374464,3554.834977866902,27530.756830241367,17627.34337526718,residual_weighted,86034.91918459945,92587.57074275007,75385.10794999999,10649.81123459946,1.0
2025-03-01,40295.074974303214,345.4330116491397,40640.507985952354,22251.973957156417,1918.6787495106128,24170.65270666703,14205.949639438966,residual_weighted,82160.83285621344,89048.54873975084,72244.16015,9916.672706213445,1.0
2025-03-02,67663.61099899367,9624.730328074213,77288.34132706787,41335.55285080455,30287.138939417255,71622.69179022181,268.4951404961298,residual_weighted,112257.57357626485,119085.6661008046,117860.41708333333,-5602.843507068479,0.6041666666666666
2025-03-03,68407.27549698587,8512.414083773685,76919.68958075956,42060.288434654656,29158.479988266172,71218.76842292082,617.6499632864343,residual_weighted,113846.62319122435,120344.226610351,117958.74559999998,-4112.122408775627,0.6736111111111112
2025-03-04,74223.1990989001,3460.3045148322963,77683.5036137324,45707.98021092537,14337.135255799027,60045.1154667244,4716.931153226703,residual_weighted,115446.94270387664,121481.39146222908,118139.02498333334,-2692.082279456692,0.8263888888888888
2025-03-05,75697.1515300152,373.053560591023,76070.20509060622,46701.56557910923,1429.8800755690186,48131.445654678246,6125.771943203565,residual_weighted,116674.03712273245,122438.01615111409,118073.44383333332,-1399.4067106008733,0.8958333333333334
2025-03-06,76279.7837042704,985.3025378108625,77265.08624208126,47155.53170573051,3364.0411693012143,50519.57287503172,7610.590361033784,residual_weighted,117027.1575668619,122539.75580809743,117673.59855,-646.4409831380908,0.9097222222222222
2025-03-07,44186.004505019824,898.7879524653654,45084.79245748519,24563.112474577483,3368.944585484348,27932.05706006183,21600.40057896691,residual_weighted,84378.0653127422,90882.77048012,71680.36145,12697.7038627422,1.0
2025-03-08,40179.03142832655,156.09230129322168,40335.123729619765,22322.695918252983,513.767529411083,22836.463447664064,18633.678979032662,residual_weighted,79586.21992070491,86559.37736918178,72344.71158333334,7241.508337371575,1.0
2025-03-09,71457.1322031585,1613.514320432724,73070.64652359122,43603.98499038754,4843.790713158413,48447.77570354595,5790.814525320403,residual_weighted,110224.277984622,116997.40378036813,117692.9865,-7468.708515378006,0.4583333333333333
2025-03-10,70091.52424684766,3329.487467131332,73421.011713979,42764.972286352684,11809.219860985102,54574.19214733779,1529.4390251439359,residual_weighted,112197.5841401068,118790.27483533788,117943.06436666667,-5745.48022655987,0.5625
2025-03-11,71221.91794609261,726.0074437450482,71947.92538983766,43506.76721831467,2672.160952593289,46178.92817090796,4226.460868978789,residual_weighted,114144.77993620347,120422.02053025605,117499.55295,-3354.7730137965264,0.8055555555555556
2025-03-12,71738.29197942937,1709.508724526629,73447.800703956,43941.0202828636,6096.277826840513,50037.29810970412,7346.737415317575,residual_weighted,115369.62313742365,121184.4187820778,118112.23683333334,-2742.613695909691,0.8125
2025-03-13,71133.06276415027,4159.883901550413,75292.94666570067,43699.68135254567,16273.539069398068,59973.22042194373,4126.349613828597,residual_weighted,115872.54518116098,121406.82784738709,118237.27704999999,-2364.731868839008,0.875
2025-03-14,40410.74388119646,250.53319240539588,40661.27707360186,22775.14383373167,1255.2592444135964,24030.403078145264,22187.17274505578,residual_weighted,83289.42648213537,89852.68051626797,72108.86895,11180.557532135368,1.0
2025-03-15,37622.660597168986,1169.863927461191,38792.52452463018,21017.236388593326,4444.057961295194,25461.29434988852,15313.59920190008,residual_weighted,79215.29750964454,86126.67566185645,72724.98178333332,6490.3157263112225,0.9861111111111112
2025-03-16,65923.57597944312,4401.447897394368,70325.02387683748,39778.10723158293,14968.801786830867,54746.9090184138,2955.994050858816,residual_weighted,109853.62713629271,116515.02180365115,117983.21598333333,-8129.588847040621,0.2708333333333333
2025-03-17,68459.29626484621,881.8992613818816,69341.1955262281,41607.75508340321,2610.455687773007,44218.210771176215,7899.303233088539,residual_weighted,112025.84491543818,118548.3443849236,117693.6218,-5667.776884561812,0.5902777777777778
2025-03-18,66935.52463893192,2049.4519215468,68984.97656047872,40654.376610202744,9200.559392170991,49854.93600237374,4105.893233504234,residual_weighted,113683.20648318762,119829.69740266779,117253.42358333334,-3570.2171001457173,0.7986111111111112
2025-03-19,67484.77775309113,1644.626893562461,69129.40464665358,41231.44924760075,7330.238304581098,48561.68755218185,6062.816549334999,residual_weighted,115061.0122519905,120845.14316355172,117281.55799999999,-2220.545748009492,0.8888888888888888
2025-03-20,67515.29597028287,1385.2085495536626,68900.50451983653,41388.55483308779,4584.034282636236,45972.589115724026,2900.581493487171,residual_weighted,115629.96822886402,121173.41954807326,117648.38173333334,-2018.4135044693248,0.8402777777777778
2025-03-21,38360.836690185555,60.46079596557988,38421.29748615113,21623.917227245194,128.58864719851212,21752.505874443705,23913.61256848869,residual_weighted,82768.95358203171,89404.47538880035,72593.53221666667,10175.421365365037,1.0
2025-03-22,36256.973157163404,757.373910650185,37014.347067813585,20225.590855300754,2871.5785040823266,23097.16935938308,18693.731422495617,residual_weighted,79201.0003585763,86053.10946178607,71936.92953333333,7264.070825242976,0.9930555555555556
2025-03-23,61686.250981490404,3957.968725604734,65644.21970709514,37247.322956344506,10560.985916399124,47808.308872743626,2817.6158408881574,residual_weighted,109663.43236147391,116391.39952024988,117739.97726666667,-8076.544905192757,0.3819444444444444
2025-03-24,63174.48663604146,3770.489548391059,66944.97618443253,38327.10422528455,14064.037592938963,52391.141818223514,5292.973712056686,residual_weighted,111764.74986451854,118301.25924050756,117425.17061666667,-5660.420752148129,0.6180555555555556
2025-03-25,63681.822850342316,2896.3837749472887,66578.2066252896,38755.01326702173,9849.016482669447,48604.02974969117,1793.750649930284,residual_weighted,113240.6155260686,119272.31575171216,118053.16781666667,-4812.5522905980615,0.6319444444444444
2025-03-26,65037.077467061565,1364.6456522541669,66401.72311931573,39684.03793901543,4863.069334895456,44547.107273910886,7206.649856403448,residual_weighted,114715.22627164138,120495.37711027934,117704.62780000002,-2989.401528358634,0.8194444444444444
2025-03-27,65190.22934121527,864.4735688219937,66054.70291003726,39914.93595970157,2430.167930514736,42345.103890216305,3630.4522376894297,residual_weighted,115617.19950163469,121070.97266216828,117952.59836666666,-2335.398865031966,0.8333333333333334
2025-03-28,37638.0525950048,234.0841005085078,37872.13669551331,21083.802573236175,907.0643718785443,21990.866945114718,24692.3363196638,residual_weighted,83007.29227608777,89607.44382225513,71891.76726666666,11115.525009421108,1.0
2025-03-29,35670.310781221255,0.0,35670.310781221255,19690.017614660013,0.0,19690.017614660013,25585.53442806996,residual_weighted,79197.05935556983,86129.57025984596,72118.27746666667,7078.781888903162,1.0
2025-03-30,58608.690773170296,3255.4863394420354,61864.177112612335,35299.1963499655,10434.827773996194,45734.024123961695,2546.0106696560097,residual_weighted,109833.48957463025,116579.4294765862,117994.70585,-8161.2162753697485,0.3888888888888889
2025-03-31,59548.26113732674,3834.1031484883033,63382.36428581505,35915.9077263707,12052.52386418999,47968.43159056069,2704.9966142369008,residual_weighted,111896.43514093768,118443.3140396474,117075.66561666667,-5179.230475728982,0.6805555555555556
2025-04-01,61197.05232658917,4464.272531685623,65661.32485827479,36986.62533069741,12262.48919678744,49249.11452748485,1706.261731587552,residual_weighted,113540.20007292998,119592.45256895779,117967.1463,-4426.946227070017,0.6875
2025-04-02,62170.596973910884,5019.881455901619,67190.4784298125,37616.298417145765,18039.590986950974,55655.88940409674,3027.546798635447,residual_weighted,114837.60089403935,120508.51888980584,117986.62945000001,-3149.0285559606564,0.7569444444444444
2025-04-03,63620.1237950649,1935.5267559964943,65555.6505510614,38623.196993343474,7551.449046666161,46174.64604000963,6086.103836464556,residual_weighted,115890.14017548357,121407.93222766778,117884.45609999998,-1994.3159245164134,0.8611111111111112
2025-04-04,36720.635567183526,4.973799150320701e-14,36720.635567183526,20543.02812832254,2.3648638602935534e-13,20543.02812832254,28023.164704381485,residual_weighted,83101.43593706869,89701.89150396048,71735.75181666666,11365.684120402031,1.0
2025-04-05,34984.37186353879,1374.9043581665844,36359.276221705375,19261.085071673944,4726.895834560775,23987.98090623472,22049.69981162902,residual_weighted,79560.56288366715,86477.37182717388,72602.74256666665,6957.8203170005,1.0
2025-04-06,58063.888509854994,1404.11302178947,59468.00153164446,34775.27796184597,4048.988529622002,38824.26649146797,1079.2117933360098,residual_weighted,110376.78348757788,117012.4358576643,117205.43058333332,-6828.647095755441,0.4652777777777778
2025-04-07,59787.72956353944,611.554178552266,60399.283742091706,35857.874505280226,1348.800441415085,37206.67494669531,3434.100494679551,residual_weighted,112007.01604341567,118367.17228766321,117015.14203333334,-5008.125989917666,0.7013888888888888
2025-04-08,60911.41160415866,1275.1377781458277,62186.54938230449,36531.65863083132,4148.97106084157,40680.62969167289,3842.576793252972,residual_weighted,113958.52185681518,119898.59663208766,117713.29026666665,-3754.768409851473,0.7222222222222222
2025-04-09,61235.96049581212,4286.673079279558,65522.63357509168,36974.556386819604,15486.194674351851,52460.75106117145,2766.6074233400805,residual_weighted,115182.72390463135,120718.67270653615,117677.52253333334,-2494.7986287019885,0.8611111111111112
2025-04-10,62051.82383060866,1044.4611578673737,63096.28498847603,37656.714778067035,3997.3034909380785,41654.018269005115,4924.35317734637,residual_weighted,116088.56927950014,121465.92857193162,117668.70068333333,-1580.1314038331911,0.8819444444444444
2025-04-11,36269.93620366109,239.06688167347534,36509.00308533457,20101.705476931496,893.8488595427552,20995.55433647425,29005.479072145874,residual_weighted,83156.65351580144,89631.37143850548,72091.99674999999,11064.656765801454,1.0
2025-04-12,34576.34960264164,32.6103470521942,34608.95994969383,18892.62364819048,109.74511970711364,19002.368767897595,23444.80813998042,residual_weighted,79879.82193167416,86665.77147703097,71957.17576666665,7922.646165007507,0.9930555555555556
2025-04-13,57048.88639003942,2169.680883830023,59218.56727386944,34079.01491150126,6478.177394651342,40557.1923061526,1006.4886519504491,residual_weighted,110238.15611181741,116775.24513095079,117283.0622,-7044.906088182586,0.4513888888888889
2025-04-14,58404.88860179297,1813.738161046163,60218.62676283913,34947.65971705799,6005.198172330573,40952.857889388564,4050.2795326040628,residual_weighted,111965.28831044806,118261.9809885817,117901.37268333332,-5936.084372885263,0.5277777777777778
2025-04-15,59687.685241454164,1934.680559994346,61622.36580144851,35805.8781674784,6448.435777334307,42254.313944812704,7953.140230487875,residual_weighted,114213.65687037853,120168.19985390927,117056.90516666666,-2843.248296288133,0.8472222222222222
2025-04-16,61185.71349448576,914.4391766234892,62100.15267110925,36635.24748330572,2034.1015736848587,38669.34905699058,2641.880440718188,residual_weighted,115269.16398634858,120901.46099655415,117924.88506666667,-2655.7210803180933,0.8333333333333334
2025-04-17,60322.00618217331,902.9250471759119,61224.931229349226,36212.847629756536,2907.2069328426683,39120.0545625992,4700.409201882507,residual_weighted,116152.4752029359,121520.29696419174,117487.04263333333,-1334.5674303974374,0.9305555555555556
2025-04-18,34976.17839319311,0.8489133983713586,34977.02730659149,19220.679182940792,1.8493578383520581,19222.528540779145,26502.900651785785,residual_weighted,83286.61696731445,89694.62391012821,71490.16935,11796.44761731445,1.0
2025-04-19,33110.831809208874,127.72558054121886,33238.557389750094,17845.020223256717,274.34374668050805,18119.363969937225,24190.28310904341,residual_weighted,79745.53520740256,86552.92882846393,71905.41535,7840.119857402562,0.9930555555555556
2025-04-20,54939.966161109856,2745.035079137248,57685.001240247104,32682.629295799306,7687.319065338378,40369.948361137685,1785.81117052281,residual_weighted,110125.54292536687,116806.36700008345,117197.81635000001,-7072.273424633138,0.4444444444444444
2025-04-21,56444.158527055144,839.9392335226977,57284.09776057784,33585.43990244265,2946.6868395919473,36532.1267420346,5086.0881655693165,residual_weighted,112203.02269361026,118615.84584601398,118481.63788333333,-6278.615189723074,0.5208333333333334
2025-04-22,57139.693216803564,3266.1802802373795,60405.87349704094,34295.52904696093,9080.959882269304,43376.48892923024,4764.578853700953,residual_weighted,114078.97721014099,120207.31160721171,117811.00101666668,-3732.0238065256854,0.7638888888888888
2025-04-23,58794.92266667556,190.4155792680354,58985.33824594359,35153.38951294949,534.3337165121686,35687.72322946166,4082.497814406606,residual_weighted,115583.60339129834,121302.77343691944,118030.51476666666,-2446.9113753683196,0.8541666666666666
2025-04-24,57613.87945501726,553.3459796467449,58167.225434664004,34490.480616472094,1746.9114862756558,36237.39210274775,7634.214258902704,residual_weighted,116254.59497419251,121769.31938023149,117497.77966666665,-1243.1846924741403,0.9236111111111112
2025-04-25,33944.83869246274,130.40795427439977,34075.24664673714,18384.616313789164,277.1970262801289,18661.813340069293,29955.41472361373,residual_weighted,83271.59537185021,89887.55366809308,71763.32119999999,11508.274171850222,1.0
2025-04-26,32224.77956253767,384.32444172517506,32609.104004262845,17117.78658095665,1989.0059682354145,19106.792549192065,30317.463120425764,residual_weighted,79865.98353553662,86732.89470458427,72100.92436666666,7765.059168869964,1.0
2025-04-27,51428.14560776677,2425.7540888626822,53853.89969662945,30641.74086783902,9048.69676566595,39690.437633504975,1507.4385640909886,residual_weighted,110215.06418000697,116952.21585276428,117032.52253333331,-6817.458353326336,0.5277777777777778
2025-04-28,52750.84619468411,9876.187817350768,62627.034012034885,31614.796141910672,32950.60672145487,64565.40286336554,2480.5075541143997,residual_weighted,112703.2423966562,119191.5524566957,117537.3008,-4834.058403343792,0.7083333333333334
2025-04-29,55258.4948076537,1379.0195927744317,56637.51440042813,33334.16432510748,6488.568786157707,39822.73311126519,5891.645000184963,residual_weighted,114069.8739632332,119963.86633191405,117252.75871666666,-3182.8847534334636,0.8680555555555556
2025-04-30,55811.28696599515,2147.0905690296686,57958.37753502482,33792.942984414905,5889.913792566995,39682.8567769819,6380.498303896495,residual_weighted,115504.74025524862,121030.15056473773,117682.88071666665,-2178.1404614180356,0.8680555555555556
2025-05-01,55537.34196805972,7064.315185951102,62601.65715401083,33773.24983702555,29579.521239105215,63352.77107613077,8226.824222988986,residual_weighted,116009.61462176988,121275.95310262253,120364.58391666666,-4354.969294896771,0.6319444444444444
2025-05-02,34463.52636135901,2144.899948737693,36608.4263100967,19267.05970604755,10839.644054401744,30106.703760449294,20084.827588292774,residual_weighted,83592.26083146165,89982.64807462663,74761.02673333333,8831.23409812832,0.9791666666666666
2025-05-03,33198.886364018064,930.233742126366,34129.12010614443,18279.779583597476,4715.953896043137,22995.733479640614,22873.29600327067,residual_weighted,80581.09135698833,87152.67172183632,74894.84928333333,5686.2420736549975,0.9305555555555556
2025-05-04,53614.467344483965,4332.974456949513,57947.44180143348,32625.18410693743,13899.89931144192,46525.08341837935,2830.2562123158277,residual_weighted,111106.72769553617,117334.79271798553,120670.08423333333,-9563.356537797154,0.2222222222222222
2025-05-05,56077.087186858516,4626.1467341444095,60703.233921002924,34441.32491629175,12050.084323296618,46491.40923958836,1795.0679712086858,residual_weighted,114036.76288895262,120358.32149248102,120612.16386666667,-6575.400977714045,0.5
2025-05-06,56711.33587839556,3978.7655374150636,60690.101415810626,34978.74528212036,16844.710121813074,51823.45540393343,4602.216137210176,residual_weighted,115550.4221488628,121576.20333026501,121017.1901,-5466.767951137212,0.5972222222222222
2025-05-07,58647.42967959155,6204.757336414082,64852.187016005635,35927.901316792384,27513.474250091338,63441.375566883726,6597.329893836865,residual_weighted,117314.55470522495,123263.30235666144,121160.21501666665,-3845.6603114417085,0.7569444444444444
2025-05-08,60651.25712666583,4313.8601841482205,64965.11731081405,38013.87679541089,12199.041718325874,50212.91851373677,5773.630536414399,residual_weighted,118987.41606618653,124977.48214948487,120445.47738333333,-1458.0613171467994,0.9027777777777778
2025-05-09,37306.24297932444,29.087910012784462,37335.33088933722,21715.09173573886,62.42677864643478,21777.518514385294,26773.1591538691,residual_weighted,86170.77702335031,93053.01561980807,74253.82545,11916.951573350307,1.0
2025-05-10,35569.88848544537,218.88195748071303,35788.770442926085,20367.899837616646,928.9028463966474,21296.80268401329,21554.070760812545,residual_weighted,82604.2415163657,89821.065123112,74647.98705,7956.254466365703,1.0
2025-05-11,56547.83275026812,4604.651756259162,61152.48450652728,34832.25072906856,13176.634936126931,48008.88566519549,2087.9477381492607,residual_weighted,113054.5956902021,120110.13297796098,120743.09041666666,-7688.49472646456,0.4305555555555556
2025-05-12,60744.51565398729,709.1224554628081,61453.6381094501,37185.44855784351,2298.813481628361,39484.262039471876,6531.183970658259,residual_weighted,115527.75403926778,122464.63287513897,120448.60361666666,-4920.849577398883,0.7083333333333334
2025-05-13,59608.890061936494,1286.581508687253,60895.47157062375,36812.70709823554,3561.5153981650506,40374.222496400595,4366.372721378696,residual_weighted,117064.40441905528,123385.51908485552,120269.6316,-3205.227180944712,0.8055555555555556
2025-05-14,60752.63902734588,1170.4832192990652,61923.12224664495,37577.499844651524,2660.6494157401808,40238.14926039171,5616.377997849671,residual_weighted,118470.0542143048,124489.61106444165,120592.00526666667,-2121.951052361881,0.8888888888888888
2025-05-15,61390.25762212182,1058.8067938432573,62449.06441596508,38187.68767906135,4776.269684276026,42963.95736333738,6434.445788860197,residual_weighted,119523.84528378237,125289.71770228179,119598.30981666666,-74.46453288428893,0.9166666666666666
2025-05-16,36493.51551574112,430.35247643764944,36923.86799217877,21303.04972751742,920.2353527147103,22223.28508023213,32240.45567410925,residual_weighted,86406.87100066758,93199.93200778292,74681.34474999999,11725.526250667594,1.0
2025-05-17,34790.28642146658,388.03863925341733,35178.32506072,19943.11634203233,1093.4897286813457,21036.606070713675,22536.09556742632,residual_weighted,83018.7052226403,90176.62990044025,75274.53043333333,7744.17478930697,0.9791666666666666
2025-05-18,55268.04606738869,4322.507716238205,59590.5537836269,34350.08024314152,9590.743035882593,43940.823279024116,2409.2582367613513,residual_weighted,113801.67059847813,120868.25489432007,120687.03700000001,-6885.366401521882,0.4722222222222222
2025-05-19,57313.757580641206,935.3209308129069,58249.078511454114,35261.69126798271,4561.913608989474,39823.60487697218,7434.156334267914,residual_weighted,115933.53961572063,122688.5102921928,120072.38798333332,-4138.8483676126925,0.7708333333333334
2025-05-20,57162.427075551546,3403.5321910849925,60565.959266636535,35151.00649368913,10818.90131115765,45969.90780484678,2668.7201348350072,residual_weighted,117444.2637756108,123656.4771558602,120437.57771666668,-2993.3139410558797,0.7916666666666666
2025-05-21,59094.49377745256,2059.223215157915,61153.716992610476,36572.58422659408,7593.344633797894,44165.92886039198,6629.025621136238,residual_weighted,118838.64127764055,124690.8433688813,120283.05128333333,-1444.4100056927855,0.875
2025-05-22,58669.8562818733,1636.2151865891014,60306.071468462396,36429.76653975567,4622.189525993988,41051.95606574966,6266.2159931093875,residual_weighted,119421.29751224045,125120.34672440475,119729.68001666667,-308.3825044262194,0.8958333333333334
2025-05-23,34985.106809273115,1589.5083803782372,36574.615189651355,20046.442236578026,6276.960450821826,26323.402687399852,28002.97556305142,residual_weighted,86665.65135524562,93254.10356372113,74983.38438333332,11682.266971912293,1.0
2025-05-24,33793.82880964344,60.24589637898811,33854.07470602243,19122.478386750765,127.73804369931447,19250.21643045008,27841.26514624715,residual_weighted,83379.80203084394,90286.05791352948,74693.81781666668,8685.984214177268,1.0
2025-05-25,54375.9264896701,1731.5265162841315,56107.45300595423,33677.31911594464,5807.8747461119065,39485.19386205655,4392.871741026435,residual_weighted,113976.99646433271,121033.57587711136,120319.8776,-6342.881135667296,0.5763888888888888
2025-05-26,53986.80826410885,7099.7803523348175,61086.58861644367,33688.6485431847,22516.199815577125,56204.848358761825,3283.095508052738,residual_weighted,115747.99814157719,122298.18563942486,119407.96936666666,-3659.9712250894663,0.7986111111111112
2025-05-27,57290.53326816096,377.8542173779027,57668.387485538864,35448.61150779211,816.0668443422722,36264.67835213438,5051.409440107656,residual_weighted,117358.64174495435,123451.00139467025,120046.82734999999,-2688.185605045641,0.8125
2025-05-28,56662.08889659298,4547.2333236712575,61209.322220264236,35156.87781589103,12965.595960271048,48122.47377616208,5761.5957464633575,residual_weighted,118579.1329978444,124275.42579655757,119921.84721666668,-1342.7142188222788,0.8680555555555556
2025-05-29,57123.72659944832,4493.138186032135,61616.86478548045,35426.375505709075,15022.057220457595,50448.43272616667,4231.326757096657,residual_weighted,118968.98739356679,124479.6971961593,120439.31426666665,-1470.326873099868,0.8472222222222222
2025-05-30,35445.87871333666,76.23897298725144,35522.11768632391,20260.707844904948,162.87317986022234,20423.58102476517,26812.825542233462,residual_weighted,86656.85648202176,93099.40385523671,74612.22448333332,12044.631998688434,0.9930555555555556
2025-05-31,34103.76003145116,1193.9032029833165,35297.663234434476,19239.205197397903,4634.934574581962,23874.139771979866,24661.821435603975,residual_weighted,83098.48460625246,89889.52904278893,74778.33258333334,8320.152022919123,0.9861111111111112
2025-06-01,55536.772620091244,20961.225767751068,76497.99838784231,33855.15423827717,73756.16874798645,107611.32298626362,1555.0430878753364,residual_weighted,113767.42382827717,120549.29078773706,128248.56003333333,-14481.136205056158,0.10416666666666667
2025-06-02,60689.567991650976,14090.780391210112,74780.34838286109,37020.603522973164,50828.39449673946,87848.99801971263,2119.0725496602286,residual_weighted,116542.92468171325,123023.93046521174,128080.53698333332,-11537.612301620073,0.1875
2025-06-03,63185.889854271496,11531.383904204866,74717.27375847637,38924.60809479929,47144.24509840393,86068.85319320322,3119.0090365460496,residual_weighted,119442.061281687,126139.55744333254,128076.84056666668,-8634.779284979682,0.3888888888888889
2025-06-04,69661.0940429016,10110.436690969074,79771.53073387068,43013.06192405051,37832.53290718979,80845.5948312403,6575.696202435654,residual_weighted,121349.03151725768,128997.86570778601,128539.84358333334,-7190.812066075654,0.5486111111111112
