date,initial_plan_kwh,executed_adjusted_kwh,emergency_kwh,actual_grid_energy_kwh,plan_cost,adjustment_cost,emergency_cost,total_cost,up_adjust_kwh,down_adjust_kwh
2025-03-05,79577.74088297326,76544.21558001576,279.4738634166662,76823.68944343243,50563.56237802511,-1040.4121723129672,1313.3300060505255,50836.480211762675,84.73843888888837,3118.2637418463682
2025-03-06,75376.56407131584,75558.15467369083,277.5605263888883,75835.71520007972,47709.51839585017,471.1532704312553,1266.1056289555545,49446.777295236985,415.0879065416663,233.49730416666648
2025-03-07,81077.07908880316,76936.23651734603,0.0,76936.23651734603,38528.5481253041,-752.7980782884409,0.0,37775.75004701566,378.3508639166689,4519.1934353738
2025-03-08,75243.00991486626,75814.24192160476,0.0,75814.24192160476,34780.02234123008,1358.0668501935775,0.0,36138.089191423656,2087.027955538236,1515.7959487997273
2025-03-09,77723.31315015431,72129.96377426268,334.38904444444336,72464.35281870712,48723.88137952087,-869.0233578060656,1655.748888783327,49510.60691049813,1177.4138929526791,6770.763268844307
2025-03-10,75730.37324554972,76727.54703242009,457.63992499999927,77185.18695742008,48554.73578679782,1306.4837250533096,1849.0284048562469,51710.247916707376,1038.7948368703692,41.62105000000031
2025-03-11,67259.75154943415,73494.35967920165,332.9782861111099,73827.33796531276,42169.02760737692,7123.093041650661,1377.2355248194406,50669.35617384702,7449.679348545273,1215.0712187777767
2025-03-12,76810.44483845781,72006.88957233059,311.34218888888785,72318.23176121947,48008.32987970158,-974.6815921752136,1153.9793812055523,48187.62766873192,901.2858895576127,5704.841155684839
2025-03-13,77228.78613185871,77298.9935924008,370.62708611111043,77669.62067851191,49330.251816577795,261.8560066068088,1619.3397264590249,51211.44754964363,268.7212244309734,198.5137638888881
2025-03-14,70591.09464245543,71170.33498179012,0.0,71170.33498179012,32348.272363262302,813.483929584049,0.0,33161.75629284635,1266.7873837791506,687.5470444444466
2025-03-15,76810.56628914608,77711.30313040124,9.053333333333399,77720.35646373457,36234.82555382958,1967.5598507135546,21.95433333333349,38224.33973787647,3474.8277705596674,2574.0909293045256
2025-03-16,73932.65709259259,73715.45773141203,215.8347444444431,73931.29247585646,46419.41202562666,410.0733768510838,936.0811168458275,47765.56651932357,1317.797366666668,1534.9967278472243
2025-03-17,69394.52265062089,65713.84262315175,461.7533111111112,66175.59593426286,41422.40639383596,-202.6947735422027,2039.4833826756956,43259.195002969456,881.6994205589804,4562.3794480281185
2025-03-18,77829.89332093621,72101.86192648696,128.14163888888822,72230.00356537585,48713.226453875104,-1816.0607545099647,431.44822486666556,47328.61392423181,242.4489930555555,5970.480387504798
2025-03-19,65410.76042458847,69124.30887271948,590.8496444444438,69715.15851716393,39787.465695891486,3788.34189371983,1748.0005779472197,45323.808167558534,4170.197492301104,456.6490441700951
2025-03-20,73289.47358307612,68234.53707453705,1236.0815112499993,69470.61858578704,45597.684287015065,-1155.3186991615103,4955.316992047913,49397.68257990147,974.269818930041,6029.20632746913
2025-03-21,71793.19566064814,65574.30626908437,0.0,65574.30626908437,31310.961996105092,-651.2279619888016,0.0,30659.73403411629,739.4591102537713,6958.348501817563
2025-03-22,74200.4177269033,70489.51771754115,12.425000000000068,70501.94271754115,33743.20252212895,-638.7705383966243,22.32151250000012,33126.753496232326,455.31938422496154,4166.2193935871
2025-03-23,74233.92037114197,70072.57861131498,261.6226944444443,70334.20130575943,45457.88543387806,-1519.9359676807421,1192.3050528763877,45130.2545190737,0.0,4161.341759826985
2025-03-24,70169.55890288067,67941.93684753086,317.8020916666661,68259.73893919753,42216.42595956849,-13.251350222426481,960.7068568569416,43163.88146620301,669.9782717935534,2897.6003271433497
2025-03-25,76903.98165895062,68388.27897624056,555.1473687928665,68943.42634503343,47350.16924720015,-2746.629125172666,2216.7171284518677,46820.25725047936,167.45618888888677,8683.158871598938
2025-03-26,67322.82724703361,64654.35852920097,297.81989583333245,64952.1784250343,40634.73510070509,-600.7993811379542,1052.0423202715233,41085.97803983866,312.1783069444438,2980.647024777091
2025-03-27,70778.77556207869,66390.67083000686,645.9421472222209,67036.61297722907,42749.07042503597,-889.2380613652654,2487.428220206244,44347.26058387695,644.6322638888893,5032.736995960733
2025-03-28,68852.15834063786,65506.0734849297,0.0,65506.0734849297,31186.13067493492,-539.7157647203034,0.0,30646.41491021462,618.8157873473923,3964.9006430555546
2025-03-29,63576.18259259259,64139.172399279836,0.0,64139.172399279836,28859.114072197866,806.166911760988,0.0,29665.280983958855,2101.8708941872433,1538.8810875000006
2025-03-30,67646.23350243484,60661.89854332991,898.8754111111098,61560.77395444102,39900.8946069097,-1944.4109421141902,3654.2521943284687,41610.735859123975,0.0,6984.334959104936
2025-03-31,60499.927715586426,63819.905167644036,626.7886680555555,64446.69383569959,36144.38503195524,4944.724039825378,2405.4290132374986,43494.53808501811,6320.176951868991,3000.1994998113796
2025-04-01,72019.3020912037,68846.31370678257,553.8597888888872,69400.17349567146,44047.16290048827,-45.65502601255719,2006.112080581939,46007.61995505765,1388.892401604252,4561.88078602538
2025-04-02,69612.16185097737,68989.19316662176,609.5244888888865,69598.71765551064,42089.51877652484,497.5630614142002,2457.82735872985,45044.90919666889,811.7884069166619,1434.757091272285
2025-04-03,70667.81391757546,65534.871677160496,414.77069216666155,65949.64236932716,43056.5507430533,-1719.5749119969591,1454.8889406229982,42791.86477167934,0.0,5132.942240414953
2025-04-04,62441.93812361112,59933.22963729424,0.0,59933.22963729424,28074.229544604168,-430.08097318889156,0.0,27644.148571415277,68.4789013888889,2577.1873877057606
2025-04-05,62667.4860651749,63097.89707616597,0.0,63097.89707616597,27990.883591460657,608.3304063985192,0.0,28599.213997859177,947.3172426097409,516.9062316186609
2025-04-06,66031.28295330933,62946.00576658093,344.5651236111099,63290.57089019204,39147.766697720035,-96.90199263022555,1432.3344435687454,40483.199148658554,653.7439902777776,3739.0211770061765
2025-04-07,59305.19842993826,60727.74929847393,531.7402611111113,61259.48955958504,34703.3662653295,2120.366082459936,1895.0486861166694,38718.78103390611,1919.6223563271615,497.0714877914969
2025-04-08,67157.04566210561,62901.9649986454,504.936027777776,63406.90102642318,39773.617151947685,-1087.6903091195138,2176.7203206673535,40862.64716349552,152.45730555555542,4407.537969015768
2025-04-09,66364.5957472565,66384.63304982852,519.9059888888883,66904.53903871741,39487.502153110676,202.826748094601,2084.5032726194436,41774.83217382472,566.354037637173,546.3167350651604
2025-04-10,64613.535354681066,62436.01570210905,830.0562123194438,63266.071914428496,38715.90268298103,-505.2639520828683,3729.5834311373005,41940.22216203547,813.4453416666654,2990.9649942386823
2025-04-11,54626.022182870365,56426.34822091907,0.0,56426.34822091907,24891.46516545963,1392.8990183970254,0.0,26284.364183856655,1946.2090388888905,145.8830008401925
2025-04-12,69021.76988576235,63657.162205041146,0.0,63657.162205041146,29534.718284112263,-1051.5378672785484,0.0,28483.180416833715,3.650862499999903,5368.258543221195
2025-04-13,61760.564640586425,61375.36732803498,613.6695305555547,61989.03685859054,36584.17880550805,131.63578504514635,2511.902420663191,39227.71701121639,298.5132123799711,683.7105249314172
2025-04-14,64366.59984446159,58364.193277349106,1095.7519222916624,59459.945199640766,38072.05464010418,-2051.9005135987854,4040.9910975376247,40061.14522404302,0.0,6002.406567112483
2025-04-15,57049.937388014405,57919.948792403986,562.580311334018,58482.529103738,32782.9509864323,1719.1874219836677,2801.1854030037484,37303.323811419716,1828.2736705589891,958.2622661694137
2025-04-16,62852.2845369856,62899.68384260974,474.10660074999754,63373.790443359736,36898.1594883707,1718.7079796825872,1803.628530914003,40420.495998967286,1822.8828045610448,1775.4834989369042
2025-04-17,57377.63824152949,59930.88366112825,386.0801083333327,60316.96376946159,34097.06995025479,2104.2069309184435,1611.101163769442,37812.37804494267,3589.9417713648863,1036.696351766119
2025-04-18,58415.53910277778,58933.100058625,0.0,58933.100058625,26180.38540431847,292.8442398641569,0.0,26473.229644182626,526.476780847226,8.91582500000004
2025-04-19,63039.42416656379,64534.17073559671,0.9183333333332939,64535.08906893004,27081.705910820154,1929.1291241121683,1.7521799999999248,29012.587214932322,4323.2623162551445,2828.515747222225
2025-04-20,55685.28878413922,56235.25684676423,571.2708375,56806.52768426423,33267.34402389241,746.71158831196,2012.3851334555563,36026.44074565993,689.4577279027814,139.4896652777772
2025-04-21,60989.345015826475,54211.209016666675,1104.8629652777768,55316.07198194445,35286.35949033159,-1476.19692325114,3868.441567211802,37678.604134292254,221.5805791666669,6999.716578326474
2025-04-22,54939.319845833335,58155.53409979424,704.9021180555548,58860.4362178498,32368.7442822275,2875.0216012657365,2782.081609300693,38025.84749279393,3510.3620666152265,294.14781265431975
2025-04-23,53097.94971433471,57526.52117609517,877.3635920000004,58403.88476809517,31610.453371781783,3545.5499931483982,3055.817257586643,38211.820622516825,4428.571461760465,0.0
2025-04-24,55496.04887901235,55359.54127484567,755.0640333333326,56114.60530817901,32602.132204595466,1014.7793294388902,2706.413759111107,36323.32529314546,1430.208495833334,1566.7160999999992
2025-04-25,55212.69520020576,54558.3779704218,0.0,54558.3779704218,24442.602186598473,142.08529920140478,0.0,24584.687485799877,656.0045347222243,1310.321764506179
2025-04-26,55861.86565783608,54405.39922115741,0.0,54405.39922115741,24378.342278568183,469.43921945495384,0.0,24847.781498023138,915.4773330572694,2371.9437697359404
2025-04-27,54945.07257623457,56487.65744051921,793.429840277776,57281.087280796986,32010.466808339508,1655.971544652075,3125.113930692355,36791.55228368394,1735.5060067915015,192.92114250686063
2025-04-28,65216.125723739366,64012.743736393684,507.88659999999896,64520.63033639368,38621.18991984781,-252.5222231765418,2088.705230915969,40457.37292758724,188.8931758573485,1392.2751632030254
2025-04-29,57204.00046490689,56004.196352989886,265.58759861111037,56269.783951601,32742.398675126155,482.4435599639189,1244.131916484024,34468.9741515741,678.4484222222227,1878.2525341392275
2025-04-30,54289.73003432784,53526.34804543895,1502.567443055554,55028.9154884945,31729.87687887583,-331.3440537196527,5314.9670558451335,36713.49988100131,0.0,763.3819888888888
2025-05-01,56772.6079774177,55785.630726721196,2976.158108333333,58761.788835054525,33911.036328278824,-37.911145436496525,13915.252912592365,47788.37809543469,357.5044388611143,1344.4816895576162
2025-05-02,68092.47864737654,66934.06714254114,0.0,66934.06714254114,30774.151818545022,-237.71496576588368,0.0,30536.436852779138,0.0,1158.4115048353856
2025-05-03,64526.89642110768,61488.2019614026,21.504999999999995,61509.7069614026,28497.374301835116,-511.40240385164714,44.73039999999999,28030.70229798347,24.201377777777793,3062.8958374828544
2025-05-04,60877.80343263032,54309.7795414609,3588.1256069444444,57897.90514840534,36332.113088788334,-1783.5037501614866,15264.207537875693,49812.81687650254,0.0,6568.02389116941
2025-05-05,61886.01440833333,59068.58873514025,2921.5820583333325,61990.17079347358,37419.62514601805,-1169.0707846126934,13621.75367166458,49872.308033069945,7.511049972218871,2824.936723165296
2025-05-06,53978.481796141976,55295.61868700513,3315.333390277775,58610.952077282906,32745.435717772918,1642.5641529836955,14929.051367158321,49317.05123791493,2070.48064535562,753.3437544924572
2025-05-07,57401.313406515765,58703.35111207134,2440.4217966111078,61143.77290868245,35136.794060072236,918.0605152170897,11684.164155366736,47739.01873065606,1302.0377055555632,0.0
2025-05-08,64109.9140991941,61031.82301709533,2529.5661792361116,63561.389196331445,37479.10816118942,-564.2559415190675,12840.073991552676,49754.92621122302,315.2541300583009,3393.3452121570654
2025-05-09,67521.72487092351,60205.90461869443,0.0,60205.90461869443,29161.689164829826,-863.8956956485513,0.0,28297.793469181273,320.77588611110866,7636.596138340191
2025-05-10,66257.44074157905,64842.513493724284,4.941666666666606,64847.45516039095,28841.148681286966,564.7092159376931,10.678941666666535,29416.536838891323,1240.8726916666662,2655.799939521433
2025-05-11,62507.12745610425,60022.419629320975,2025.5083444444406,62047.927973765414,36762.821174663826,-62.96835004434371,10123.075559891644,46822.92838451113,636.8832000685859,3121.5910268518564
2025-05-12,54694.60310102881,57555.55488967764,1735.3194694444405,59290.87435912208,32796.146327215385,2974.9131079511913,8281.68939632498,44052.74883149156,3272.511506670093,411.5597180212619
2025-05-13,64586.33270728738,59244.4917417524,1343.6356972222184,60588.12743897462,37668.880527858215,-994.5513124019926,6711.013902356917,43385.34311781314,573.8346723936917,5915.675637928673
2025-05-14,62680.86626848422,59346.97585066872,1017.8293347222203,60364.80518539094,37427.61129402413,-981.9392675130878,4112.682007573602,40558.354034084645,163.36449027777803,3497.2549080932777
2025-05-15,61608.19409271261,59740.53577038751,789.3107222222212,60529.84649260974,37930.06977648746,-61.566257432331895,3027.020149622219,40895.52366867735,1547.3614256858739,3415.019748010974
2025-05-16,59139.26978149863,55787.52364795953,0.0,55787.52364795953,26879.4954546262,-508.33087034949125,0.0,26371.16458427671,79.22377083333276,3430.9699043724318
2025-05-17,67278.59242244512,64443.600421124815,10.134999999999991,64453.73542112482,30369.86439783627,-577.8857073021773,22.732804999999978,29814.711495534095,0.0,2834.992001320301
2025-05-18,66565.52100101166,62634.60812827504,674.5986263888904,63309.20675466393,39608.6303101255,-1136.978115649621,2131.169081600016,40602.821276075905,0.0,3930.9128727366256
2025-05-19,60525.64210684156,56852.01687205504,566.5689408472209,57418.58581290227,35238.88665766515,-354.13995840863004,2789.322631035967,37674.069330292485,346.9285656249996,4020.5538004115215
2025-05-20,59777.556601491764,61015.25954672496,737.0094930555558,61752.26903978052,35405.0859298133,1314.9597372166156,3409.5239160423644,40129.56958307228,1238.5063555212625,0.8034102880659475
2025-05-21,56194.245590329214,58716.80975032579,794.5256291666653,59511.335379492455,34203.96560565643,2625.4249936141914,3174.624461561105,40004.01506083173,3221.0976827160453,698.5335227194732
2025-05-22,59348.81507160494,58884.378172445126,506.07212222222074,59390.450294667346,35838.10504553317,-112.1985844124754,2094.0327596090224,37819.93922072972,0.0,464.43689915981537
2025-05-23,64109.225284156375,63209.685736968444,0.0,63209.685736968444,28049.365108933787,910.7570334338619,0.0,28960.12214236765,1498.770739489024,2398.310286676955
2025-05-24,58542.21509123799,57866.893779671125,0.0,57866.893779671125,27057.32381733283,23.250472459702664,0.0,27080.57428979253,288.15060031584574,963.4719118827147
2025-05-25,61042.144179938274,58590.440287582824,701.2973652777802,59291.737652860604,35787.930998729,-357.94404329233396,2965.098030325708,38395.084985762376,151.30500615277768,2603.008898508229
2025-05-26,58594.137310133745,62006.60534137517,637.6511180555542,62644.256459430726,35057.37487819625,2770.8670097728946,2194.4141758423557,40022.656063811504,3412.468031241421,0.0
2025-05-27,55794.14567336111,57169.0834229153,895.3379833333325,58064.42140624863,33549.86417054582,1955.8964850085192,3584.9941407715246,39090.75479632586,3199.5490611796995,1824.6113116255146
2025-05-28,63634.916895936214,61892.071055786866,409.0951805555546,62301.16623634242,37887.73817970176,-172.41667735433202,1626.686342968746,39342.00784531617,271.3161531805546,2014.1619933298985
2025-05-29,62736.87405130315,62035.10271691426,596.2838175972191,62631.38653451148,37545.69598157158,447.5140324661771,2608.401603868568,40601.611617906325,965.8253739444431,1667.5967083333342
2025-05-30,67066.12623092471,61486.52732250565,0.0,61486.52732250565,29611.91305326785,-599.1599235926442,0.0,29012.753129675206,81.52418055555563,5661.123088974618
2025-05-31,70539.46281013374,66671.76024262689,92.18666666666661,66763.94690929355,30901.01370292581,-189.6667253723915,244.20247999999987,30955.54945755342,2488.528107818929,6356.230675325785
2025-06-01,74099.69544038066,68921.42867203343,6314.092301388886,75235.52097342232,50585.99214055006,-2184.2534961496553,27229.760385963884,75631.49903036428,0.0,5178.266768347224
2025-06-02,78296.4246983539,67415.40929557767,6810.732305212604,74226.14160079027,51923.385076043116,-3886.054335395284,28431.33040337336,76468.6611440212,3.180954166666652,10884.196356942897
2025-06-03,72623.64375949846,71015.29156329544,5384.140215277772,76399.43177857321,47263.763907969274,560.6936771062092,23031.57631890969,70856.03390398517,1144.7854666666667,2753.137662869679
2025-06-04,83340.48197952675,70308.9377554983,5588.624786111107,75897.5625416094,55662.7388064027,-2495.8701478390485,22394.99187263748,75561.86053120114,3295.556644882031,16327.100868910493
2025-06-05,72739.13784523611,71691.26422293056,5929.867868055552,77621.13209098611,47666.30548660619,313.7002024930923,25618.561818630544,73598.56750772982,559.6092277777777,1607.482850083333
2025-06-06,79576.94661021949,75935.20855115107,0.0,75935.20855115107,42030.188684897716,-947.9335852804766,0.0,41082.255099617236,149.68010555555588,3791.41816462397
2025-06-07,85566.68414830246,77240.62121035665,76.18833333333339,77316.80954368999,44659.618510821405,-2007.496801437454,188.90897250000012,42841.03068188395,446.51118731138587,8772.574125257199
2025-06-08,69732.60041845337,66759.12369816376,4649.045021222215,71408.16871938598,45147.675949165015,-117.19891003071018,19414.198183847384,64444.67522298169,1037.6099633386561,4011.086683628256
2025-06-09,78256.16831342592,72842.97778453652,4253.533187041663,77096.51097157819,53015.647971305574,-2026.3290817951658,17723.27575854177,68712.59464805218,0.0,5413.1905288893995
2025-06-10,73629.2822253594,73067.27174564266,4423.931694444442,77491.2034400871,48823.70849488286,355.4073277824518,17506.605403455545,66685.72122612086,731.3704590006841,1293.3809387174201
2025-06-11,79651.57489449228,79370.27083893673,3199.753042472569,82570.0238814093,54396.22565989153,-101.63940611020847,13574.251743665689,67868.837997447,21.38336944444427,302.68742499999996
2025-06-12,79216.98168487655,78115.97843084706,1767.5939002914927,79883.57233113855,53376.783618854424,-411.7045324546362,7711.01872372071,60676.0978101205,0.0,1101.003254029492
2025-06-13,80222.87458578704,78809.90726905555,0.0,78809.90726905555,41824.009695768356,-233.38571733273204,0.0,41590.62397843562,297.7360555555562,1710.7033722870335
2025-06-14,82550.30039696503,77292.69430564129,0.0,77292.69430564129,42556.570647969435,-1271.4484387174057,0.0,41285.122209252026,0.0,5257.606091323728
2025-06-15,73775.66299288408,75130.61726109397,1895.1793324583323,77025.7965935523,49284.64408058363,1242.4602813359659,8632.014258129595,59159.118620049194,1455.154976543211,100.20070833333284
2025-06-16,76692.55520005143,77099.9107061557,1956.718793141288,79056.62949929699,51901.89393471195,396.85172694082974,8686.766703944071,60985.51236559686,553.6207144375874,146.26520833333313
2025-06-17,79578.44248275034,80045.08395555556,1683.3581750000017,81728.44213055556,54012.876655837266,1226.0093295539841,7577.932470922927,62816.81845631418,1188.1561731652937,721.5147003600835
2025-06-18,80271.18497222223,78556.50845925,841.4790958333328,79397.98755508334,54690.92223275972,-74.94242949312434,3487.1310175506933,58103.110820817295,754.1963166666671,2468.8728296388854
2025-06-19,76521.27570853909,73863.03264206104,1719.1738124999965,75582.20645456103,50389.1737212263,1331.4236284431295,7841.980152888181,59562.577502557615,2345.4551532064465,5003.698219684497
2025-06-20,79744.14798902607,76803.78589775377,0.0,76803.78589775377,40549.2715411168,-676.1656798320855,0.0,39873.10586128472,0.0,2940.362091272295
2025-06-21,75081.80817685186,74916.41512770919,0.0,74916.41512770919,37452.43313953441,18.629023127741675,0.0,37471.06216266216,111.49652083333297,276.88956997599684
2025-06-22,74370.95675841016,74280.01411588324,984.1584513888888,75264.17256727214,48716.36495897988,2348.8725086886625,4324.368483566665,55389.60595123521,2415.5087153948925,2506.4513579218087
2025-06-23,75304.30363018638,74996.36633574194,722.5654133573389,75718.93174909928,50194.415799494454,-93.41325705208284,3213.6930635295503,53314.69560597192,5.540612500000293,313.47790694444416
2025-06-24,87229.0643952332,84483.72925603567,784.0482361111099,85267.77749214678,60986.4407204179,-1175.4135100552146,3336.536904263883,63147.56411462657,0.0,2745.3351391975248
2025-06-25,78168.3386853052,79123.25939377572,723.9803263888873,79847.23972016461,51757.028932112415,1508.1561086794254,3717.201103368049,56982.386144159886,1161.9868388888895,207.06613041838102
2025-06-26,75372.64078621399,75643.40264482168,877.3911708333333,76520.79381565501,49523.90270482621,482.60363861478436,4055.488330250694,54061.99467369168,523.474584996573,252.71272638888695
2025-06-27,77977.11801042524,72878.99933222789,0.0,72878.99933222789,39423.5915579203,-1359.9768576662648,0.0,38063.61470025403,0.0,5098.11867819736
2025-06-28,77301.2419925895,77441.98103900583,0.0,77441.98103900583,39671.32239247454,165.2863165357652,0.0,39836.6087090103,334.02722558299325,193.28817916666833
2025-06-29,73490.64772676612,76033.31330591769,1271.3810944444451,77304.69440036213,48686.031653230006,3839.1562737336244,4888.228440150697,57413.416367114325,3074.4665824608987,531.8010033093315
2025-06-30,79429.1900554393,78718.47650264694,745.8181195833306,79464.29462223027,52680.809938825034,81.99339884362018,3013.816604813107,55776.61994248176,355.59057798611127,1066.3041307784638
2025-07-01,70986.36647417696,71794.9255956214,11690.867983756345,83485.79357937774,50819.718734916976,821.749921286285,50778.180195621055,102419.64885182431,808.9417117222212,0.382590277777922
2025-07-02,67710.15736085392,66462.3441143347,10177.971056819439,76640.31517115414,49411.57133587073,-512.2315759775698,45374.20703482759,94273.54679472075,0.0,1247.813246519208
2025-07-03,75949.62788317901,74876.51934816528,9385.692521708332,84262.21186987362,55954.721971836385,-451.7854174540367,42743.95334524136,98246.88989962371,0.0,1073.1085350137203
2025-07-04,69989.98406397461,71671.86384067265,0.0,71671.86384067265,39710.41920069189,1742.1463556771205,0.0,41452.56555636901,2865.8844418386498,1184.004665140607
2025-07-05,69340.01414658778,69258.80235924211,77.93166666666662,69336.73402590878,39602.253786153844,203.07219550906626,206.55788249999986,40011.883864162905,386.6941051611741,467.90589250686384
2025-07-06,71842.38327093622,75639.12958028293,8861.321220833328,84500.45080111625,53196.68499915821,3791.2473152768557,40195.76991912915,97183.70223356423,3894.707248235598,97.96093888888868
2025-07-07,72363.12332345679,68900.65182722891,8682.591169804527,77583.24299703343,52352.47983364246,-1069.9510871334635,37455.25803540305,88737.78678191204,149.84675109722536,3612.318247325112
2025-07-08,76893.10003144495,72152.2653545096,8264.773392194438,80417.03874670403,55438.6929062391,-1376.2611220948932,38012.15554960824,92074.58733375244,91.01673194444498,4831.851408879801
2025-07-09,78030.52184954236,74053.9357446845,6405.547099277774,80459.48284396227,55894.64412797679,-1268.623541543996,28761.262704084314,83387.28329051711,91.54842777777787,4068.134532635628
2025-07-10,72695.82888336762,72104.05340420095,6256.068123624998,78360.12152782595,52985.58425182653,368.0505146947877,26589.74913114799,79943.38389766931,348.4882791666648,940.2637583333349
