date,planned_grid_total,emergency_total,total_grid_purchase,planned_cost,emergency_cost,total_cost
2025-04-07,68371.17953580245,194.95113333333381,68566.13066913579,41281.7348866563,530.9665458666681,41812.70143252297
2025-04-08,68426.61895246913,203.2508333333326,68629.86978580247,41311.23019593796,693.41508680833,42004.64528274629
2025-04-09,68472.39738580247,427.9644999999997,68900.36188580247,41343.65817887296,1238.564542408332,42582.222721281294
2025-04-10,68104.99073271605,348.65631666666684,68453.64704938271,41054.835061982594,1392.0805577250007,42446.91561970759
2025-04-11,67664.91667201646,0.0,67664.91667201646,40753.39127084419,0.0,40753.39127084419
2025-04-12,67098.5726419753,0.0,67098.5726419753,40387.3270752037,0.0,40387.3270752037
2025-04-13,66781.8554201646,209.18921666666654,66991.04463683127,40145.34370053697,802.8233775166664,40948.16707805364
2025-04-14,66157.8039084362,361.0336666666664,66518.83757510287,39729.5309950879,1271.195356158332,41000.72635124623
2025-04-15,66222.97120843621,194.65975000000014,66417.63095843622,39770.75431955956,925.6038177583348,40696.35813731789
2025-04-16,66287.14417510288,511.4630166666665,66798.60719176954,39823.133976001234,1545.9985174083326,41369.13249340957
2025-04-17,65753.03195781892,120.86511666666695,65873.89707448559,39405.82713629882,431.96421915833594,39837.79135545716
2025-04-18,65555.95060781893,0.0,65555.95060781893,39233.78115985215,0.0,39233.78115985215
2025-04-19,65174.55271934156,0.0,65174.55271934156,38963.741372360426,0.0,38963.741372360426
2025-04-20,64813.77932757202,125.5819000000003,64939.361227572015,38693.35185889753,325.9067532916674,39019.258612189195
2025-04-21,64115.25208683127,342.21810000000005,64457.47018683127,38237.1361557903,986.589072591667,39223.72522838197
2025-04-22,64153.1950701646,328.2485833333338,64481.44365349793,38270.3898753003,1060.613936683335,39331.00381198364
2025-04-23,64277.270640123446,496.60551666666635,64773.87615679011,38339.39669195481,1496.230410008332,39835.627101963146
2025-04-24,64010.679873456786,185.16914999999995,64195.84902345679,38154.20193971815,753.2344864083324,38907.436426126485
2025-04-25,63678.57146090534,0.0,63678.57146090534,37896.92645668253,0.0,37896.92645668253
2025-04-26,63146.11762325102,0.0,63146.11762325102,37557.39444807734,0.0,37557.39444807734
2025-04-27,62889.358156584356,232.96228333333318,63122.32043991769,37362.686653795674,535.63462465,37898.32127844568
2025-04-28,62400.963345061726,2478.130316666669,64879.093661728395,37022.08367673241,7775.69630746668,44797.779984199085
2025-04-29,62800.11379320987,148.39683333333278,62948.510626543204,37227.47330571852,651.409708433331,37878.883014151856
2025-04-30,62839.534993209876,456.99233333333314,63296.52732654321,37260.381019295186,1441.4917030666659,38701.872722361855
2025-05-01,62780.38379609053,2240.6912333333335,65021.07502942386,37207.19879557475,10344.408994525002,47551.607790099755
2025-05-02,62596.18916995884,0.0,62596.18916995884,37113.68173746987,0.0,37113.68173746987
2025-05-03,61972.62682777777,18.39166666666665,61991.01849444444,36739.41680787277,39.3213833333333,36778.7381912061
2025-05-04,61312.46109897119,2635.8970833333333,63948.358182304524,36402.64950054599,10978.331265366667,47380.98076591265
2025-05-05,61128.13975987655,2479.3446499999995,63607.484409876546,36291.897771265554,10827.334488633333,47119.23225989888
2025-05-06,61553.25627983539,2156.1119166666667,63709.36819650206,36570.16688068635,9245.750949916666,45815.91783060302
2025-05-07,61750.52990946501,2051.3333333333335,63801.86324279835,36736.53681953191,9361.724833324999,46098.261652856905
2025-05-08,61734.53832098765,2576.1083833333337,64310.646704320985,36805.91700629055,10602.563312,47408.480318290545
2025-05-09,61981.51639279835,0.0,61981.51639279835,37006.23685750432,0.0,37006.23685750432
2025-05-10,61711.36579238683,0.0,61711.36579238683,36838.209076377345,0.0,36838.209076377345
2025-05-11,60927.1687765432,2190.549133333334,63117.717909876534,36407.77176276574,9370.606597133336,45778.37835989908
2025-05-12,61084.88854506172,2062.304316666667,63147.19286172839,36619.355428503266,6869.477780933335,43488.833209436605
2025-05-13,61547.22036172839,787.4944666666665,62334.71482839505,36920.6891816766,3152.169147116666,40072.85832879326
2025-05-14,61691.64286172839,943.4572500000002,62635.10011172839,37052.2027493616,3319.009655191667,40371.21240455326
2025-05-15,61730.257294032905,834.5119333333339,62564.76922736624,37100.53648430432,3132.9257566083356,40233.46224091265
2025-05-16,61800.13007613168,0.0,61800.13007613168,37172.962762649186,0.0,37172.962762649186
2025-05-17,61645.91496563786,3.5616666666666106,61649.476632304526,37080.89012148956,7.614843333333213,37088.504964822896
2025-05-18,61196.678784362135,1671.8723166666673,62868.5511010288,36844.56082195994,4415.155587750001,41259.71640970994
2025-05-19,61069.001780452665,406.60084999999845,61475.60263045266,36727.57416815456,2069.716954174989,38797.29112232955
2025-05-20,61127.866597119326,1959.5080500000004,63087.37464711933,36764.16259124456,7679.086406916667,44443.24899816123
2025-05-21,61431.210994032925,1202.217766666667,62633.42876069959,36968.70228356919,4595.030142641668,41563.73242621086
2025-05-22,61420.89154423868,192.92256666666688,61613.81411090535,36977.566250357835,867.008027358334,37844.57427771617
2025-05-23,61389.00309012345,0.0,61389.00309012345,36974.13862451931,0.0,36974.13862451931
2025-05-24,61156.50253868312,0.0,61156.50253868312,36852.5211700816,0.0,36852.5211700816
2025-05-25,60969.45221995885,337.78788333333307,61307.24010329218,36768.29338903901,1493.1155149749998,38261.40890401401
2025-05-26,60965.42703847737,1884.5447166666677,62849.97175514404,36781.073116285675,6339.971007400002,43121.04412368568
2025-05-27,61303.98067510288,469.6412999999997,61773.621975102884,36947.354331528826,1700.9855967583321,38648.33992828716
2025-05-28,61403.22515843621,1340.1827000000003,62743.40785843621,37028.452909255495,4203.398307183335,41231.85121643883
2025-05-29,61675.58447633743,968.7321152263372,62644.31659156377,37153.41983794938,3714.0024177654323,40867.42225571482
2025-05-30,61375.57880658436,0.0,61375.57880658436,37035.61377096598,0.0,37035.61377096598
2025-05-31,61270.788273251026,92.18666666666661,61362.974939917694,36961.19551396098,197.0950933333332,37158.29060729431
2025-06-01,61187.89729650206,14534.890716666663,75722.78801316873,36923.66161015228,56239.19479839166,93162.85640854394
2025-06-02,61774.77253292181,11757.376338888891,73532.1488718107,37264.71990108672,48320.18455820556,85584.90445929227
2025-06-03,62804.59315925925,9522.82465,72327.41780925925,37881.011583331914,39664.06360760833,77545.07519094025
2025-06-04,64201.82196481481,9615.1598063786,73816.98177119342,38713.05062706444,35497.299988668834,74210.35061573327
2025-06-05,65351.864252674895,9952.173349999997,75304.03760267489,39395.44116044876,38675.407313799995,78070.84847424875
2025-06-06,66816.02399917695,0.0,66816.02399917695,40361.520461340864,0.0,40361.520461340864
2025-06-07,66516.43577386832,76.18833333333339,66592.62410720166,40185.674397076604,162.89065666666679,40348.565053743274
2025-06-08,66212.80846893003,6246.980333333334,72459.78880226337,39921.74340564679,23949.98177969167,63871.72518533846
2025-06-09,67415.55273930042,8263.341616666668,75678.89435596709,40782.10316286753,33083.346017066666,73865.44917993419
2025-06-10,69645.32757325102,6879.305011166665,76524.63258441769,42434.84707826901,25875.192107509993,68310.03918577901
2025-06-11,71045.43891872428,9576.756282666669,80622.19520139095,43461.342692600694,39608.45261096701,83069.7953035677
2025-06-12,72521.09067325102,5436.664416666665,77957.75508991769,44386.7936621695,21276.958599791666,65663.75226196117
2025-06-13,73682.97972201645,0.0,73682.97972201645,45192.023966674475,0.0,45192.023966674475
2025-06-14,73679.05920534978,0.0,73679.05920534978,45190.10076216282,0.0,45190.10076216282
2025-06-15,73652.31692201646,3216.504683333333,76868.82160534979,45178.43484313615,12613.143354941669,57791.57819807782
2025-06-16,74464.67261449381,3962.564166666667,78427.23678116048,45715.75299950216,15550.7987193,61266.55171880216
2025-06-17,75503.01394849998,5065.099183333333,80568.11313183332,46467.864871922524,19844.451029066662,66312.31590098918
2025-06-18,76371.73318299999,1938.345616666667,78310.07879966666,47117.98093527426,6679.935660658335,53797.91659593259
2025-06-19,76748.21758916666,1136.2872333333328,77884.50482249999,47385.547198062006,5046.735959066666,52432.28315712867
2025-06-20,77037.93260583332,0.0,77037.93260583332,47590.669016101994,0.0,47590.669016101994
2025-06-21,77037.54260583333,0.0,77037.54260583333,47590.446404102,0.0,47590.446404102
2025-06-22,77035.38123916666,1201.3503999999996,78236.73163916665,47589.64388865867,4604.010893366663,52193.65478202533
2025-06-23,77354.74072249999,688.043566666667,78042.78428916665,47821.53972407199,3096.8022254083353,50918.341949480324
2025-06-24,77571.33747558642,5000.286983333333,82571.62445891976,47987.50034049613,20094.250954283336,68081.75129477947
2025-06-25,78325.56838394239,1689.7099499999995,80015.27833394239,48544.707791792884,6112.989506583333,54657.69729837622
2025-06-26,78607.70830802468,694.4051333333322,79302.11344135801,48744.44446821975,3198.5858579499936,51943.03032616974
2025-06-27,78835.53709135803,0.0,78835.53709135803,48941.73173728475,0.0,48941.73173728475
2025-06-28,78829.03939135803,0.0,78829.03939135803,48938.88911850809,0.0,48938.88911850809
2025-06-29,78825.08879135802,1028.7620000000002,79853.85079135803,48937.166656908084,3192.3713466500026,52129.53800355809
2025-06-30,79003.01592469137,1058.1596833333333,80061.1756080247,49048.94453190641,3934.7260812416653,52983.670613148075
2025-07-01,79214.84767469135,7020.868266666666,86235.71594135802,49200.01985388641,24606.700542425002,73806.72039631142
2025-07-02,79687.97074135802,6209.504416666665,85897.47515802468,49532.04283984809,21368.67457836666,70900.71741821474
2025-07-03,79811.93532952468,7171.181550000001,86983.11687952469,49607.75848909952,26362.171313875006,75969.92980297453
2025-07-04,80010.10214783745,0.0,80010.10214783745,49727.8605259975,0.0,49727.8605259975
2025-07-05,79867.80006450412,71.99833333333322,79939.79839783745,49609.374759980834,153.93243666666643,49763.3071966475
2025-07-06,79660.39851450411,7652.095449999999,87312.4939645041,49494.32172848417,28858.822116174997,78353.14384465916
2025-07-07,80076.6547060679,5794.306066666666,85870.96077273457,49826.93385250409,19548.86915401667,69375.80300652076
2025-07-08,80638.37717273456,6264.1578,86902.53497273456,50231.30965111076,23223.024005458326,73454.33365656908
2025-07-09,81626.83967273455,4318.079616666666,85944.91928940122,50902.32313982076,15789.799277274997,66692.12241709576
2025-07-10,83301.09388940124,2821.131383333333,86122.22527273456,52139.817610194084,10224.093057574999,62363.91066776909
2025-07-11,83963.76963940123,0.0,83963.76963940123,52614.67671531575,0.0,52614.67671531575
2025-07-12,83774.35910318723,0.0,83774.35910318723,52477.78999990845,0.0,52477.78999990845
2025-07-13,83286.08176703496,1805.8651833333329,85091.94695036829,52122.28832388623,7035.958064866666,59158.246388752894
2025-07-14,83551.1146509856,1583.5771166666668,85134.69176765227,52291.04405929505,6395.072982433335,58686.11704172838
2025-07-15,83942.91751765225,1544.2986166666665,85487.21613431892,52562.76652530172,5692.171476141668,58254.938001443385
2025-07-16,84336.71691765226,1469.1220333333329,85805.83895098559,52829.12221487339,5409.420083441664,58238.54229831505
2025-07-17,84298.18865812963,1306.5818333333334,85604.77049146296,52792.07772693257,5042.048590941669,57834.12631787424
2025-07-18,84122.65852849999,0.0,84122.65852849999,52675.01490218719,0.0,52675.01490218719
2025-07-19,83668.47945457407,31.365000000000123,83699.84445457408,52378.45652550411,67.05837000000027,52445.51489550411
2025-07-20,83365.61778137654,552.8734666666664,83918.49124804321,52198.14639154749,2097.1481828333335,54295.29457438082
2025-07-21,83376.6744980432,1079.509316666667,84456.18381470986,52189.00978570749,4306.201510675002,56495.21129638249
2025-07-22,83606.6616980432,1050.0720166666667,84656.73371470987,52354.960034755815,4010.30603625,56365.26607100581
2025-07-23,83886.83268816667,983.3921333333344,84870.2248215,52573.24241359779,3848.2640666333355,56421.506480231124
2025-07-24,83689.70251926748,1249.264866666666,84938.96738593414,52504.55385395618,5093.088023916664,57597.64187787285
2025-07-25,83869.16612222017,0.0,83869.16612222017,52622.27124500988,0.0,52622.27124500988
2025-07-26,83272.07538230452,0.0,83272.07538230452,52226.224785156315,0.0,52226.224785156315
2025-07-27,82728.68548599587,843.9813166666655,83572.66680266254,51869.17031514183,3286.7617648833293,55155.93208002516
2025-07-28,82616.44068354732,2429.679933333332,85046.12061688065,51777.03474467411,8978.659056999995,60755.693801674104
2025-07-29,83129.58140619134,1759.1879333333325,84888.76933952468,52126.20910134852,6236.237436049998,58362.446537398515
2025-07-30,83413.71781885801,800.432566666667,84214.15038552468,52331.60968667806,3225.5296133583347,55557.13930003639
2025-07-31,83359.54646752468,700.9047166666674,84060.45118419135,52306.72777284346,3086.172247533337,55392.900020376794
2025-08-01,83235.0630951502,0.0,83235.0630951502,52247.66402246244,0.0,52247.66402246244
2025-08-02,82717.68617502057,32.52833333333342,82750.2145083539,51920.03045129377,69.54557666666685,51989.57602796044
2025-08-03,82612.4647583539,358.23440000000033,82970.6991583539,51855.13429493211,1574.7407556333364,53429.875050565446
2025-08-04,82036.82578153086,187.42710000000022,82224.25288153086,51507.29266966009,643.1316933750004,52150.42436303509
2025-08-05,82095.79164819751,134.39488333333327,82230.18653153084,51551.74488002509,398.40311112499967,51950.147991150094
2025-08-06,82119.07013153085,643.6005499999995,82762.67068153086,51566.68573447009,2496.987603924999,54063.67333839509
2025-08-07,81661.52169881687,324.1335333333341,81985.65523215021,51268.592169978845,986.4011259833366,52254.99329596218
2025-08-08,81571.83862798352,0.0,81571.83862798352,51211.20593566717,0.0,51211.20593566717
2025-08-09,81116.00525637859,0.0,81116.00525637859,50909.437231559685,0.0,50909.437231559685
2025-08-10,80697.85388045268,135.75743333333332,80833.61131378601,50642.68825452372,357.61696565000057,51000.305220173715
2025-08-11,80381.60925802469,297.5107666666667,80679.12002469136,50425.75247288765,1068.659942925,51494.41241581265
2025-08-12,80467.92972469136,342.944083333333,80810.8738080247,50487.02996629932,1295.9366910666663,51782.966657365985
2025-08-13,80564.48625802468,424.3389166666663,80988.82517469134,50565.433066495985,1721.2325926249991,52286.66565912098
2025-08-14,80471.94368930042,546.5652000000002,81018.50888930041,50502.94367525185,2461.1964830666675,52964.14015831852
2025-08-15,80448.20694835391,0.0,80448.20694835391,50465.44525273271,0.0,50465.44525273271
2025-08-16,80021.85028847738,0.0,80021.85028847738,50224.98312910671,0.0,50224.98312910671
2025-08-17,79744.29688868314,450.3222999999997,80194.61918868314,50056.01008800362,2215.1541912333314,52271.16427923695
2025-08-18,79531.07013971193,486.8302499999995,80017.90038971193,49906.02018368615,2143.2770594333324,52049.29724311949
2025-08-19,79594.34730884773,412.48056666666673,80006.8278755144,49949.11002926911,2071.1321335583348,52020.242162827446
2025-08-20,79668.04275884773,1374.3931666666672,81042.4359255144,50027.83889108911,5611.091069800001,55638.92996088911
2025-08-21,79759.24391872427,317.26264999999967,80076.50656872427,50081.1437046343,1465.0336784749993,51546.177383109294
2025-08-22,79312.96685473251,0.0,79312.96685473251,49815.086392112506,0.0,49815.086392112506
2025-08-23,78748.87025121399,0.0,78748.87025121399,49476.258096313475,0.0,49476.258096313475
2025-08-24,77999.09452067284,605.30585,78604.40037067284,48963.134030155954,2855.344275199999,51818.47830535595
2025-08-25,77583.64952901234,2170.3613909999995,79754.01092001234,48731.460154649816,7994.135016919331,56725.59517156915
2025-08-26,78060.24308895679,446.8332500000007,78507.07633895679,49050.9428941366,1962.7683223416705,51013.71121647827
2025-08-27,78178.03912345678,811.91245,78989.95157345678,49153.21910342481,3533.4628710666675,52686.681974491476
2025-08-28,77945.60007510288,2215.0868666666665,80160.68694176954,49024.476769346235,8482.243824883335,57506.72059422957
2025-08-29,77604.83390041153,0.0,77604.83390041153,48797.808337206785,0.0,48797.808337206785
2025-08-30,76616.67184794239,0.0,76616.67184794239,48264.699557244196,0.0,48264.699557244196
2025-08-31,75559.24650123456,1246.2222475308658,76805.46874876543,47680.69419092982,5030.873750371299,52711.56794130112
2025-09-01,75032.4363855967,244.2328166666664,75276.66920226337,47366.67121994697,711.7129022916661,48078.38412223863
2025-09-02,75078.51490226336,66.03268333333335,75144.5475855967,47388.4541111603,248.26108452500017,47636.715195685305
2025-09-03,75114.2652292181,89.0546,75203.3198292181,47405.88269862969,310.20328996666643,47716.08598859636
2025-09-04,74961.97384588477,110.05954999999989,75072.03339588478,47300.73781347302,470.6629253749994,47771.40073884802
2025-09-05,74835.1651164609,0.0,74835.1651164609,47208.37283440346,0.0,47208.37283440346
2025-09-06,74495.0060967078,0.0,74495.0060967078,47024.81216493697,0.0,47024.81216493697
2025-09-07,74139.61439938271,167.035683333333,74306.65008271605,46814.55728351185,668.9051159249997,47483.46239943685
2025-09-08,74009.43038065842,709.3627500000002,74718.79313065842,46718.8409055403,3030.4940121416676,49749.33491768197
2025-09-09,74194.37354115225,62.31378333333322,74256.68732448558,46824.074385773085,249.67450374999953,47073.748889523085
2025-09-10,74217.28879156378,1681.1109999999999,75898.39979156379,46836.50500731173,7281.752783325001,54118.25779063673
2025-09-11,74279.77394670782,132.2034666666667,74411.9774133745,46853.98372118049,655.2423491500003,47509.22607033049
2025-09-12,74130.99425987655,0.0,74130.99425987655,46753.579034097405,0.0,46753.579034097405
2025-09-13,73740.05410493826,0.0,73740.05410493826,46497.01040552648,0.0,46497.01040552648
2025-09-14,73444.4243574074,799.4335999999996,74243.85795740741,46300.83457957778,2987.665574916665,49288.500154494446
2025-09-15,73257.14539835391,861.950416666667,74119.09581502058,46115.88520349635,3527.792251208334,49643.67745470468
2025-09-16,73370.14639465022,685.4753166666665,74055.62171131688,46178.91177931525,2159.717000383333,48338.62877969858
2025-09-17,73614.52208765432,1012.3827500000011,74626.90483765432,46301.38741998407,4556.481014233337,50857.86843421741
2025-09-18,73589.9461973251,416.9303666666668,74006.87656399177,46250.30965463123,1882.905802158334,48133.21545678956
2025-09-19,73299.58701399175,0.0,73299.58701399175,46068.81118968123,0.0,46068.81118968123
2025-09-20,72650.07931399177,0.0,72650.07931399177,45630.23038879457,0.0,45630.23038879457
2025-09-21,71283.2857701646,901.0389833333336,72184.32475349793,44725.66258574031,3113.7148840083346,47839.377469748644
2025-09-22,68613.62156975307,1073.5538333333336,69687.17540308641,42576.58512128204,4304.973071683334,46881.55819296538
2025-09-23,68894.11945308642,1806.6645000000005,70700.78395308641,42786.67223236036,7617.1530368500025,50403.82526921036
2025-09-24,69336.14372222222,1565.7854999999988,70901.92922222221,43101.928060403334,6172.587699674996,49274.51576007833
2025-09-25,68959.78350596708,1115.0161666666668,70074.79967263374,42810.3583611466,4601.112196399999,47411.4705575466
2025-09-26,68398.42946707818,0.0,68398.42946707818,42482.42547318327,0.0,42482.42547318327
2025-09-27,67803.60418374487,0.0,67803.60418374487,42067.87720708827,0.0,42067.87720708827
2025-09-28,67189.92776069959,2608.0148666666655,69797.94262736625,41618.03544354173,11139.470387883328,52757.505831425064
2025-09-29,67106.00596028805,2019.234516666666,69125.24047695471,41555.737095855126,8452.977739733331,50008.71483558846
2025-09-30,67665.93035967078,3940.0733500000006,71606.00370967078,41970.23968069771,17161.520603808334,59131.76028450605
2025-10-01,68273.98737181068,75.72671666666645,68349.71408847735,42373.94839071005,266.5707896999992,42640.51918041005
2025-10-02,67960.51516008229,263.2250499999998,68223.74021008228,42120.38264179931,906.9156119749991,43027.29825377431
2025-10-03,67927.14157674895,0.0,67927.14157674895,42119.23295297265,0.0,42119.23295297265
2025-10-04,67844.96402674896,0.0,67844.96402674896,42051.65131231765,0.0,42051.65131231765
2025-10-05,67687.93819341563,304.663433333333,67992.60162674896,41937.26019062931,1037.3716591083326,42974.63184973765
2025-10-06,67665.25212674895,467.926983333333,68133.17911008229,41901.47061199098,1779.4983082666647,43680.96892025765
2025-10-07,67753.24551008228,553.9141333333334,68307.15964341562,41963.61232098431,2389.5352674583337,44353.14758844265
2025-10-08,67879.29954341563,899.6130999999998,68778.91264341564,42057.76918541432,3316.4298632833334,45374.19904869765
2025-10-09,67945.29272674896,680.6608000000001,68625.95352674896,42090.54045878098,2781.4674914500006,44872.00795023098
2025-10-10,67782.6931983539,0.0,67782.6931983539,42027.5230267719,0.0,42027.5230267719
2025-10-11,67633.31658148149,0.0,67633.31658148149,41910.763214541104,0.0,41910.763214541104
2025-10-12,67225.51848621399,863.8976666666667,68089.41615288066,41651.83192114624,3316.7678815666673,44968.5998027129
2025-10-13,67310.29745288065,510.91818333333345,67821.21563621398,41697.16061060623,2052.732390475,43749.89300108123
2025-10-14,67407.11453868312,1830.5100833333338,69237.62462201645,41769.844527684196,7930.719342983333,49700.56387066753
2025-10-15,67693.48348868312,1939.4753,69632.95878868313,41980.8150115092,7767.786310141666,49748.601321650865
2025-10-16,67864.91221502057,3256.5661666666665,71121.47838168724,42093.616947835246,13844.371844925003,55937.98879276025
2025-10-17,68105.06964341563,0.0,68105.06964341563,42200.817461805986,0.0,42200.817461805986
2025-10-18,67771.58693847735,0.0,67771.58693847735,41977.27926123173,0.0,41977.27926123173
2025-10-19,67442.60560514402,3457.56665,70900.17225514402,41729.915845186726,14429.277837899997,56159.19368308672
2025-10-20,67607.4092,3413.0119999999993,71020.4212,41795.44744950667,14905.570868074998,56701.018317581664
