date,initial_plan_kwh,executed_grid_kwh,emergency_kwh,total_grid_kwh,plan_cost,adjustment_cost,emergency_cost,total_cost,charge_kwh,discharge_kwh,battery_throughput_kwh,up_adjust_kwh,down_adjust_kwh,emergency_day,price_mean,price_min,price_max,price_range,price_std
2025-02-27,75308.9164026406,75207.2567792181,338.8922638888878,75546.149043107,46137.80373944654,411.0449674814872,1633.9793631208286,48182.82807004886,23151.820084773666,18752.974268666665,41904.79435344033,547.4207251886193,649.0803486111109,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-02-28,75524.92967674896,76806.91898129287,0.0,76806.91898129287,46057.357868489285,1305.1229980804446,0.0,47362.48086656973,23110.67811093964,18719.64926986112,41830.32738080076,1428.6934850994508,146.7041805555558,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-01,85843.77428271604,79061.60548425221,0.0,79061.60548425221,53538.95427258208,-1913.2203215446684,0.0,51625.73395103741,23400.934748988337,18954.757146680557,42355.69189566889,655.5921782407385,7437.76097670456,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-02,83044.5713120377,83777.46625668724,265.4243902777762,84042.89064696502,51336.141206940505,1168.4643799596463,1354.3381044604066,53858.94369136056,24778.834845679008,20070.856225000003,44849.69107067901,1070.7000988161951,337.80515416666617,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-03,84771.50518931754,81417.0572545439,409.8113388888878,81826.8685934328,52357.21259632244,-146.66462339398777,1940.476071795133,54151.024044723585,23485.15741426612,19022.97750555555,42508.13491982167,1003.9465516803895,4358.394486454049,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-04,75940.61318621399,77788.35926380589,705.4339902777785,78493.79325408366,46683.85452413651,1808.2905300733687,2450.3924621250026,50942.53751633488,22948.587163305892,18588.355602277778,41536.94276558367,1847.7460775919067,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-05,79791.13168575102,76426.92259943415,251.2034255833373,76678.1260250175,49019.97667418915,-1027.0801102075106,1100.1593312923178,49093.05589527395,23064.455709156377,18682.209124416662,41746.66483357304,98.76374722222067,3462.9728335390964,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-06,75133.27603170439,75521.07369859397,251.51623362500118,75772.58993221898,45793.33100176396,596.1227377285951,1080.5549343943326,47470.00867388689,23432.865944427296,18980.62141498611,42413.48735941341,660.7190196673542,272.9213527777771,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-07,80780.17255865209,76809.35650978377,0.0,76809.35650978377,49925.33451632256,-1392.7287391460331,0.0,48532.605777176526,23715.72029535322,19209.73343923612,42925.45373458934,0.0,3970.8160488683116,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-08,74584.90752095832,74698.32740051439,0.0,74698.32740051439,45277.808822833715,801.0914096767335,0.0,46078.900232510445,22982.74851718107,18616.026298916666,41598.774816097735,1022.7384970800808,909.318617524008,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-09,78726.83741445473,73149.59969677126,328.6005124999997,73478.20020927125,47915.24272755087,-779.3980866619029,1526.2296972472213,48662.07433813618,23195.312544410146,18788.203160972218,41983.515705382364,1212.1531003377977,6789.390818021264,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-10,75556.90248144718,76610.30791218055,450.75297083333373,77061.06088301388,45694.439071622764,1231.2661302056777,1664.753623445834,48590.458825274276,23286.418272222218,18861.998800499998,42148.417072722215,1097.4987349000323,44.09330416666694,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-11,67445.78799300411,73519.00938355058,312.4431541666662,73831.45253771725,41154.20600928577,6228.404038366063,1294.950561279165,48677.560608930995,21978.995702897806,17802.98651934722,39781.98222224503,7527.266376148658,1454.044985602191,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-12,77094.27813489368,71847.2854365415,271.5042375000006,72118.7896740415,47072.643559517805,-883.4451328040195,1000.1222078493095,47189.3206345631,22031.653379458163,17845.639237361112,39877.29261681928,1055.8286960236699,6302.821394375855,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-13,77235.24039634773,77889.24265655008,352.0168375000005,78241.25949405009,46932.613143723946,904.3823238468352,1530.5562928062513,49367.55176037703,22603.255714283263,18308.63712856944,40911.8928428527,886.8265379801123,232.82427777777843,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-14,69945.92924377572,70410.78955646999,0.0,70410.78955646999,42582.074433641945,974.8647206259016,0.0,43556.93915426785,22350.784317678328,18104.135297319448,40454.91961499778,1062.074714180386,597.2144014861183,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-15,76322.13890694444,77219.68460559774,9.053333333333399,77228.73793893107,46223.971102382086,2787.334589659042,19.356026666666803,49030.66171870779,22812.059978292178,18477.768582416662,41289.82856070884,3319.4645095072015,2421.9188108539083,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-16,73848.90551299724,73492.83256680556,207.9710791666658,73700.80364597224,45111.90710272442,369.36352386836893,881.1149323326356,46362.38555892543,22758.550243055553,18434.425696875,41192.975939930555,1278.242011111116,1634.3149573028127,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-17,69483.16628336042,66016.53532686179,469.84203194444495,66486.37735880623,41452.52690656767,-136.76980855690385,2016.058892314586,43331.81599032535,21475.065176611795,17394.802793055555,38869.86796966735,916.5636425411435,4383.194599039777,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-18,77960.13295833333,72260.13360757852,127.97163888888917,72388.10524646741,47794.13632616624,-1688.768522529626,421.54472833194563,46526.91253196856,22178.558460939646,17964.63235336111,40143.19081430076,255.6599997222221,5955.659350477021,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-19,65028.111678772286,68778.677885631,571.6218124999982,69350.299698131,39569.21747725693,3770.280335002299,1515.1911478930483,44854.68896015228,22161.308177297666,17950.659623611107,40111.96780090877,4206.261252143349,455.69504528463654,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-20,73413.45432347392,68090.06683018673,1217.3716527777792,69307.4384829645,44712.58691134697,-1279.9466358142308,4610.473000330562,48043.113275863296,21656.486160339504,17541.753789875,39198.239950214505,940.4327088904381,6263.820202177637,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-21,71224.7246241706,65080.03849881686,0.0,65080.03849881686,42813.49560244485,-1482.3655160098867,0.0,41331.13008643496,21545.21465020576,17451.623866666665,38996.83851687242,464.3863732916676,6609.072498645404,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-22,73697.9483563443,70476.24716786694,9.078333333333376,70485.32550120028,45017.12890273389,-794.1677040137563,19.409476666666755,44242.3706753868,22896.588517866938,18546.236699472218,41442.82521733915,421.70770589848746,3643.4088943758525,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-23,74106.61468137859,69894.12807806926,265.8030069444451,70159.93108501371,45109.31601797122,-1512.2423338701376,1206.0186953666712,44803.09237946775,22045.96853223593,17857.23451111111,39903.203043347035,0.0,4212.486603309329,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-24,69821.60133141288,67694.78557297942,289.35278055555546,67984.13835353497,42025.367988600156,-95.42542122383125,803.7578256180557,42733.70039299438,22041.925457201643,17853.95962033333,39895.88507753497,577.3558835761343,2704.171642009602,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-25,77048.39567949245,68376.36173199589,544.3677637638895,68920.72949575978,46948.23656421999,-2692.2170567520775,2156.878942669559,46412.898450137465,21724.49961949588,17596.844691791666,39321.34431128755,172.95469166666504,8844.988639163239,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-26,67170.62047189643,64600.350167986966,282.4780458333328,64882.8282138203,40612.20439221275,-564.771339829079,991.4273440708301,41038.8603964545,21526.78886659808,17436.698981944442,38963.48784854252,335.42696666666603,2905.69727057613,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-27,70422.60704269547,66254.37323846022,616.8126388888886,66871.18587734911,42686.15192227504,-854.1583502450934,2277.9884340374983,44109.98200606745,21599.006423182444,17495.195202777777,39094.201625960224,656.5187777777792,4824.752582013025,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-28,68377.01879999999,65183.840891820975,0.0,65183.840891820975,41568.56711670125,-739.9007043446549,0.0,40828.66641235659,21499.222783676265,17414.370454777778,38913.59323845404,516.9822654320978,3710.160173611115,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-29,62918.48269305554,62110.40954431944,0.0,62110.40954431944,37884.15785276639,305.46594985478566,0.0,38189.62380262117,21370.244706944442,17309.898212624998,38680.142919569436,668.9791457083361,1477.052294444446,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-30,68736.60165999657,61870.959181447186,897.6304416666665,62768.589623113854,41069.81557712857,-1994.2926690196978,3676.1332933486124,42751.65620145748,21399.66417866941,17333.727984722223,38733.39216339163,0.0,6865.642478549378,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-03-31,60338.92374489026,64017.37060025719,488.63285416666747,64506.00345442386,36259.9969352702,5018.0347189688755,1758.732825225002,43036.76447946408,21562.4508127572,17465.58515833333,39028.03597109053,6689.066582733204,3010.619727366261,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-01,72743.26750594992,68838.19138015431,498.9516249999999,69337.14300515431,43155.53767072038,-858.0985558324453,1758.9291405500012,44056.36825543794,21097.595902297668,17089.05268086111,38186.64858315878,371.17693833333493,4276.253064128945,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-02,69635.84076805555,69251.27231959876,575.0482555555554,69826.32057515431,41622.897211218326,832.1401193632073,2341.2923240569444,44796.32965463847,21379.533616820987,17317.422229625,38696.955846445984,1157.0063593449963,1541.574807801785,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-03,70491.49285644719,65303.9578103395,397.4479563786022,65701.4057667181,42856.68546439257,-1772.5209936264012,1358.0011845431159,42442.16565530928,21930.01991769547,17763.316133333334,39693.336051028804,0.0,5187.535046107686,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-04,62042.7369625,59828.13638523611,0.0,59828.13638523611,37139.30921500861,-667.9676078148601,0.0,36471.341607193746,21340.96541111111,17286.181983000002,38627.14739411111,35.01717412499879,2249.6177513888897,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-05,62188.41999722221,62424.75211219135,0.0,62424.75211219135,36797.67218818888,687.8724359328489,0.0,37485.54462412173,20808.286128686555,16854.711764236108,37662.99789292266,724.4768094135819,488.1446944444444,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-06,66123.87401843278,63162.48959075789,348.5436916666663,63511.033282424556,38889.40105871911,-57.32654073868298,1454.4729324097202,40286.54745039014,21586.782933813443,17485.294176388885,39072.07711020233,650.0204680555594,3611.4048957304562,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-07,59158.94066527777,60562.36912944101,514.8609791666673,61077.23010860768,34894.89435607916,2179.2213862095937,1844.2388876076423,38918.3546298964,20352.854182390256,16485.811887736112,36838.66607012637,2012.408193827161,608.9797296639258,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-08,67606.08887062757,62896.77307978395,466.6846013888909,63363.45768117284,40552.130630269625,-1294.4598664362472,2005.260733347931,41262.93149718131,21358.427561728397,17300.326324999998,38658.753886728395,152.98921111111076,4862.30500195473,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-09,66265.9621968107,66567.88734982852,483.8252638888887,67051.71261371742,39443.85029747786,505.9347244781243,1896.0338578958338,41845.81887985182,21810.10556927297,17666.185511111107,39476.29108038408,1140.9004858539106,838.9753328360767,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-10,65038.09262872084,62350.170706395744,824.5271026527765,63174.69780904852,39224.68303155548,-835.6234518907985,3618.926205721361,42007.98578538605,20467.058834173527,16578.317655680556,37045.37648985408,260.7266274862842,2948.6485498113843,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-11,53960.15668957475,55882.337511566526,0.0,55882.337511566526,32244.417330992168,1866.6165026575156,0.0,34111.033833649686,20771.84477578875,16825.19426838889,37597.03904417764,1973.665298277778,51.48447628600661,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-12,68624.42385119444,62952.93339002057,0.0,62952.93339002057,40788.239735872616,-1804.0828369997805,0.0,38984.15689887283,20784.770742798355,16835.664301666664,37620.43504446502,0.0,5671.490461173869,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-13,61545.11532222222,61284.73875712397,593.0091888888891,61877.74794601285,36310.74577977847,228.30342990227138,2377.159805606945,38916.20901528768,21124.755600360077,17111.052036291665,38235.80763665174,356.4678150972227,616.8443801954767,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-14,64705.521376183126,58381.03179211248,1030.294813888887,59411.32660600137,38824.39750460308,-2220.070554415721,3811.4627953847153,40415.789745572074,21086.70574350137,17080.231652236107,38166.93739573748,0.0,6324.489584070647,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-15,56743.35386025377,57794.012984482164,510.14184861111073,58304.15483309328,33388.057934137105,1924.6793869134956,2522.880190699998,37835.61751175059,19970.052956104253,16175.742894444444,36145.7958505487,1927.7554940672194,877.0963698388236,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-16,63175.22998683128,62960.067620130314,452.64435833333346,63412.711978463645,36810.893830620866,1509.4632314593143,1705.0745978833343,40025.43165996351,20571.330472908092,16662.777683055556,37234.10815596365,1690.5115721707818,1905.6739388717474,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-17,57574.03766159122,60056.63974586762,365.98086666666717,60422.62061253429,34654.40027999258,2215.237446306773,1541.5830241263925,38411.220750425746,20844.935636145397,16884.397865277777,37729.33350142317,3664.871071690663,1182.2689874142648,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-18,58610.451108161855,58984.44307792575,0.0,58984.44307792575,34558.62348775934,396.6534196288126,0.0,34955.27690738815,20594.593050377232,16681.620370805555,37276.21342118279,373.9919697638908,0.0,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-19,62579.16936666666,61627.83544444444,0.0,61627.83544444444,36493.915475393194,1328.6727893110415,0.0,37822.58826470424,21333.333333333332,17280.0,38613.33333333333,1733.5727444444447,2684.906666666666,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-20,58332.29027520575,59002.22502221963,565.0013569444452,59567.22637916407,34620.41875269064,813.6166025682026,1955.7075949277805,37389.74295018662,20269.197939214675,16418.050330763886,36687.24826997856,692.4151692361123,22.48042222222267,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-21,61243.55799903978,54814.25627670833,984.9431513888892,55799.19942809722,36253.68370694095,-1646.2705948439634,3515.9233634875013,38123.33647558449,18946.974968741422,15347.049724680553,34294.024693421976,233.3725017083335,6662.674224039783,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-22,54910.379863888884,58332.87278103566,681.9701666666696,59014.842947702324,32472.777613439717,3158.9132207423118,2675.867272973629,38307.55810715566,19815.886224091217,16050.867841513886,35866.7540656051,3776.929817746917,354.43690060013864,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-23,53910.865749519886,57725.681397685184,821.5204208333334,58547.201818518515,31922.357805766085,3092.7591259103733,2711.5494898402794,37726.66642151674,20281.2935212963,16427.847752249996,36709.141273546295,3814.8156481652977,0.0,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-24,56075.27262918055,55546.56726668056,654.5315555555553,56201.09882223612,33137.836616325425,764.0777673317384,2388.354525297916,36290.26890895508,19659.225826457474,15923.972919430551,35583.198745888025,1059.8013041666684,1588.5066666666662,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-25,54714.76270233196,54333.04403566529,0.0,54333.04403566529,32995.14751898478,-188.93656264520806,0.0,32806.21095633957,19945.22670610425,16155.633631944444,36100.8603380487,0.0,381.71866666666597,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-26,54604.99958220165,54429.56189986334,0.0,54429.56189986334,32755.536883653873,632.5481280984195,0.0,33388.08501175229,19375.278846656372,15693.97586579166,35069.25471244803,809.8945118317913,985.332194170096,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-27,55062.24398189299,56590.611981172835,792.2172138888891,57382.82919506173,32756.051712804365,1335.8555116714087,3093.5811347527806,37185.48835922855,20523.826728395063,16624.29965,37148.12637839506,1730.972111779835,202.60411249999981,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-28,65820.82891141975,64285.15031524348,444.98312327777467,64730.133438521254,38573.21529012594,-398.42774559875954,1724.348804660903,39899.136349188084,20592.969333401925,16680.30516005556,37273.27449345749,155.32600972222053,1691.0046058984926,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-29,57162.87302366255,55939.504386231136,264.19264861111117,56203.69703484225,33747.06000927683,440.3299663005344,1256.5634660090277,35443.95344158639,19188.013293895747,15542.290768055555,34730.304061951305,676.4168555555541,1899.7854929869677,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-04-30,54337.98941570645,53252.12351428326,1603.0208625,54855.14437678326,32568.227005210487,-451.4962217074698,5723.9893484902805,37840.7201319933,18651.530535116595,15107.739733444443,33759.27026856104,0.0,1085.8659014231864,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-01,57168.08622148491,56418.62144166666,2907.30777638889,59325.92921805555,34091.775846399396,-93.43273747685458,13355.950402903476,47354.29351182602,21426.311520919062,17355.312331944446,38781.62385286351,224.29297361110736,973.7577534293565,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-02,67725.72750735597,66493.97622961248,0.0,66493.97622961248,40011.91481553619,-383.4565492071506,0.0,39628.45826632904,21427.241464334707,17356.065586111108,38783.307050445816,4.07770277777729,1235.828980521262,0,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-03,63938.99743607681,61074.77012976543,18.39166666666665,61093.1617964321,37703.201040286425,-810.2186498105001,39.3213833333333,36932.30377380926,20286.779177280518,16432.291133597217,36719.07031087774,3.9138296111134423,2868.1411359224994,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-04,60949.74251558641,54509.81984166666,3605.1601430555575,58114.97998472222,35913.771924014254,-1761.971370248102,15080.30123920834,49232.10179297449,17592.00804067215,14249.526512944441,31841.53455361659,0.0,6439.922673919753,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
2025-05-05,61903.140418055555,59355.27127538425,2759.747615277779,62115.01889066203,37144.11023286791,-1051.3820322385118,12624.62693561528,48717.355136244674,20589.049702314813,16677.130258874997,37266.17996118981,63.50339112499864,2611.372533796297,1,0.7661972222222223,0.3713,1.3952,1.0239,0.3132920983382326
